PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1140,000150000085,Dimensional Measurement Arm,68252.44,Lincoln Electric
P1140,000150000086,Robotic Welding Cell,197795.82,Bosch Rexroth
P1140,000150000087,Overhead Gantry Loader,83152.83,KUKA AG
P1140,000150000088,Automated Guided Vehicle,105661.98,ingersoll rand
P1140,000150000089,Assembly Torque Wrench Station,10122.85,Mazak Corporation
P1140,000150000090,CNC Machining Center,405828.62,Schneider
P1140,000150000091,CNC Machining Center,284659.90,Yaskawa Motoman
P1140,000150000092,Stamping Press,936405.11,Comau
P1140,000150000093,CNC Machining Center,187630.13,AIDA Engineering
P1140,000150000094,Robotic Welding Cell,192154.04,FANUC Corporation
P1140,000150000095,Screw Fastening Station,39164.57,Lincoln Electric
P1140,000150000096,Ultrasonic Welding Station,52825.17,KUKA
P1140,000150000097,Riveting Station,49985.55,Miller Electric
P1140,000150000098,Injection Molding Machine,358807.36,Lincoln Electric
P1140,000150000099,Conveyor System,91514.51,ABB Robotics
P1140,000150000100,Overhead Gantry Loader,89300.63,ABB Robotics
P1140,000150000101,Coil Winding Machine,102258.00,Mazak
P1140,000150000102,Wheel Alignment Rig,42963.10,Ingersoll Rand
P1140,000150000103,Battery Pack Assembly Cell,584872.67,Miller Electric
P1140,000150000104,Dimensional Measurement Arm,68997.49,Bosch Rexroth
P1140,000150000105,Paint Application Robot,223488.31,Yaskawa Motoman
P1140,000150000106,Induction Heating Unit,87913.31,ABB Robotics
P1140,000150000107,Conveyor System,46177.93,Mazak Corporation
P1140,000150000108,Dimensional Measurement Arm,138336.91,KUKA AG
P1140,000150000109,Vision Inspection Station,31066.74,Kuka Ag
P1140,000150000110,Injection Molding Machine,199317.92,DMG MORI
P1140,000150000111,CNC Machining Center,216220.67,ABB Robotics
P1140,000150000112,Laser Welding Cell,383679.76,Haas Automation
P1140,000150000113,Automated Guided Vehicle,106313.35,KUKA
P1140,000150000114,Battery Pack Assembly Cell,250456.52,Durr AG
P1140,000150000115,Palletizing Robot,116820.30,Ingersoll Rand
P1140,000150000116,Overhead Gantry Loader,179458.29,AIDA
P1140,000150000117,Final Functional Test Bench,90745.32,yaskawa motoman
P1140,000150000118,Battery Pack Assembly Cell,502496.87,KUKA
P1140,000150000119,Robotic Welding Cell,131882.97,ABB Robotics
P1140,000150000120,Leak Test Station,28062.02,kuka ag
P1140,000150000121,Adhesive Dispensing Unit,46887.06,Schuler Group
P1140,000150000122,Battery Pack Assembly Cell,556352.34,KUKA AG
P1140,000150000123,Ultrasonic Welding Station,74794.86,Lincoln Electric
P1140,000150000124,CNC Machining Center,334394.35,FANUC
P1140,000150000125,Assembly Torque Wrench Station,31202.86,Siemens AG
P1140,000150000126,Adhesive Dispensing Unit,57099.76,Kuka Ag
P1140,000150000127,Automated Guided Vehicle,65546.22,atlas copco
P1140,000150000128,Hydraulic Press,342755.84,yaskawa motoman
P1140,000150000129,Torque Application Unit,15856.86,lincoln electric
P1140,000150000130,Robotic Welding Cell,185409.53,ABB Robotics
P1140,000150000131,Conveyor System,117426.01,KUKA
P1140,000150000132,Torque Application Unit,15714.54,KUKA AG
P1140,000150000133,Induction Heating Unit,51213.44,Dematic
P1140,000150000134,Paint Application Robot,338400.91,KUKA
P1140,000150000135,Robotic Welding Cell,131212.55,ABB Robotics
P1140,000150000136,Paint Application Robot,308729.06,Mazak
P1140,000150000137,Induction Heating Unit,66784.75,Schneider Electric
P1140,000150000138,Palletizing Robot,141642.32,Lincoln Electric
P1140,000150000139,Coil Winding Machine,145163.92,Yaskawa Motoman
P1140,000150000140,Vision Inspection Station,64051.33,ABB
P1140,000150000141,Injection Molding Machine,334044.19,Mazak Corporation
P1140,000150000142,Paint Application Robot,300836.30,KUKA AG
P1140,000150000143,Palletizing Robot,88175.35,Miller Electric
P1140,000150000144,Conveyor System,142081.57,KUKA AG
P1140,000150000145,Assembly Torque Wrench Station,33842.36,aida engineering
P1140,000150000146,Stamping Press,1138129.87,KUKA AG
P1140,000150000147,Coil Winding Machine,112212.18,KUKA AG
P1140,000150000148,Coil Winding Machine,115204.51,Siemens AG
P1140,000150000149,Riveting Station,37474.74,ABB
P1140,000150000150,Riveting Station,40765.49,Eisenmann
P1140,000150000151,Hydraulic Press,238376.04,DMG MORI
P1140,000150000152,Stamping Press,866467.57,ABB Robotics
P1140,000150000153,Overhead Gantry Loader,152134.56,Mazak Corporation
P1140,000150000154,Conveyor System,48126.47,KUKA AG
P1140,000150000155,Adhesive Dispensing Unit,85282.91,FANUC Corporation
P1140,000150000156,Ultrasonic Welding Station,56350.61,ABB
P1140,000150000157,Palletizing Robot,120651.40,KUKA AG
P1140,000150000158,Hydraulic Press,192879.66,Yaskawa
P1140,000150000159,Dimensional Measurement Arm,129435.93,Durr AG
P1140,000150000160,Battery Pack Assembly Cell,213637.04,ABB Robotics
P1140,000150000161,Automated Guided Vehicle,78581.45,Ingersoll
P1140,000150000162,Palletizing Robot,90270.92,Lincoln Electric
P1140,000150000163,Screw Fastening Station,14370.66,KUKA AG
P1140,000150000164,Assembly Torque Wrench Station,31593.48,Yaskawa Motoman
P1140,000150000165,Torque Application Unit,30533.14,Miller Electric
P1140,000150000166,Ultrasonic Welding Station,28301.77,ABB Robotics
P1140,000150000167,Conveyor System,83774.02,KUKA AG
P1140,000150000168,Induction Heating Unit,40999.22,Fives Group
P1140,000150000169,Palletizing Robot,119417.55,ABB Robotics
P1140,000150000170,Final Functional Test Bench,116276.88,Atlas Copco
P1140,000150000171,Vision Inspection Station,81563.29,KUKA AG
P1140,000150000172,Battery Pack Assembly Cell,534220.63,ABB ROBOTICS
P1140,000150000173,Adhesive Dispensing Unit,36335.02,KUKA
P1140,000150000174,Adhesive Dispensing Unit,77508.33,KUKA
P1140,000150000175,Ultrasonic Welding Station,45842.27,Mazak Corporation
P1140,000150000176,Vision Inspection Station,44068.37,DMG MORI
P1140,000150000177,Paint Application Robot,200725.95,KUKA
P1140,000150000178,Dimensional Measurement Arm,109741.60,KUKA AG
P1140,000150000179,Injection Molding Machine,190657.90,Haas Automation
P1140,000150000180,Dimensional Measurement Arm,137998.47,KUKA AG
P1140,000150000181,Automated Guided Vehicle,77997.65,ABB Robotics
P1140,000150000182,Conveyor System,44927.53,Yaskawa Motoman
P1140,000150000183,Automated Guided Vehicle,87862.53,Mazak
P1140,000150000184,Paint Application Robot,168783.09,Siemens AG
P1140,000150000185,Wheel Alignment Rig,42767.69,KUKA AG
P1140,000150000186,Torque Application Unit,34624.70,Schuler Group
P1140,000150000187,CNC Machining Center,436190.68,Eisenmann
P1140,000150000188,Overhead Gantry Loader,168431.04,DMG
P1140,000150000189,,84356.37,FANUC Corporation
P1140,000150000190,Dimensional Measurement Arm,83874.41,miller electric
P1140,000150000191,Hydraulic Press,119840.43,FANUC Corporation
P1140,000150000192,Torque Application Unit,32167.94,hexagon ab
P1140,000150000193,CNC Machining Center,322065.88,Miller Electric
P1140,000150000194,Conveyor System,135508.69,Eisenmann
P1140,000150000195,Adhesive Dispensing Unit,78056.70,Hexagon
P1140,000150000196,Assembly Torque Wrench Station,17492.98,Miller Electric
P1140,000150000197,Induction Heating Unit,64787.21,DMG MORI
P1140,000150000198,Palletizing Robot,75763.55,DMG MORI
P1140,000150000199,Riveting Station,37829.51,DMG MORI
P1140,000150000200,Injection Molding Machine,442862.32,KUKA
P1140,000150000201,Coil Winding Machine,86551.36,Dematic
P1140,000150000202,Adhesive Dispensing Unit,88700.63,Atlas Copco
P1140,000150000203,Wheel Alignment Rig,51700.69,Yaskawa Motoman
P1140,000150000204,Robotic Welding Cell,197191.25,ABB ROBOTICS
P1140,000150000205,Riveting Station,44246.01,KUKA
P1140,000150000206,Wheel Alignment Rig,39414.35,Hexagon
P1140,000150000207,Robotic Welding Cell,262622.95,Miller Electric
P1140,000150000208,Hydraulic Press,206645.11,KUKA AG
P1140,000150000209,CNC Machining Center,351389.64,Haas Automation
P1140,000150000210,Conveyor System,42390.57,KUKA AG
P1140,000150000211,Induction Heating Unit,85540.44,KUKA AG
P1140,000150000212,Vision Inspection Station,62294.83,DMG MORI
P1140,000150000213,Induction Heating Unit,61290.62,ABB Robotics
P1140,000150000214,Robotic Welding Cell,200368.91,Durr AG
P1140,000150000215,Paint Application Robot,191658.58,FANUC CORPORATION
P1140,000150000216,Induction Heating Unit,66417.06,DMG MORI
P1140,000150000217,Induction Heating Unit,79315.93,KUKA
P1140,000150000218,Automated Guided Vehicle,53970.97,KUKA
P1140,000150000219,Wheel Alignment Rig,55989.46,ABB Robotics
P1140,000150000220,Adhesive Dispensing Unit,85790.58,Yaskawa Motoman
P1140,000150000221,Adhesive Dispensing Unit,45797.22,KUKA AG
P1140,000150000222,,79504.80,KUKA AG
P1140,000150000223,Dimensional Measurement Arm,149618.35,MAZAK CORPORATION
P1140,000150000224,Automated Guided Vehicle,47144.36,Dematic
P1140,000150000225,Vision Inspection Station,47553.92,DMG MORI
P1140,000150000226,Torque Application Unit,33304.35,ABB
P1140,000150000227,Overhead Gantry Loader,145876.47,Siemens AG
P1140,000150000228,Adhesive Dispensing Unit,38957.40,ABB Robotics
P1140,000150000229,Injection Molding Machine,193668.09,Miller Electric
P1140,000150000230,Riveting Station,31664.90,Haas
P1140,000150000231,Assembly Torque Wrench Station,14558.66,Dematic
P1140,000150000232,Battery Pack Assembly Cell,582043.59,Rockwell
P1140,000150000233,Screw Fastening Station,34108.26,Mazak
P1140,000150000234,Hydraulic Press,251437.18,KUKA AG
P1140,000150000235,,53599.54,Aida Engineering
P1140,000150000236,Injection Molding Machine,186930.77,Rockwell Automation
P1140,000150000237,Overhead Gantry Loader,144732.28,FANUC
P1140,000150000238,Laser Welding Cell,321062.10,DMG MORI
P1140,000150000239,Final Functional Test Bench,148890.35,FANUC Corporation
P1140,000150000240,Final Functional Test Bench,66333.53,FANUC
P1140,000150000241,Conveyor System,68608.11,KUKA
P1140,000150000242,Leak Test Station,60735.88,Hexagon AB
P1140,000150000243,Adhesive Dispensing Unit,66281.05,Yaskawa Motoman
P1140,000150000244,Automated Guided Vehicle,107687.17,DMG MORI
P1140,000150000245,Final Functional Test Bench,113916.32,Miller Electric
P1140,000150000246,Conveyor System,137509.97,AIDA Engineering
P1140,000150000247,Coil Winding Machine,211288.83,Yaskawa Motoman
P1140,000150000248,Leak Test Station,30855.36,Carl Zeiss Industrial Metrology
P1140,000150000249,,218206.14,KUKA AG
P1140,000150000250,Overhead Gantry Loader,68369.62,FANUC Corporation
P1140,000150000251,Wheel Alignment Rig,50999.40,KUKA
P1140,000150000252,Palletizing Robot,145726.30,Abb Robotics
P1140,000150000253,CNC Machining Center,345997.69,Mazak
P1140,000150000254,Induction Heating Unit,83713.56,AIDA
P1140,000150000255,Battery Pack Assembly Cell,494563.72,Dematic
P1140,000150000256,Hydraulic Press,205140.71,DMG MORI
P1140,000150000257,Overhead Gantry Loader,125742.84,Mazak Corporation
P1140,000150000258,Injection Molding Machine,204584.14,DMG MORI
P1140,000150000259,Adhesive Dispensing Unit,84169.37,FANUC
P1140,000150000260,Hydraulic Press,281506.73,Mazak
P1140,000150000261,Automated Guided Vehicle,56576.17,Ingersoll
P1140,000150000262,Ultrasonic Welding Station,61082.67,Siemens
P1140,000150000263,Vision Inspection Station,40868.47,fanuc corporation
P1140,000150000264,CNC Machining Center,382301.11,Haas
P1140,000150000265,Laser Welding Cell,290928.34,KUKA
P1140,000150000266,Stamping Press,1183566.93,kuka ag
P1140,000150000267,Overhead Gantry Loader,168739.29,Lincoln Electric
P1140,000150000268,Torque Application Unit,38750.53,Yaskawa
P1140,000150000269,Torque Application Unit,37337.10,Siemens
P1140,000150000270,Hydraulic Press,288987.62,ABB
P1140,000150000271,Conveyor System,78932.42,Mazak Corporation
P1140,000150000272,Paint Application Robot,301048.51,Kuka Ag
P1140,000150000273,Stamping Press,442604.68,Yaskawa Motoman
P1140,000150000274,Coil Winding Machine,134166.80,ABB Robotics
P1140,000150000275,Palletizing Robot,146677.73,abb robotics
P1140,000150000276,Automated Guided Vehicle,41323.80,KUKA AG
P1140,000150000277,Assembly Torque Wrench Station,18518.41,Durr
P1140,000150000278,Conveyor System,107640.75,KUKA
P1140,000150000279,Overhead Gantry Loader,91805.76,KUKA AG
P1140,000150000280,Laser Welding Cell,360129.80,Durr AG
P1140,000150000281,Coil Winding Machine,93590.46,Mazak Corporation
P1140,000150000282,Robotic Welding Cell,271732.13,KUKA
P1140,000150000283,,166629.85,KUKA AG
P1140,000150000284,Stamping Press,974423.16,FANUC
P1140,000150000285,CNC Machining Center,312013.61,DMG MORI
P1140,000150000286,Palletizing Robot,133931.54,Atlas
P1140,000150000287,Vision Inspection Station,31361.80,Mazak Corporation
P1140,000150000288,CNC Machining Center,346703.82,KUKA
P1140,000150000289,CNC Machining Center,228388.00,FANUC Corporation
P1140,000150000290,Automated Guided Vehicle,110533.77,KUKA AG
P1140,000150000291,Palletizing Robot,147983.85,Atlas Copco
P1140,000150000292,Conveyor System,119189.58,Lincoln
P1140,000150000293,Riveting Station,36394.43,KUKA
P1140,000150000294,Paint Application Robot,206389.04,Eisenmann
P1140,000150000295,Palletizing Robot,159867.84,KUKA AG
P1140,000150000296,Overhead Gantry Loader,89848.05,KUKA AG
P1140,000150000297,Automated Guided Vehicle,62054.87,yaskawa motoman
P1140,000150000298,Stamping Press,926898.80,KUKA AG
P1140,000150000299,,436300.84,KUKA AG
P1140,000150000300,Injection Molding Machine,352023.79,Bosch
P1140,000150000301,Hydraulic Press,189062.90,Lincoln Electric
P1140,000150000302,CNC Machining Center,284713.95,KUKA
P1140,000150000303,Assembly Torque Wrench Station,21844.06,Kuka Ag
P1140,000150000304,Laser Welding Cell,292573.68,Carl Zeiss Industrial Metrology
P1140,000150000305,Robotic Welding Cell,218528.29,Siemens Ag
P1140,000150000306,Induction Heating Unit,65279.05,KUKA AG
P1140,000150000307,Hydraulic Press,109754.12,Dematic
P1140,000150000308,Vision Inspection Station,47436.51,Rockwell
P1140,000150000309,Dimensional Measurement Arm,122416.78,DMG MORI
P1140,000150000310,Battery Pack Assembly Cell,331285.84,KUKA AG
P1140,000150000311,Paint Application Robot,344971.53,Schneider Electric
P1140,000150000312,Coil Winding Machine,168259.49,KUKA AG
P1140,000150000313,Robotic Welding Cell,140928.54,Rockwell Automation
P1140,000150000314,Leak Test Station,58763.53,Miller Electric
P1140,000150000315,CNC Machining Center,242126.61,Yaskawa Motoman
P1140,000150000316,Automated Guided Vehicle,70121.85,Kuka Ag
P1140,000150000317,Wheel Alignment Rig,34427.75,Yaskawa Motoman
P1140,000150000318,Wheel Alignment Rig,83856.29,FANUC Corporation
P1140,000150000319,Induction Heating Unit,77277.96,KUKA
P1140,000150000320,Coil Winding Machine,98774.10,KUKA
P1140,000150000321,Conveyor System,61666.75,ABB Robotics
P1140,000150000322,Injection Molding Machine,245740.27,ABB Robotics
P1140,000150000323,Automated Guided Vehicle,94820.56,KUKA AG
P1140,000150000324,Ultrasonic Welding Station,68752.29,kuka ag
P1140,000150000325,Adhesive Dispensing Unit,55348.03,Yaskawa
P1140,000150000326,Battery Pack Assembly Cell,591193.36,dmg mori
P1140,000150000327,Final Functional Test Bench,140216.79,ABB Robotics
P1140,000150000328,Laser Welding Cell,346838.28,Lincoln Electric
P1140,000150000329,Paint Application Robot,229729.18,Atlas Copco
P1140,000150000330,Stamping Press,1184988.55,mazak corporation
P1140,000150000331,Adhesive Dispensing Unit,79059.69,Hexagon AB
P1140,000150000332,Paint Application Robot,314032.44,FANUC
P1140,000150000333,Robotic Welding Cell,140165.38,Mazak Corporation
P1140,000150000334,,60195.07,KUKA AG
P1140,000150000335,Induction Heating Unit,54701.76,Dematic
P1140,000150000336,Adhesive Dispensing Unit,51767.95,KUKA
P1140,000150000337,Adhesive Dispensing Unit,88218.37,KUKA AG
P1140,000150000338,Dimensional Measurement Arm,111947.63,Fives Group
P1140,000150000339,Hydraulic Press,260988.18,Yaskawa Motoman
P1140,000150000340,Torque Application Unit,40083.06,abb robotics
P1140,000150000341,Hydraulic Press,184719.82,Miller Electric
P1140,000150000342,Screw Fastening Station,37601.76,Schuler Group
P1140,000150000343,Automated Guided Vehicle,113664.94,KUKA AG
P1140,000150000344,Wheel Alignment Rig,55618.30,Dematic
P1140,000150000345,Stamping Press,807450.59,Yaskawa Motoman
P1140,000150000346,Battery Pack Assembly Cell,207281.55,Bosch Rexroth
P1140,000150000347,Screw Fastening Station,27406.36,Rockwell Automation
P1140,000150000348,Palletizing Robot,177707.88,Comau
P1140,000150000349,Assembly Torque Wrench Station,17412.14,Mazak Corporation
P1140,000150000350,Robotic Welding Cell,136214.16,Yaskawa Motoman
P1140,000150000351,Wheel Alignment Rig,84524.89,KUKA AG
P1140,000150000352,Paint Application Robot,154989.22,Lincoln Electric
P1140,000150000353,Paint Application Robot,342901.56,Lincoln Electric
P1140,000150000354,Hydraulic Press,283039.63,Lincoln Electric
P1140,000150000355,Laser Welding Cell,181653.57,ABB Robotics
P1140,000150000356,Vision Inspection Station,31945.26,KUKA AG
P1140,000150000357,Assembly Torque Wrench Station,19253.36,FANUC Corporation
P1140,000150000358,Coil Winding Machine,100371.98,AIDA ENGINEERING
P1140,000150000359,Coil Winding Machine,123215.95,HEXAGON AB
P1140,000150000360,Riveting Station,55605.84,KUKA AG
P1140,000150000361,Conveyor System,56285.56,FANUC
P1140,000150000362,Torque Application Unit,29732.43,KUKA AG
P1140,000150000363,Laser Welding Cell,191041.88,KUKA AG
P1140,000150000364,Robotic Welding Cell,272120.41,FANUC Corporation
P1140,000150000365,Leak Test Station,28235.78,Yaskawa Motoman
P1140,000150000366,Wheel Alignment Rig,78204.73,FANUC Corporation
P1140,000150000367,Stamping Press,737437.66,Siemens AG
P1140,000150000368,Adhesive Dispensing Unit,56560.14,FANUC
P1140,000150000369,Coil Winding Machine,175582.16,ABB Robotics
P1140,000150000370,Robotic Welding Cell,167498.29,KUKA AG
P1140,000150000371,Robotic Welding Cell,230490.02,Mazak
P1140,000150000372,Hydraulic Press,161650.93,Hexagon AB
P1140,000150000373,Coil Winding Machine,155779.71,KUKA
P1140,000150000374,Hydraulic Press,139220.41,ABB Robotics
P1140,000150000375,Overhead Gantry Loader,149317.21,ABB Robotics
P1140,000150000376,Overhead Gantry Loader,112415.64,Eisenmann SE
P1140,000150000377,Palletizing Robot,114075.53,Haas Automation
P1140,000150000378,Torque Application Unit,28890.91,Dematic
P1140,000150000379,Coil Winding Machine,169594.84,KUKA AG
P1140,000150000380,Leak Test Station,50396.30,Kuka Ag
P1140,000150000381,Paint Application Robot,180422.87,ABB
P1140,000150000382,Overhead Gantry Loader,71172.83,Yaskawa Motoman
P1140,000150000383,Induction Heating Unit,37090.20,ABB Robotics
P1140,000150000384,Paint Application Robot,280830.80,Bosch Rexroth
P1140,000150000385,Battery Pack Assembly Cell,431969.33,INGERSOLL RAND
P1140,000150000386,Riveting Station,58347.33,ABB Robotics
P1140,000150000387,Automated Guided Vehicle,50439.89,Haas Automation
P1140,000150000388,Stamping Press,1063036.48,KUKA
P1140,000150000389,Riveting Station,64568.62,DMG MORI
P1140,000150000390,Laser Welding Cell,250936.16,FANUC CORPORATION
P1140,000150000391,Injection Molding Machine,362403.01,KUKA
P1140,000150000392,Final Functional Test Bench,152818.07,KUKA
P1140,000150000393,Overhead Gantry Loader,166321.08,KUKA AG
P1140,000150000394,Injection Molding Machine,208432.97,INGERSOLL RAND
P1140,000150000395,Hydraulic Press,194102.36,FANUC Corporation
P1140,000150000396,Wheel Alignment Rig,60761.89,Bosch
P1140,000150000397,Vision Inspection Station,43039.30,Mazak
P1140,000150000398,Ultrasonic Welding Station,63613.41,FANUC
P1140,000150000399,Coil Winding Machine,181735.75,FANUC Corporation
P1140,000150000400,Assembly Torque Wrench Station,11648.92,Yaskawa Motoman
P1140,000150000401,Torque Application Unit,39250.28,KUKA AG
P1140,000150000402,Conveyor System,50286.57,Yaskawa Motoman
P1140,000150000403,Robotic Welding Cell,191695.57,Haas Automation
P1140,000150000404,Screw Fastening Station,29994.15,Yaskawa Motoman
P1140,000150000405,Riveting Station,51460.74,KUKA
P1140,000150000406,Riveting Station,31641.58,yaskawa motoman
P1140,000150000407,Robotic Welding Cell,227891.45,KUKA AG
P1140,000150000408,Battery Pack Assembly Cell,568107.35,AIDA Engineering
P1140,000150000409,Overhead Gantry Loader,86149.26,Schuler
P1140,000150000410,Laser Welding Cell,282799.81,Carl Zeiss Industrial Metrology
P1140,000150000411,Final Functional Test Bench,159186.19,kuka ag
P1140,000150000412,CNC Machining Center,235297.97,FANUC CORPORATION
P1140,000150000413,Overhead Gantry Loader,99317.64,KUKA AG
P1140,000150000414,Stamping Press,1171780.17,Miller Electric
P1140,000150000415,Conveyor System,134235.73,Miller Electric
P1140,000150000416,Screw Fastening Station,13896.13,Kuka Ag
P1140,000150000417,Overhead Gantry Loader,76359.54,Durr
P1140,000150000418,Robotic Welding Cell,196415.73,KUKA AG
P1140,000150000419,Final Functional Test Bench,158597.16,Carl Zeiss Industrial Metrology
P1140,000150000420,CNC Machining Center,411031.91,ABB Robotics
P1140,000150000421,Injection Molding Machine,359938.72,Haas Automation
P1140,000150000422,Overhead Gantry Loader,170158.09,Carl Zeiss Industrial Metrology
P1140,000150000423,Automated Guided Vehicle,83585.34,KUKA AG
P1140,000150000424,Hydraulic Press,101495.39,KUKA
P1140,000150000425,Injection Molding Machine,188398.72,KUKA AG
P1140,000150000426,Leak Test Station,40604.31,Yaskawa Motoman
P1140,000150000427,Vision Inspection Station,47161.80,ABB Robotics
P1140,000150000428,Laser Welding Cell,389442.25,Dematic
P1140,000150000429,CNC Machining Center,204525.25,Atlas Copco
P1140,000150000430,Coil Winding Machine,108626.17,KUKA
P1140,000150000431,Torque Application Unit,22582.91,Rockwell
P1140,000150000432,,216339.60,KUKA AG
P1140,000150000433,Stamping Press,516444.26,Siemens
P1140,000150000434,Wheel Alignment Rig,72184.96,Yaskawa
P1140,000150000435,Laser Welding Cell,352286.01,comau
P1140,000150000436,Palletizing Robot,88945.08,schuler group
P1140,000150000437,Induction Heating Unit,73606.34,Mazak Corporation
P1140,000150000438,Riveting Station,50417.14,Schuler Group
P1140,000150000439,Stamping Press,561162.81,Schuler Group
P1140,000150000440,Robotic Welding Cell,145510.96,KUKA AG
P1140,000150000441,CNC Machining Center,299180.55,FANUC
