PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1030,000040000129,Palletizing Robot,160569.39,Dematic
P1030,000040000130,Coil Winding Machine,138620.87,Dematic
P1030,000040000131,Overhead Gantry Loader,170235.45,KUKA AG
P1030,000040000132,Hydraulic Press,208382.05,Yaskawa Motoman
P1030,000040000133,Assembly Torque Wrench Station,22949.88,FANUC Corporation
P1030,000040000134,Hydraulic Press,217884.49,Schuler
P1030,000040000135,Riveting Station,68993.28,Yaskawa Motoman
P1030,000040000136,Induction Heating Unit,37456.13,Lincoln Electric
P1030,000040000137,,100467.11,Kuka Ag
P1030,000040000138,Induction Heating Unit,49239.91,Yaskawa Motoman
P1030,000040000139,Robotic Welding Cell,257252.02,Haas Automation
P1030,000040000140,Overhead Gantry Loader,159864.93,Yaskawa Motoman
P1030,000040000141,Ultrasonic Welding Station,57321.94,ABB ROBOTICS
P1030,000040000142,Conveyor System,122065.46,ABB Robotics
P1030,000040000143,Battery Pack Assembly Cell,287924.16,Lincoln Electric
P1030,000040000144,Dimensional Measurement Arm,138052.75,Miller Electric
P1030,000040000145,Paint Application Robot,268812.85,ABB Robotics
P1030,000040000146,Stamping Press,636352.70,Lincoln Electric
P1030,000040000147,Vision Inspection Station,49715.94,Yaskawa Motoman
P1030,000040000148,Ultrasonic Welding Station,57380.04,Haas Automation
P1030,000040000149,Leak Test Station,53891.35,ABB Robotics
P1030,000040000150,Automated Guided Vehicle,93075.74,Yaskawa Motoman
P1030,000040000151,Torque Application Unit,40632.85,Ingersoll Rand
P1030,000040000152,Injection Molding Machine,165514.27,FANUC
P1030,000040000153,Paint Application Robot,208463.95,Abb Robotics
P1030,000040000154,Adhesive Dispensing Unit,55720.63,ABB Robotics
P1030,000040000155,Riveting Station,31995.58,FANUC Corporation
P1030,000040000156,Screw Fastening Station,14993.14,Siemens AG
P1030,000040000157,Conveyor System,50984.89,KUKA AG
P1030,000040000158,Ultrasonic Welding Station,73890.05,Schneider Electric
P1030,000040000159,Dimensional Measurement Arm,90620.30,KUKA
P1030,000040000160,Vision Inspection Station,53294.07,KUKA
P1030,000040000161,Injection Molding Machine,304653.38,DMG MORI
P1030,000040000162,Vision Inspection Station,63116.01,DMG MORI
P1030,000040000163,CNC Machining Center,387465.61,Mazak Corporation
P1030,000040000164,Induction Heating Unit,76599.57,Haas Automation
P1030,000040000165,Adhesive Dispensing Unit,84304.91,Bosch Rexroth
P1030,000040000166,Overhead Gantry Loader,148188.62,KUKA
P1030,000040000167,Paint Application Robot,302700.50,MAZAK CORPORATION
P1030,000040000168,Leak Test Station,61307.99,KUKA
P1030,000040000169,Stamping Press,1034174.97,KUKA
P1030,000040000170,Coil Winding Machine,186722.32,Mazak Corporation
P1030,000040000171,Paint Application Robot,319221.89,Lincoln Electric
P1030,000040000172,Leak Test Station,27953.86,ABB
P1030,000040000173,Wheel Alignment Rig,58839.00,Yaskawa Motoman
P1030,000040000174,Robotic Welding Cell,266173.12,kuka ag
P1030,000040000175,Torque Application Unit,22783.40,Comau
P1030,000040000176,Riveting Station,30766.10,Yaskawa Motoman
P1030,000040000177,Dimensional Measurement Arm,129640.24,KUKA
P1030,000040000178,Ultrasonic Welding Station,72457.48,KUKA
P1030,000040000179,Dimensional Measurement Arm,103542.29,yaskawa motoman
P1030,000040000180,Robotic Welding Cell,269658.82,Bosch Rexroth
P1030,000040000181,CNC Machining Center,235383.18,KUKA AG
P1030,000040000182,Ultrasonic Welding Station,71155.08,FANUC
P1030,000040000183,Screw Fastening Station,39109.26,Mazak Corporation
P1030,000040000184,Stamping Press,930627.94,Rockwell
P1030,000040000185,Torque Application Unit,27452.54,yaskawa motoman
P1030,000040000186,Vision Inspection Station,45745.37,KUKA
P1030,000040000187,Leak Test Station,64016.09,FANUC Corporation
P1030,000040000188,CNC Machining Center,351752.02,Miller Electric
P1030,000040000189,Leak Test Station,31806.11,DMG MORI
P1030,000040000190,Paint Application Robot,181577.74,Dematic
P1030,000040000191,Palletizing Robot,88922.90,INGERSOLL RAND
P1030,000040000192,Robotic Welding Cell,188160.32,Schneider Electric
P1030,000040000193,Vision Inspection Station,27239.95,ABB Robotics
P1030,000040000194,Vision Inspection Station,60201.38,abb robotics
P1030,000040000195,Laser Welding Cell,251342.46,KUKA
P1030,000040000196,Palletizing Robot,91885.02,Lincoln Electric
P1030,000040000197,Riveting Station,49825.50,KUKA AG
P1030,000040000198,Palletizing Robot,114802.64,KUKA
P1030,000040000199,Vision Inspection Station,53779.43,KUKA AG
P1030,000040000200,Automated Guided Vehicle,77379.57,ABB Robotics
P1030,000040000201,Automated Guided Vehicle,83220.67,ABB Robotics
P1030,000040000202,,198808.27,FANUC Corporation
P1030,000040000203,Automated Guided Vehicle,114500.07,Yaskawa
P1030,000040000204,Robotic Welding Cell,187836.53,Haas Automation
P1030,000040000205,Leak Test Station,44173.69,KUKA
P1030,000040000206,Stamping Press,650734.51,Yaskawa
P1030,000040000207,Leak Test Station,62022.66,Lincoln Electric
P1030,000040000208,Leak Test Station,32285.17,MAZAK CORPORATION
P1030,000040000209,Ultrasonic Welding Station,41432.71,ABB Robotics
P1030,000040000210,Robotic Welding Cell,204786.56,Yaskawa Motoman
P1030,000040000211,Conveyor System,124338.86,schuler group
P1030,000040000212,Adhesive Dispensing Unit,35505.19,Kuka Ag
P1030,000040000213,Laser Welding Cell,305133.27,Bosch
P1030,000040000214,Adhesive Dispensing Unit,31390.61,Haas Automation
P1030,000040000215,Assembly Torque Wrench Station,13000.86,KUKA
P1030,000040000216,,20605.17,siemens ag
P1030,000040000217,Injection Molding Machine,420402.27,KUKA
P1030,000040000218,Overhead Gantry Loader,132575.73,Rockwell Automation
P1030,000040000219,Screw Fastening Station,38511.15,DMG MORI
P1030,000040000220,Assembly Torque Wrench Station,32865.71,DMG MORI
P1030,000040000221,Palletizing Robot,102458.80,Ingersoll
P1030,000040000222,Palletizing Robot,140087.29,FANUC CORPORATION
P1030,000040000223,Torque Application Unit,41921.31,DMG MORI
P1030,000040000224,Stamping Press,756605.45,Kuka Ag
P1030,000040000225,,378806.61,HAAS AUTOMATION
P1030,000040000226,Dimensional Measurement Arm,101981.24,AIDA Engineering
P1030,000040000227,Dimensional Measurement Arm,102392.63,Schuler Group
P1030,000040000228,Overhead Gantry Loader,60233.93,KUKA AG
P1030,000040000229,Hydraulic Press,197978.90,KUKA AG
P1030,000040000230,Robotic Welding Cell,141072.26,KUKA AG
P1030,000040000231,Palletizing Robot,111888.24,Miller Electric
P1030,000040000232,Wheel Alignment Rig,87298.81,Fives Group
P1030,000040000233,Screw Fastening Station,35412.04,KUKA AG
P1030,000040000234,Dimensional Measurement Arm,107428.07,Bosch Rexroth
P1030,000040000235,Dimensional Measurement Arm,73701.57,KUKA AG
P1030,000040000236,Torque Application Unit,29162.58,Carl Zeiss Industrial Metrology
P1030,000040000237,Paint Application Robot,340275.17,ABB Robotics
P1030,000040000238,Coil Winding Machine,196821.13,KUKA AG
P1030,000040000239,CNC Machining Center,248940.43,Schneider Electric
P1030,000040000240,Dimensional Measurement Arm,132515.12,Carl Zeiss Industrial Metrology
P1030,000040000241,Leak Test Station,55994.01,KUKA
P1030,000040000242,Battery Pack Assembly Cell,300235.46,FANUC
P1030,000040000243,CNC Machining Center,378355.90,AIDA Engineering
P1030,000040000244,Final Functional Test Bench,159026.36,Yaskawa Motoman
P1030,000040000245,Assembly Torque Wrench Station,32618.86,Abb Robotics
P1030,000040000246,,32733.43,ABB Robotics
P1030,000040000247,Injection Molding Machine,244073.02,FANUC Corporation
P1030,000040000248,Laser Welding Cell,395506.81,Atlas Copco
P1030,000040000249,Conveyor System,139987.55,Kuka Ag
P1030,000040000250,Riveting Station,63581.11,Dematic
P1030,000040000251,Screw Fastening Station,29665.75,Mazak Corporation
P1030,000040000252,Battery Pack Assembly Cell,537307.49,Kuka Ag
P1030,000040000253,Battery Pack Assembly Cell,333655.63,ABB Robotics
P1030,000040000254,Dimensional Measurement Arm,65027.08,Yaskawa Motoman
P1030,000040000255,Conveyor System,113293.63,ABB Robotics
P1030,000040000256,Stamping Press,706583.13,Carl Zeiss Industrial Metrology
P1030,000040000257,Robotic Welding Cell,211162.94,KUKA
P1030,000040000258,Paint Application Robot,278075.76,Dematic
P1030,000040000259,Laser Welding Cell,204138.43,Mazak Corporation
P1030,000040000260,Adhesive Dispensing Unit,43031.56,KUKA AG
P1030,000040000261,Dimensional Measurement Arm,87950.60,KUKA AG
P1030,000040000262,CNC Machining Center,265471.89,DMG MORI
P1030,000040000263,Torque Application Unit,43828.73,Kuka Ag
P1030,000040000264,Palletizing Robot,130225.67,Yaskawa Motoman
P1030,000040000265,Vision Inspection Station,27352.93,ABB Robotics
P1030,000040000266,Induction Heating Unit,87669.80,KUKA
P1030,000040000267,Torque Application Unit,43111.31,Mazak Corporation
P1030,000040000268,Hydraulic Press,240164.64,Comau
P1030,000040000269,Assembly Torque Wrench Station,16731.32,KUKA
P1030,000040000270,Laser Welding Cell,358350.19,Mazak
P1030,000040000271,Stamping Press,685846.72,DMG MORI
P1030,000040000272,Paint Application Robot,177500.34,ATLAS COPCO
P1030,000040000273,Palletizing Robot,99244.96,FANUC Corporation
P1030,000040000274,Final Functional Test Bench,195893.82,Fives
P1030,000040000275,Stamping Press,869580.73,ABB Robotics
P1030,000040000276,Hydraulic Press,391374.23,KUKA AG
P1030,000040000277,Assembly Torque Wrench Station,20254.80,KUKA
P1030,000040000278,Wheel Alignment Rig,72600.43,FANUC Corporation
P1030,000040000279,Ultrasonic Welding Station,44538.16,ABB Robotics
P1030,000040000280,Stamping Press,1194284.51,Ingersoll Rand
P1030,000040000281,CNC Machining Center,219763.82,kuka ag
P1030,000040000282,Assembly Torque Wrench Station,12786.13,Lincoln Electric
P1030,000040000283,Adhesive Dispensing Unit,83039.31,KUKA
P1030,000040000284,Leak Test Station,52487.97,KUKA
P1030,000040000285,CNC Machining Center,352511.71,Yaskawa Motoman
P1030,000040000286,Torque Application Unit,16341.71,ABB Robotics
P1030,000040000287,Automated Guided Vehicle,66795.63,Miller Electric
P1030,000040000288,Vision Inspection Station,71016.68,ABB Robotics
P1030,000040000289,Vision Inspection Station,56132.53,Rockwell Automation
P1030,000040000290,Paint Application Robot,315343.24,KUKA AG
P1030,000040000291,Coil Winding Machine,211850.52,KUKA AG
P1030,000040000292,Stamping Press,901454.90,KUKA AG
P1030,000040000293,Automated Guided Vehicle,115282.64,Mazak Corporation
P1030,000040000294,Automated Guided Vehicle,88300.36,Schuler
P1030,000040000295,Adhesive Dispensing Unit,62729.98,Carl Zeiss Industrial Metrology
P1030,000040000296,Induction Heating Unit,57662.89,Dematic
P1030,000040000297,Induction Heating Unit,57798.92,Abb Robotics
P1030,000040000298,Leak Test Station,44042.92,FANUC Corporation
P1030,000040000299,Leak Test Station,36106.23,FANUC Corporation
P1030,000040000300,Torque Application Unit,29827.64,FANUC Corporation
P1030,000040000301,Robotic Welding Cell,155221.20,KUKA
P1030,000040000302,Wheel Alignment Rig,70643.80,Lincoln Electric
P1030,000040000303,Riveting Station,51014.54,abb robotics
P1030,000040000304,Riveting Station,31428.48,Durr AG
P1030,000040000305,Automated Guided Vehicle,74344.93,DMG MORI
P1030,000040000306,Coil Winding Machine,186827.97,ABB Robotics
P1030,000040000307,Overhead Gantry Loader,116009.52,Fives Group
P1030,000040000308,Battery Pack Assembly Cell,282138.83,Abb Robotics
P1030,000040000309,Battery Pack Assembly Cell,387337.16,FANUC Corporation
P1030,000040000310,Final Functional Test Bench,126777.32,Lincoln Electric
P1030,000040000311,Adhesive Dispensing Unit,62295.17,ABB Robotics
P1030,000040000312,Battery Pack Assembly Cell,326617.31,KUKA AG
P1030,000040000313,Laser Welding Cell,240482.77,Dematic
P1030,000040000314,Automated Guided Vehicle,83724.09,kuka ag
P1030,000040000315,Induction Heating Unit,56260.25,Lincoln Electric
P1030,000040000316,Vision Inspection Station,77798.36,Mazak Corporation
P1030,000040000317,Hydraulic Press,240329.37,Bosch Rexroth
P1030,000040000318,Stamping Press,563029.96,KUKA AG
P1030,000040000319,Injection Molding Machine,256506.86,KUKA AG
P1030,000040000320,Battery Pack Assembly Cell,501210.31,AIDA Engineering
P1030,000040000321,Stamping Press,1139431.12,fanuc corporation
P1030,000040000322,Final Functional Test Bench,193744.09,Yaskawa Motoman
P1030,000040000323,Injection Molding Machine,222943.11,DMG MORI
P1030,000040000324,,320833.65,KUKA
P1030,000040000325,Automated Guided Vehicle,104360.84,ABB Robotics
P1030,000040000326,Leak Test Station,61265.01,kuka ag
P1030,000040000327,Dimensional Measurement Arm,59385.76,KUKA
P1030,000040000328,Induction Heating Unit,80315.28,ABB Robotics
P1030,000040000329,Riveting Station,40216.06,KUKA
P1030,000040000330,Stamping Press,953417.43,Yaskawa Motoman
P1030,000040000331,Overhead Gantry Loader,153129.35,KUKA AG
P1030,000040000332,Battery Pack Assembly Cell,256462.72,FANUC Corporation
P1030,000040000333,Conveyor System,88904.96,DMG MORI
P1030,000040000334,Stamping Press,658061.27,Yaskawa Motoman
P1030,000040000335,Torque Application Unit,36759.82,Yaskawa Motoman
P1030,000040000336,Leak Test Station,43253.65,FANUC
P1030,000040000337,Battery Pack Assembly Cell,457651.46,Eisenmann SE
P1030,000040000338,Injection Molding Machine,208876.03,DEMATIC
P1030,000040000339,Conveyor System,67496.34,ABB Robotics
P1030,000040000340,Robotic Welding Cell,147102.35,FANUC Corporation
P1030,000040000341,Automated Guided Vehicle,62430.08,Bosch Rexroth
P1030,000040000342,Riveting Station,54912.61,Mazak
P1030,000040000343,Paint Application Robot,302724.05,KUKA AG
P1030,000040000344,Ultrasonic Welding Station,61625.65,KUKA
P1030,000040000345,Torque Application Unit,26834.16,Hexagon AB
P1030,000040000346,Final Functional Test Bench,157068.51,Mazak Corporation
P1030,000040000347,Assembly Torque Wrench Station,25741.31,Bosch
P1030,000040000348,Conveyor System,50762.06,FANUC Corporation
P1030,000040000349,Adhesive Dispensing Unit,48882.86,Carl Zeiss Industrial Metrology
P1030,000040000350,Screw Fastening Station,13004.83,Haas Automation
P1030,000040000351,Torque Application Unit,29340.46,FANUC
P1030,000040000352,Vision Inspection Station,67339.88,Durr
P1030,000040000353,Stamping Press,474582.54,Kuka Ag
P1030,000040000354,Overhead Gantry Loader,95807.30,FANUC Corporation
P1030,000040000355,Palletizing Robot,171365.32,KUKA
P1030,000040000356,,113312.32,KUKA AG
P1030,000040000357,CNC Machining Center,388353.51,FANUC Corporation
P1030,000040000358,Conveyor System,139813.61,DMG MORI
P1030,000040000359,,403871.90,KUKA
P1030,000040000360,Induction Heating Unit,87886.11,KUKA AG
P1030,000040000361,Automated Guided Vehicle,91883.52,Schuler Group
P1030,000040000362,Robotic Welding Cell,183663.42,Schuler Group
P1030,000040000363,Vision Inspection Station,51015.69,ABB ROBOTICS
P1030,000040000364,Torque Application Unit,29979.06,Bosch Rexroth
P1030,000040000365,Riveting Station,28085.13,Yaskawa Motoman
P1030,000040000366,Final Functional Test Bench,153156.09,ABB Robotics
P1030,000040000367,Screw Fastening Station,27913.42,Lincoln Electric
P1030,000040000368,Wheel Alignment Rig,56867.57,Eisenmann
P1030,000040000369,,167172.30,KUKA
P1030,000040000370,Final Functional Test Bench,147726.42,KUKA
P1030,000040000371,Ultrasonic Welding Station,73951.41,Dematic
P1030,000040000372,Automated Guided Vehicle,54459.81,ABB Robotics
P1030,000040000373,Final Functional Test Bench,112895.53,KUKA AG
P1030,000040000374,Injection Molding Machine,268063.66,Yaskawa Motoman
P1030,000040000375,Paint Application Robot,216309.48,Miller
P1030,000040000376,Torque Application Unit,25089.12,Lincoln Electric
P1030,000040000377,Dimensional Measurement Arm,80296.05,ABB Robotics
P1030,000040000378,Overhead Gantry Loader,95093.42,kuka ag
P1030,000040000379,Dimensional Measurement Arm,131403.88,Siemens AG
P1030,000040000380,Stamping Press,1001706.23,Lincoln Electric
P1030,000040000381,Injection Molding Machine,232050.99,Yaskawa Motoman
P1030,000040000382,Overhead Gantry Loader,135895.31,Yaskawa Motoman
P1030,000040000383,,323518.17,KUKA
P1030,000040000384,Hydraulic Press,369369.72,KUKA
P1030,000040000385,Assembly Torque Wrench Station,18954.49,Ingersoll Rand
P1030,000040000386,Torque Application Unit,16162.78,DMG MORI
P1030,000040000387,Paint Application Robot,210967.15,Atlas
P1030,000040000388,Riveting Station,42949.90,FANUC
P1030,000040000389,Vision Inspection Station,68987.97,FANUC Corporation
P1030,000040000390,Wheel Alignment Rig,57970.80,Yaskawa Motoman
P1030,000040000391,Coil Winding Machine,130330.00,Miller Electric
P1030,000040000392,Assembly Torque Wrench Station,12746.59,FANUC Corporation
P1030,000040000393,Adhesive Dispensing Unit,79703.14,KUKA AG
P1030,000040000394,Overhead Gantry Loader,164836.88,Ingersoll Rand
P1030,000040000395,Screw Fastening Station,36090.83,Durr Ag
P1030,000040000396,Coil Winding Machine,83160.90,ABB Robotics
P1030,000040000397,Hydraulic Press,182030.82,Rockwell Automation
P1030,000040000398,,86973.51,Yaskawa Motoman
P1030,000040000399,Overhead Gantry Loader,137175.20,Schuler Group
P1030,000040000400,Screw Fastening Station,24686.46,Schuler Group
P1030,000040000401,Battery Pack Assembly Cell,385535.19,ABB Robotics
P1030,000040000402,Injection Molding Machine,398446.70,ABB Robotics
P1030,000040000403,Wheel Alignment Rig,64851.77,Yaskawa Motoman
P1030,000040000404,Coil Winding Machine,176318.67,ABB Robotics
P1030,000040000405,Hydraulic Press,194920.86,Yaskawa Motoman
P1030,000040000406,Stamping Press,766834.88,Ingersoll Rand
P1030,000040000407,Adhesive Dispensing Unit,71588.34,FANUC Corporation
P1030,000040000408,Conveyor System,122420.32,DMG MORI
P1030,000040000409,Overhead Gantry Loader,165654.39,Durr AG
P1030,000040000410,Robotic Welding Cell,209998.53,Comau
P1030,000040000411,Overhead Gantry Loader,162618.92,ABB Robotics
P1030,000040000412,Conveyor System,59373.99,ABB
P1030,000040000413,Dimensional Measurement Arm,73026.66,abb robotics
P1030,000040000414,Coil Winding Machine,111575.31,Lincoln Electric
P1030,000040000415,Dimensional Measurement Arm,141946.09,Haas Automation
P1030,000040000416,Induction Heating Unit,65925.61,KUKA AG
P1030,000040000417,Dimensional Measurement Arm,104020.35,ABB ROBOTICS
P1030,000040000418,Stamping Press,886779.35,Comau
P1030,000040000419,Conveyor System,111493.84,Kuka Ag
P1030,000040000420,Hydraulic Press,167378.03,ABB
P1030,000040000421,Stamping Press,448528.64,DMG MORI
P1030,000040000422,Induction Heating Unit,85499.66,Aida Engineering
P1030,000040000423,Stamping Press,523930.91,DMG MORI
P1030,000040000424,Palletizing Robot,155188.19,KUKA AG
P1030,000040000425,Conveyor System,46477.91,KUKA AG
P1030,000040000426,Laser Welding Cell,279802.81,KUKA AG
P1030,000040000427,Induction Heating Unit,68701.95,Rockwell Automation
P1030,000040000428,,86680.36,Haas Automation
P1030,000040000429,Conveyor System,60153.30,KUKA
P1030,000040000430,Induction Heating Unit,48207.80,FANUC
P1030,000040000431,Wheel Alignment Rig,88572.48,Yaskawa
P1030,000040000432,Stamping Press,570459.24,FANUC Corporation
P1030,000040000433,Conveyor System,54180.38,Ingersoll Rand
P1030,000040000434,Overhead Gantry Loader,91570.33,ABB Robotics
P1030,000040000435,Laser Welding Cell,223253.35,Haas Automation
P1030,000040000436,Ultrasonic Welding Station,63757.03,KUKA AG
P1030,000040000437,CNC Machining Center,410220.05,KUKA AG
P1030,000040000438,Assembly Torque Wrench Station,30233.79,FANUC
P1030,000040000439,Stamping Press,983223.61,FANUC
P1030,000040000440,Coil Winding Machine,122454.13,Kuka Ag
P1030,000040000441,Screw Fastening Station,34147.82,dmg mori
