CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1030,S01,104.768,108.662,101.123,1.66
K1030,S01,104.904,108.662,101.123,1.66
K1031,S02,171.102,176.07,168.5,0.79
K1031,S02,173.823,176.07,168.5,0.79
K1031,S02,171.54,176.07,168.5,0.79
K1031,S02,170.091,176.07,168.5,0.79
K1032,S02,74.515,75.762,72.822,2.02
K1032,S02,74.016,75.762,72.822,2.02
K1032,S02,74.249,75.762,72.822,2.02
K1033,S03,121.842,124.307,118.956,1.15
K1033,S03,122.451,124.307,118.956,1.15
K1034,S03,198.445,201.083,192.711,1.47
K1034,S03,197.752,201.083,192.711,1.47
K1034,S03,197.252,201.083,192.711,1.47
K1035,S04,38.331,43.069,34.8,1.34
K1035,S04,38.558,43.069,34.8,1.34
K1036,S04,37.331,40.602,34.633,1.41
K1036,S04,37.515,40.602,34.633,1.41
K1036,S04,38.707,40.602,34.633,1.41
K1036,S04,38.99,40.602,34.633,1.41
K1037,S04,138.158,140.161,137.172,0.89
K1037,S04,138.435,140.161,137.172,0.89
K1038,S01,158.339,163.302,156.514,1.5
K1038,S01,159.84,163.302,156.514,1.5
K1038,S01,159.999,163.302,156.514,1.5
K1039,S01,53.863,55.307,52.723,1.6
K1039,S01,54.063,55.307,52.723,1.6
K1040,S01,90.342,96.289,87.686,0.98
K1040,S01,92.853,96.289,87.686,0.98
K1040,S01,91.934,96.289,87.686,0.98
K1040,S01,88.88,96.289,87.686,0.98
K1041,S02,109.547,109.499,105.339,0.95
K1041,S02,107.369,109.499,105.339,0.95
K1042,S03,141.109,145.742,138.394,1.42
K1042,S03,142.425,145.742,138.394,1.42
K1042,S03,142.026,145.742,138.394,1.42
K1042,S03,142.426,145.742,138.394,1.42
K1042,S03,143.121,145.742,138.394,1.42
K1043,S03,131.687,134.074,129.337,1.46
K1043,S03,131.798,134.074,129.337,1.46
K1043,S03,132.553,134.074,129.337,1.46
K1044,S03,47.533,48.995,44.484,1.38
K1044,S03,46.979,48.995,44.484,1.38
K1044,S03,46.193,48.995,44.484,1.38
K1044,S03,46.335,48.995,44.484,1.38
K1044,S03,45.981,48.995,44.484,1.38
K1045,S04,131.219,134.559,126.922,1.17
K1045,S04,128.971,134.559,126.922,1.17
K1045,S04,131.639,134.559,126.922,1.17
K1045,S04,131.463,134.559,126.922,1.17
K1045,S04,131.027,134.559,126.922,1.17
K1046,S04,17.994,20.565,11.872,1.45
K1046,S04,16.013,20.565,11.872,1.45
K1046,S04,14.813,20.565,11.872,1.45
K1046,S04,17.161,20.565,11.872,1.45
K1046,S04,16.917,20.565,11.872,1.45
K1047,S04,169.574,170.927,166.101,0.74
K1047,S04,167.561,170.927,166.101,0.74
K1047,S04,167.944,170.927,166.101,0.74
K1048,S01,38.313,41.613,35.514,1.3
K1048,S01,38.6,41.613,35.514,1.3
K1048,S01,38.702,41.613,35.514,1.3
K1048,S01,38.897,41.613,35.514,1.3
K1049,S01,183.335,184.656,181.402,1.19
K1049,S01,183.057,184.656,181.402,1.19
K1049,S01,183.004,184.656,181.402,1.19
K1049,S01,183.575,184.656,181.402,1.19
K1049,S01,182.874,184.656,181.402,1.19
K1050,S01,151.903,153.746,149.503,1.67
K1050,S01,151.412,153.746,149.503,1.67
K1050,S01,152.333,153.746,149.503,1.67
K1050,S01,151.508,153.746,149.503,1.67
K1050,S01,152.178,153.746,149.503,1.67
K1051,S02,51.144,54.397,47.302,0.82
K1051,S02,51.306,54.397,47.302,0.82
K1052,S02,136.229,140.497,131.499,0.99
K1052,S02,136.166,140.497,131.499,0.99
K1052,S02,134.05,140.497,131.499,0.99
K1052,S02,137.509,140.497,131.499,0.99
K1052,S02,137.316,140.497,131.499,0.99
K1053,S03,175.126,180.085,170.502,0.83
K1053,S03,175.188,180.085,170.502,0.83
K1053,S03,176.389,180.085,170.502,0.83
K1053,S03,173.543,180.085,170.502,0.83
K1053,S03,178.225,180.085,170.502,0.83
K1054,S01,173.067,174.587,171.297,2.2
K1054,S01,172.484,174.587,171.297,2.2
K1054,S01,172.763,174.587,171.297,2.2
K1054,S01,173.157,174.587,171.297,2.2
K1054,S01,172.999,174.587,171.297,2.2
K1055,S02,161.219,165.377,156.188,0.61
K1055,S02,160.083,165.377,156.188,0.61
K1055,S02,157.384,165.377,156.188,0.61
K1055,S02,159.667,165.377,156.188,0.61
K1055,S02,159.269,165.377,156.188,0.61
K1056,S01,105.693,107.308,104.261,1.0
K1056,S01,105.141,107.308,104.261,1.0
K1056,S01,105.652,107.308,104.261,1.0
K1056,S01,105.407,107.308,104.261,1.0
K1057,S02,120.53,121.663,119.241,1.13
K1057,S02,120.54,121.663,119.241,1.13
K1057,S02,120.554,121.663,119.241,1.13
K1057,S02,120.726,121.663,119.241,1.13
K1057,S02,120.157,121.663,119.241,1.13
K1058,S02,64.504,66.043,62.751,0.6
K1058,S02,65.84,66.043,62.751,0.6
K1058,S02,65.677,66.043,62.751,0.6
K1058,S02,64.325,66.043,62.751,0.6
K1058,S02,63.605,66.043,62.751,0.6
K1059,S03,164.654,167.203,162.353,1.14
K1059,S03,165.429,167.203,162.353,1.14
K1059,S03,164.762,167.203,162.353,1.14
K1060,S03,99.76,106.461,99.664,0.67
K1060,S03,104.629,106.461,99.664,0.67
K1060,S03,100.755,106.461,99.664,0.67
K1060,S03,102.397,106.461,99.664,0.67
K1061,S03,83.538,85.404,80.315,2.2
K1061,S03,81.891,85.404,80.315,2.2
K1061,S03,83.755,85.404,80.315,2.2
K1062,S01,122.132,124.742,118.119,2.09
K1062,S01,120.827,124.742,118.119,2.09
K1062,S01,122.298,124.742,118.119,2.09
K1062,S01,121.485,124.742,118.119,2.09
K1062,S01,121.139,124.742,118.119,2.09
K1063,S01,23.443,26.37,20.417,1.85
K1063,S01,23.115,26.37,20.417,1.85
K1063,S01,23.948,26.37,20.417,1.85
K1064,S02,70.974,75.386,67.585,2.08
K1064,S02,72.078,75.386,67.585,2.08
K1064,S02,71.599,75.386,67.585,2.08
K1064,S02,70.781,75.386,67.585,2.08
K1064,S02,71.609,75.386,67.585,2.08
K1065,S02,86.603,89.45,84.721,1.79
K1065,S02,86.576,89.45,84.721,1.79
K1065,S02,87.69,89.45,84.721,1.79
K1065,S02,87.432,89.45,84.721,1.79
K1066,S03,119.686,123.167,117.3,1.57
K1066,S03,120.315,123.167,117.3,1.57
K1066,S03,121.353,123.167,117.3,1.57
K1067,S01,38.612,42.379,35.519,1.69
K1067,S01,40.308,42.379,35.519,1.69
K1067,S01,39.286,42.379,35.519,1.69
K1068,S02,182.559,186.145,178.908,1.88
K1068,S02,182.695,186.145,178.908,1.88
K1069,S03,88.129,93.221,84.356,1.13
K1069,S03,89.313,93.221,84.356,1.13
K1070,S01,32.991,34.911,30.363,1.86
K1070,S01,32.544,34.911,30.363,1.86
K1070,S01,32.426,34.911,30.363,1.86
K1071,S01,176.59,180.261,174.249,1.15
K1071,S01,177.448,180.261,174.249,1.15
K1072,S02,11.909,13.395,10.456,0.93
K1072,S02,11.557,13.395,10.456,0.93
K1072,S02,11.21,13.395,10.456,0.93
K1072,S02,12.65,13.395,10.456,0.93
K1073,S02,27.321,30.151,20.617,1.12
K1073,S02,23.875,30.151,20.617,1.12
K1073,S02,24.775,30.151,20.617,1.12
K1073,S02,21.937,30.151,20.617,1.12
K1074,S02,9.466,12.229,7.851,1.38
K1074,S02,11.05,12.229,7.851,1.38
K1074,S02,10.432,12.229,7.851,1.38
K1074,S02,10.176,12.229,7.851,1.38
K1075,S03,171.062,172.078,169.115,1.05
K1075,S03,170.72,172.078,169.115,1.05
K1075,S03,170.89,172.078,169.115,1.05
K1076,S03,162.402,165.069,160.94,1.51
K1076,S03,162.992,165.069,160.94,1.51
K1076,S03,161.984,165.069,160.94,1.51
K1076,S03,161.917,165.069,160.94,1.51
K1076,S03,162.933,165.069,160.94,1.51
K1077,S01,42.702,45.405,39.164,1.8
K1077,S01,43.639,45.405,39.164,1.8
K1077,S01,41.879,45.405,39.164,1.8
K1077,S01,41.866,45.405,39.164,1.8
K1077,S01,41.297,45.405,39.164,1.8
K1078,S01,140.326,141.97,138.387,1.28
K1078,S01,140.344,141.97,138.387,1.28
K1079,S02,26.465,31.193,21.799,1.74
K1079,S02,26.447,31.193,21.799,1.74
K1079,S02,26.629,31.193,21.799,1.74
K1079,S02,27.311,31.193,21.799,1.74
K1080,S02,44.506,48.578,38.59,1.92
K1080,S02,43.134,48.578,38.59,1.92
K1080,S02,44.315,48.578,38.59,1.92
K1081,S02,195.858,199.249,193.668,1.24
K1081,S02,196.768,199.249,193.668,1.24
K1081,S02,197.301,199.249,193.668,1.24
K1082,S03,136.583,139.857,133.625,2.14
K1082,S03,137.827,139.857,133.625,2.14
K1082,S03,136.451,139.857,133.625,2.14
K1082,S03,137.155,139.857,133.625,2.14
K1082,S03,136.661,139.857,133.625,2.14
K1083,S03,75.708,78.514,73.235,1.75
K1083,S03,77.177,78.514,73.235,1.75
K1083,S03,75.797,78.514,73.235,1.75
K1083,S03,76.176,78.514,73.235,1.75
K1084,S03,179.781,183.559,177.803,0.61
K1084,S03,181.138,183.559,177.803,0.61
K1085,S04,125.865,130.678,121.592,1.91
K1085,S04,125.031,130.678,121.592,1.91
K1085,S04,125.722,130.678,121.592,1.91
K1085,S04,125.962,130.678,121.592,1.91
K1085,S04,126.865,130.678,121.592,1.91
K1086,S04,118.888,125.077,116.661,1.32
K1086,S04,121.913,125.077,116.661,1.32
K1086,S04,121.045,125.077,116.661,1.32
K1086,S04,120.9,125.077,116.661,1.32
K1086,S04,122.839,125.077,116.661,1.32
K1087,S04,38.618,41.486,36.159,1.67
K1087,S04,38.912,41.486,36.159,1.67
K1087,S04,38.591,41.486,36.159,1.67
K1087,S04,38.775,41.486,36.159,1.67
K1087,S04,39.721,41.486,36.159,1.67
K1088,S01,151.287,152.862,149.323,1.96
K1088,S01,150.797,152.862,149.323,1.96
K1088,S01,150.751,152.862,149.323,1.96
K1088,S01,151.126,152.862,149.323,1.96
K1088,S01,151.295,152.862,149.323,1.96
K1089,S02,129.097,133.924,125.623,2.1
K1089,S02,130.458,133.924,125.623,2.1
K1089,S02,128.898,133.924,125.623,2.1
K1090,S01,143.644,145.044,140.097,1.25
K1090,S01,142.035,145.044,140.097,1.25
K1090,S01,142.859,145.044,140.097,1.25
K1090,S01,142.293,145.044,140.097,1.25
K1090,S01,141.67,145.044,140.097,1.25
K1091,S01,58.337,63.088,55.446,1.8
K1091,S01,60.36,63.088,55.446,1.8
K1091,S01,58.9,63.088,55.446,1.8
K1091,S01,59.613,63.088,55.446,1.8
K1092,S02,163.0,168.874,159.641,1.03
K1092,S02,164.21,168.874,159.641,1.03
K1093,S02,39.191,42.039,34.69,0.98
K1093,S02,38.454,42.039,34.69,0.98
K1093,S02,38.4,42.039,34.69,0.98
K1093,S02,38.12,42.039,34.69,0.98
K1094,S03,111.167,116.386,107.255,1.78
K1094,S03,112.614,116.386,107.255,1.78
K1094,S03,111.424,116.386,107.255,1.78
K1095,S04,46.925,48.14,45.546,1.65
K1095,S04,46.718,48.14,45.546,1.65
K1095,S04,46.584,48.14,45.546,1.65
K1096,S04,38.955,41.317,38.413,0.64
K1096,S04,38.554,41.317,38.413,0.64
K1097,S01,186.469,186.982,184.561,1.17
K1097,S01,185.802,186.982,184.561,1.17
K1097,S01,185.845,186.982,184.561,1.17
K1098,S01,73.831,77.64,70.315,1.76
K1098,S01,73.418,77.64,70.315,1.76
K1098,S01,74.732,77.64,70.315,1.76
K1098,S01,73.98,77.64,70.315,1.76
K1099,S01,148.837,151.095,144.85,1.46
K1099,S01,148.581,151.095,144.85,1.46
K1099,S01,148.655,151.095,144.85,1.46
K1100,S02,30.387,31.064,28.117,1.02
K1100,S02,30.64,31.064,28.117,1.02
K1100,S02,29.982,31.064,28.117,1.02
K1100,S02,29.981,31.064,28.117,1.02
K1101,S02,29.499,35.64,25.936,1.35
K1101,S02,31.807,35.64,25.936,1.35
K1101,S02,30.424,35.64,25.936,1.35
K1101,S02,30.611,35.64,25.936,1.35
K1101,S02,28.823,35.64,25.936,1.35
K1102,S02,23.307,28.351,20.022,1.15
K1102,S02,24.175,28.351,20.022,1.15
K1102,S02,21.976,28.351,20.022,1.15
K1102,S02,25.922,28.351,20.022,1.15
K1102,S02,24.571,28.351,20.022,1.15
K1103,S03,177.578,179.644,171.63,0.61
K1103,S03,173.827,179.644,171.63,0.61
K1103,S03,178.796,179.644,171.63,0.61
K1103,S03,173.643,179.644,171.63,0.61
K1103,S03,179.273,179.644,171.63,0.61
K1104,S04,12.592,14.844,11.82,0.62
K1104,S04,13.169,14.844,11.82,0.62
K1105,S01,77.462,80.529,73.428,1.22
K1105,S01,76.455,80.529,73.428,1.22
K1106,S02,189.132,189.75,188.55,1.96
K1106,S02,189.179,189.75,188.55,1.96
K1106,S02,189.139,189.75,188.55,1.96
K1106,S02,189.304,189.75,188.55,1.96
K1106,S02,189.14,189.75,188.55,1.96
K1107,S02,190.163,193.505,186.198,0.62
K1107,S02,190.206,193.505,186.198,0.62
K1107,S02,191.25,193.505,186.198,0.62
K1108,S02,44.352,48.015,41.989,0.7
K1108,S02,44.653,48.015,41.989,0.7
K1109,S03,49.773,51.644,49.024,1.72
K1109,S03,50.592,51.644,49.024,1.72
K1109,S03,50.298,51.644,49.024,1.72
K1109,S03,50.511,51.644,49.024,1.72
K1109,S03,50.766,51.644,49.024,1.72
K1110,S03,182.404,184.494,181.004,0.87
K1110,S03,183.472,184.494,181.004,0.87
K1111,S03,197.045,201.207,193.772,0.8
K1111,S03,198.272,201.207,193.772,0.8
K1111,S03,198.765,201.207,193.772,0.8
K1111,S03,195.763,201.207,193.772,0.8
K1111,S03,194.401,201.207,193.772,0.8
K1112,S04,140.082,141.634,136.865,1.22
K1112,S04,139.765,141.634,136.865,1.22
K1112,S04,138.358,141.634,136.865,1.22
K1112,S04,138.449,141.634,136.865,1.22
K1112,S04,139.486,141.634,136.865,1.22
K1113,S01,23.565,26.22,20.026,1.53
K1113,S01,22.699,26.22,20.026,1.53
K1113,S01,23.105,26.22,20.026,1.53
K1113,S01,24.047,26.22,20.026,1.53
K1113,S01,24.37,26.22,20.026,1.53
K1114,S01,88.064,94.033,84.69,1.04
K1114,S01,88.922,94.033,84.69,1.04
K1114,S01,89.745,94.033,84.69,1.04
K1114,S01,88.595,94.033,84.69,1.04
K1114,S01,86.268,94.033,84.69,1.04
K1115,S02,61.144,62.791,59.316,1.64
K1115,S02,60.936,62.791,59.316,1.64
K1115,S02,61.454,62.791,59.316,1.64
K1116,S03,74.315,76.275,73.289,0.86
K1116,S03,75.147,76.275,73.289,0.86
K1116,S03,73.599,76.275,73.289,0.86
K1117,S04,11.384,12.92,9.792,2.0
K1117,S04,11.666,12.92,9.792,2.0
K1117,S04,11.91,12.92,9.792,2.0
K1117,S04,11.116,12.92,9.792,2.0
K1117,S04,11.038,12.92,9.792,2.0
K1118,S04,80.817,83.33,75.7,0.86
K1118,S04,78.1,83.33,75.7,0.86
K1118,S04,80.685,83.33,75.7,0.86
K1119,S04,104.561,105.455,103.556,1.2
K1119,S04,103.851,105.455,103.556,1.2
K1120,S01,12.624,15.168,6.808,0.99
K1120,S01,13.136,15.168,6.808,0.99
K1120,S01,13.103,15.168,6.808,0.99
K1120,S01,9.662,15.168,6.808,0.99
K1121,S01,196.891,198.435,196.371,1.29
K1121,S01,197.251,198.435,196.371,1.29
K1122,S01,175.032,180.745,171.309,1.81
K1122,S01,178.557,180.745,171.309,1.81
K1122,S01,175.385,180.745,171.309,1.81
K1123,S02,45.083,47.645,43.258,1.81
K1123,S02,45.366,47.645,43.258,1.81
K1123,S02,44.99,47.645,43.258,1.81
K1124,S02,114.968,117.281,112.923,0.74
K1124,S02,115.241,117.281,112.923,0.74
K1125,S03,35.312,36.4,31.619,0.93
K1125,S03,34.814,36.4,31.619,0.93
K1125,S03,33.008,36.4,31.619,0.93
K1126,S03,48.319,49.727,45.116,0.79
K1126,S03,48.211,49.727,45.116,0.79
K1126,S03,48.293,49.727,45.116,0.79
K1126,S03,49.39,49.727,45.116,0.79
K1126,S03,47.871,49.727,45.116,0.79
K1127,S01,109.557,115.302,105.855,2.02
K1127,S01,110.343,115.302,105.855,2.02
K1127,S01,111.075,115.302,105.855,2.02
K1128,S01,186.322,188.438,183.24,1.56
K1128,S01,187.134,188.438,183.24,1.56
K1128,S01,185.473,188.438,183.24,1.56
K1128,S01,186.414,188.438,183.24,1.56
K1128,S01,185.491,188.438,183.24,1.56
K1129,S02,170.285,173.105,165.016,0.9
K1129,S02,169.634,173.105,165.016,0.9
K1129,S02,169.669,173.105,165.016,0.9
K1129,S02,169.777,173.105,165.016,0.9
K1129,S02,168.345,173.105,165.016,0.9
K1130,S02,146.225,149.99,140.201,1.52
K1130,S02,144.157,149.99,140.201,1.52
K1131,S02,112.211,115.555,111.129,0.99
K1131,S02,112.732,115.555,111.129,0.99
K1131,S02,114.313,115.555,111.129,0.99
K1131,S02,113.44,115.555,111.129,0.99
K1132,S01,70.04,71.88,69.039,1.7
K1132,S01,70.424,71.88,69.039,1.7
K1132,S01,71.226,71.88,69.039,1.7
K1132,S01,70.84,71.88,69.039,1.7
K1133,S01,36.826,40.374,35.254,0.7
K1133,S01,38.827,40.374,35.254,0.7
K1133,S01,37.005,40.374,35.254,0.7
K1134,S01,182.363,182.841,181.275,0.69
K1134,S01,182.251,182.841,181.275,0.69
K1134,S01,182.479,182.841,181.275,0.69
K1134,S01,182.243,182.841,181.275,0.69
K1135,S02,68.585,72.044,64.458,2.07
K1135,S02,67.761,72.044,64.458,2.07
K1135,S02,67.711,72.044,64.458,2.07
K1136,S02,66.142,67.408,64.278,0.64
K1136,S02,65.897,67.408,64.278,0.64
K1136,S02,66.512,67.408,64.278,0.64
K1136,S02,66.159,67.408,64.278,0.64
K1137,S02,31.995,35.981,29.436,2.11
K1137,S02,33.061,35.981,29.436,2.11
K1138,S03,130.831,133.127,125.761,0.87
K1138,S03,129.012,133.127,125.761,0.87
K1138,S03,128.437,133.127,125.761,0.87
K1138,S03,131.198,133.127,125.761,0.87
K1139,S04,115.333,116.662,112.872,0.7
K1139,S04,115.588,116.662,112.872,0.7
K1139,S04,113.734,116.662,112.872,0.7
K1139,S04,115.465,116.662,112.872,0.7
K1139,S04,114.954,116.662,112.872,0.7
K1140,S04,182.774,186.974,181.16,1.0
K1140,S04,184.141,186.974,181.16,1.0
K1140,S04,183.517,186.974,181.16,1.0
K1141,S01,147.971,150.125,144.116,0.78
K1141,S01,147.589,150.125,144.116,0.78
K1141,S01,148.607,150.125,144.116,0.78
K1142,S01,42.512,43.455,41.725,1.32
K1142,S01,42.966,43.455,41.725,1.32
K1142,S01,42.659,43.455,41.725,1.32
K1143,S02,143.469,147.332,139.972,1.84
K1143,S02,143.318,147.332,139.972,1.84
K1143,S02,145.102,147.332,139.972,1.84
K1143,S02,143.375,147.332,139.972,1.84
K1143,S02,143.711,147.332,139.972,1.84
K1144,S01,116.313,118.092,114.085,1.0
K1144,S01,116.834,118.092,114.085,1.0
K1144,S01,116.044,118.092,114.085,1.0
K1144,S01,116.707,118.092,114.085,1.0
K1145,S01,44.561,49.772,40.16,0.88
K1145,S01,43.907,49.772,40.16,0.88
K1145,S01,45.923,49.772,40.16,0.88
K1145,S01,46.242,49.772,40.16,0.88
K1145,S01,45.778,49.772,40.16,0.88
K1146,S02,156.679,157.683,149.333,0.66
K1146,S02,155.792,157.683,149.333,0.66
K1146,S02,153.025,157.683,149.333,0.66
K1146,S02,155.464,157.683,149.333,0.66
K1147,S02,49.697,52.458,46.465,1.64
K1147,S02,49.572,52.458,46.465,1.64
K1147,S02,50.838,52.458,46.465,1.64
K1148,S03,129.552,133.301,126.472,1.41
K1148,S03,130.079,133.301,126.472,1.41
K1148,S03,130.195,133.301,126.472,1.41
K1149,S04,171.928,174.588,171.004,0.75
K1149,S04,172.654,174.588,171.004,0.75
K1149,S04,171.243,174.588,171.004,0.75
K1149,S04,173.024,174.588,171.004,0.75
K1149,S04,172.879,174.588,171.004,0.75
K1150,S01,97.347,100.998,94.594,1.26
K1150,S01,97.933,100.998,94.594,1.26
K1150,S01,97.237,100.998,94.594,1.26
K1151,S02,53.467,55.401,50.507,1.48
K1151,S02,52.481,55.401,50.507,1.48
K1152,S02,75.429,77.185,73.143,1.85
K1152,S02,74.998,77.185,73.143,1.85
K1152,S02,75.261,77.185,73.143,1.85
K1152,S02,74.982,77.185,73.143,1.85
K1152,S02,74.995,77.185,73.143,1.85
K1153,S03,200.018,204.273,195.184,2.15
K1153,S03,201.052,204.273,195.184,2.15
K1154,S04,20.31,22.654,17.606,1.14
K1154,S04,19.535,22.654,17.606,1.14
K1154,S04,20.677,22.654,17.606,1.14
K1155,S04,122.707,125.303,119.871,2.01
K1155,S04,122.076,125.303,119.871,2.01
K1155,S04,122.758,125.303,119.871,2.01
K1155,S04,122.735,125.303,119.871,2.01
K1156,S04,35.507,40.416,32.923,1.04
K1156,S04,37.306,40.416,32.923,1.04
K1156,S04,35.144,40.416,32.923,1.04
K1157,S01,176.308,177.81,173.906,1.96
K1157,S01,176.159,177.81,173.906,1.96
K1157,S01,175.495,177.81,173.906,1.96
K1158,S01,158.134,158.846,157.359,1.52
K1158,S01,157.771,158.846,157.359,1.52
K1158,S01,157.694,158.846,157.359,1.52
K1159,S02,126.163,131.45,122.051,0.94
K1159,S02,125.594,131.45,122.051,0.94
K1159,S02,125.934,131.45,122.051,0.94
K1159,S02,123.278,131.45,122.051,0.94
K1160,S02,33.112,33.768,24.724,0.93
K1160,S02,27.507,33.768,24.724,0.93
K1160,S02,31.356,33.768,24.724,0.93
K1160,S02,27.427,33.768,24.724,0.93
K1160,S02,26.631,33.768,24.724,0.93
K1161,S03,41.088,43.933,36.177,0.93
K1161,S03,38.945,43.933,36.177,0.93
K1162,S01,162.466,164.297,160.659,1.5
K1162,S01,163.1,164.297,160.659,1.5
K1162,S01,162.855,164.297,160.659,1.5
K1162,S01,162.944,164.297,160.659,1.5
K1163,S02,16.219,17.838,14.955,1.46
K1163,S02,16.466,17.838,14.955,1.46
K1164,S03,37.137,40.933,33.317,1.4
K1164,S03,36.251,40.933,33.317,1.4
K1165,S03,103.474,104.692,102.316,2.03
K1165,S03,103.714,104.692,102.316,2.03
K1165,S03,103.642,104.692,102.316,2.03
K1165,S03,103.625,104.692,102.316,2.03
K1166,S03,165.885,167.581,164.764,1.74
K1166,S03,165.546,167.581,164.764,1.74
K1167,S04,35.365,36.968,34.43,1.77
K1167,S04,35.634,36.968,34.43,1.77
K1167,S04,35.426,36.968,34.43,1.77
K1168,S04,85.771,86.706,84.616,0.67
K1168,S04,85.437,86.706,84.616,0.67
K1168,S04,85.164,86.706,84.616,0.67
K1169,S01,105.83,110.353,104.867,0.87
K1169,S01,107.47,110.353,104.867,0.87
K1169,S01,107.072,110.353,104.867,0.87
K1170,S01,26.411,30.995,21.478,1.35
K1170,S01,27.198,30.995,21.478,1.35
K1170,S01,26.937,30.995,21.478,1.35
K1170,S01,25.875,30.995,21.478,1.35
K1170,S01,26.023,30.995,21.478,1.35
K1171,S02,26.356,26.284,24.94,0.64
