CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1019,S02,126.205,130.04,120.313,1.3
K1020,S02,8.9,15.52,6.694,1.18
K1020,S02,12.233,15.52,6.694,1.18
K1020,S02,11.668,15.52,6.694,1.18
K1021,S03,160.847,161.286,159.899,1.35
K1021,S03,160.355,161.286,159.899,1.35
K1022,S03,73.529,75.968,67.537,0.95
K1022,S03,70.831,75.968,67.537,0.95
K1022,S03,71.56,75.968,67.537,0.95
K1023,S01,28.362,29.921,26.599,1.82
K1023,S01,27.937,29.921,26.599,1.82
K1023,S01,28.057,29.921,26.599,1.82
K1023,S01,28.035,29.921,26.599,1.82
K1024,S01,93.081,94.435,91.916,1.81
K1024,S01,93.194,94.435,91.916,1.81
K1024,S01,93.228,94.435,91.916,1.81
K1024,S01,92.764,94.435,91.916,1.81
K1025,S01,186.716,188.137,186.132,1.0
K1025,S01,187.458,188.137,186.132,1.0
K1026,S02,147.903,150.872,143.22,1.22
K1026,S02,146.575,150.872,143.22,1.22
K1026,S02,147.559,150.872,143.22,1.22
K1026,S02,147.341,150.872,143.22,1.22
K1027,S03,174.83,175.584,174.061,0.86
K1027,S03,175.008,175.584,174.061,0.86
K1027,S03,174.765,175.584,174.061,0.86
K1028,S03,17.836,18.68,14.67,0.66
K1028,S03,17.989,18.68,14.67,0.66
K1028,S03,16.365,18.68,14.67,0.66
K1029,S03,95.926,99.374,89.95,2.14
K1029,S03,94.602,99.374,89.95,2.14
K1030,S01,85.858,90.79,82.919,1.34
K1030,S01,84.558,90.79,82.919,1.34
K1031,S02,61.234,64.024,58.568,2.11
K1031,S02,61.709,64.024,58.568,2.11
K1031,S02,60.966,64.024,58.568,2.11
K1031,S02,61.558,64.024,58.568,2.11
K1031,S02,61.097,64.024,58.568,2.11
K1032,S02,184.943,186.334,183.509,1.96
K1032,S02,185.519,186.334,183.509,1.96
K1032,S02,184.615,186.334,183.509,1.96
K1032,S02,184.867,186.334,183.509,1.96
K1032,S02,184.412,186.334,183.509,1.96
K1033,S02,181.884,182.501,181.202,1.63
K1033,S02,181.676,182.501,181.202,1.63
K1034,S03,63.415,68.785,60.55,0.82
K1034,S03,64.899,68.785,60.55,0.82
K1034,S03,64.003,68.785,60.55,0.82
K1034,S03,66.854,68.785,60.55,0.82
K1034,S03,64.97,68.785,60.55,0.82
K1035,S03,88.553,89.551,86.907,1.23
K1035,S03,88.037,89.551,86.907,1.23
K1035,S03,88.735,89.551,86.907,1.23
K1035,S03,87.755,89.551,86.907,1.23
K1035,S03,87.995,89.551,86.907,1.23
K1036,S01,161.439,164.489,157.166,0.76
K1036,S01,161.138,164.489,157.166,0.76
K1036,S01,161.638,164.489,157.166,0.76
K1036,S01,162.957,164.489,157.166,0.76
K1036,S01,158.608,164.489,157.166,0.76
K1037,S01,28.386,34.204,25.82,1.16
K1037,S01,28.219,34.204,25.82,1.16
K1038,S02,21.715,26.569,16.811,0.93
K1038,S02,20.111,26.569,16.811,0.93
K1038,S02,21.976,26.569,16.811,0.93
K1038,S02,21.48,26.569,16.811,0.93
K1038,S02,19.6,26.569,16.811,0.93
K1039,S02,80.167,84.967,76.57,1.98
K1039,S02,81.036,84.967,76.57,1.98
K1039,S02,80.915,84.967,76.57,1.98
K1040,S02,161.054,163.533,160.049,2.0
K1040,S02,162.205,163.533,160.049,2.0
K1040,S02,161.847,163.533,160.049,2.0
K1041,S03,124.861,126.901,122.932,2.16
K1041,S03,123.987,126.901,122.932,2.16
K1042,S03,54.633,55.921,50.479,0.94
K1042,S03,54.166,55.921,50.479,0.94
K1042,S03,54.56,55.921,50.479,0.94
K1042,S03,51.623,55.921,50.479,0.94
K1042,S03,51.261,55.921,50.479,0.94
K1043,S03,124.969,131.168,123.936,1.04
K1043,S03,127.138,131.168,123.936,1.04
K1043,S03,125.917,131.168,123.936,1.04
K1043,S03,127.7,131.168,123.936,1.04
K1044,S04,184.755,185.7,180.8,1.0
K1044,S04,183.002,185.7,180.8,1.0
K1045,S01,123.435,125.586,120.423,1.84
K1045,S01,124.355,125.586,120.423,1.84
K1046,S02,141.402,146.815,138.926,0.71
K1046,S02,139.215,146.815,138.926,0.71
K1046,S02,146.24,146.815,138.926,0.71
K1046,S02,142.834,146.815,138.926,0.71
K1047,S02,137.669,138.86,136.618,0.71
K1047,S02,137.661,138.86,136.618,0.71
K1047,S02,137.686,138.86,136.618,0.71
K1047,S02,136.869,138.86,136.618,0.71
K1048,S01,117.133,120.816,114.598,1.37
K1048,S01,117.611,120.816,114.598,1.37
K1048,S01,119.117,120.816,114.598,1.37
K1048,S01,116.359,120.816,114.598,1.37
K1048,S01,118.04,120.816,114.598,1.37
K1049,S01,137.22,139.751,135.215,2.09
K1049,S01,137.587,139.751,135.215,2.09
K1050,S01,128.544,129.354,125.782,0.78
K1050,S01,126.52,129.354,125.782,0.78
K1051,S02,141.66,142.391,141.25,1.14
K1051,S02,141.88,142.391,141.25,1.14
K1051,S02,141.895,142.391,141.25,1.14
K1052,S03,115.301,119.072,110.186,1.71
K1052,S03,114.013,119.072,110.186,1.71
K1053,S03,189.696,194.329,185.279,1.3
K1053,S03,188.62,194.329,185.279,1.3
K1053,S03,188.874,194.329,185.279,1.3
K1053,S03,188.659,194.329,185.279,1.3
K1054,S03,112.565,113.892,105.802,0.65
K1054,S03,108.048,113.892,105.802,0.65
K1054,S03,111.226,113.892,105.802,0.65
K1054,S03,110.992,113.892,105.802,0.65
K1054,S03,111.1,113.892,105.802,0.65
K1055,S04,122.198,128.091,119.383,0.81
K1055,S04,126.711,128.091,119.383,0.81
K1055,S04,125.408,128.091,119.383,0.81
K1056,S04,115.608,116.847,114.166,1.81
K1056,S04,115.821,116.847,114.166,1.81
K1056,S04,115.531,116.847,114.166,1.81
K1056,S04,115.378,116.847,114.166,1.81
K1057,S04,114.288,117.87,111.331,1.49
K1057,S04,113.864,117.87,111.331,1.49
K1057,S04,112.886,117.87,111.331,1.49
K1058,S01,115.076,117.941,112.085,1.47
K1058,S01,115.443,117.941,112.085,1.47
K1059,S01,48.97,54.935,45.246,1.67
K1059,S01,49.513,54.935,45.246,1.67
K1059,S01,50.032,54.935,45.246,1.67
K1059,S01,50.048,54.935,45.246,1.67
K1060,S01,189.258,191.889,185.127,0.83
K1060,S01,185.232,191.889,185.127,0.83
K1060,S01,188.843,191.889,185.127,0.83
K1060,S01,188.396,191.889,185.127,0.83
K1061,S02,119.618,124.817,117.566,1.56
K1061,S02,120.442,124.817,117.566,1.56
K1061,S02,122.098,124.817,117.566,1.56
K1061,S02,121.094,124.817,117.566,1.56
K1062,S02,143.579,145.023,142.339,1.88
K1062,S02,143.886,145.023,142.339,1.88
K1062,S02,143.698,145.023,142.339,1.88
K1062,S02,143.842,145.023,142.339,1.88
K1063,S02,42.436,45.742,38.631,2.15
K1063,S02,42.446,45.742,38.631,2.15
K1064,S03,10.161,11.581,8.855,1.74
K1064,S03,9.875,11.581,8.855,1.74
K1064,S03,9.997,11.581,8.855,1.74
K1065,S03,61.636,62.427,60.794,1.07
K1065,S03,61.722,62.427,60.794,1.07
K1066,S04,39.442,43.303,33.817,1.52
K1066,S04,39.164,43.303,33.817,1.52
K1066,S04,38.973,43.303,33.817,1.52
K1066,S04,37.157,43.303,33.817,1.52
K1067,S04,27.157,29.135,25.2,0.94
K1067,S04,27.158,29.135,25.2,0.94
K1067,S04,26.802,29.135,25.2,0.94
K1067,S04,28.422,29.135,25.2,0.94
K1067,S04,27.079,29.135,25.2,0.94
K1068,S04,167.893,173.43,163.761,1.75
K1068,S04,168.809,173.43,163.761,1.75
K1068,S04,169.583,173.43,163.761,1.75
K1069,S01,11.232,12.218,10.657,1.32
K1069,S01,11.495,12.218,10.657,1.32
K1070,S02,70.435,73.725,66.413,1.66
K1070,S02,70.706,73.725,66.413,1.66
K1070,S02,70.662,73.725,66.413,1.66
K1070,S02,69.71,73.725,66.413,1.66
K1071,S02,176.983,179.766,174.526,1.89
K1071,S02,177.937,179.766,174.526,1.89
K1071,S02,176.982,179.766,174.526,1.89
K1071,S02,177.373,179.766,174.526,1.89
K1072,S02,17.311,18.854,15.274,1.51
K1072,S02,16.992,18.854,15.274,1.51
K1072,S02,16.829,18.854,15.274,1.51
K1073,S03,71.508,72.112,70.491,1.59
K1073,S03,71.562,72.112,70.491,1.59
K1073,S03,70.925,72.112,70.491,1.59
K1073,S03,71.137,72.112,70.491,1.59
K1074,S03,191.524,194.945,188.157,1.41
K1074,S03,192.053,194.945,188.157,1.41
K1074,S03,191.272,194.945,188.157,1.41
K1074,S03,192.743,194.945,188.157,1.41
K1074,S03,191.59,194.945,188.157,1.41
K1075,S03,157.222,162.087,152.212,1.75
K1075,S03,156.871,162.087,152.212,1.75
K1076,S01,20.323,23.779,15.042,1.45
K1076,S01,20.099,23.779,15.042,1.45
K1076,S01,19.188,23.779,15.042,1.45
K1077,S02,145.233,146.474,143.475,1.37
K1077,S02,145.066,146.474,143.475,1.37
K1078,S02,114.515,119.237,110.956,0.94
K1078,S02,115.287,119.237,110.956,0.94
K1079,S02,180.732,182.587,178.814,1.06
K1079,S02,180.261,182.587,178.814,1.06
K1079,S02,180.896,182.587,178.814,1.06
K1079,S02,180.6,182.587,178.814,1.06
K1080,S03,155.663,156.356,155.295,1.91
K1080,S03,155.783,156.356,155.295,1.91
K1080,S03,155.892,156.356,155.295,1.91
K1081,S03,30.726,32.314,28.398,0.65
K1081,S03,30.477,32.314,28.398,0.65
K1081,S03,31.28,32.314,28.398,0.65
K1082,S04,28.494,31.549,26.31,1.43
K1082,S04,28.996,31.549,26.31,1.43
K1082,S04,30.081,31.549,26.31,1.43
K1082,S04,29.129,31.549,26.31,1.43
K1083,S01,39.073,41.145,36.505,1.45
K1083,S01,39.213,41.145,36.505,1.45
K1084,S02,192.415,196.555,187.134,1.06
K1084,S02,192.651,196.555,187.134,1.06
K1085,S02,33.436,35.299,32.606,0.96
K1085,S02,34.36,35.299,32.606,0.96
K1086,S02,191.38,192.554,190.435,1.79
K1086,S02,191.557,192.554,190.435,1.79
K1086,S02,191.464,192.554,190.435,1.79
K1087,S03,43.186,48.945,39.309,2.11
K1087,S03,45.952,48.945,39.309,2.11
K1087,S03,45.505,48.945,39.309,2.11
K1087,S03,43.897,48.945,39.309,2.11
K1088,S04,42.158,43.099,41.323,2.08
K1088,S04,41.92,43.099,41.323,2.08
K1088,S04,42.184,43.099,41.323,2.08
K1089,S04,173.702,176.227,168.051,0.79
K1089,S04,171.668,176.227,168.051,0.79
K1090,S04,177.393,178.909,175.163,1.79
K1090,S04,176.325,178.909,175.163,1.79
K1090,S04,176.99,178.909,175.163,1.79
K1090,S04,177.407,178.909,175.163,1.79
K1090,S04,176.578,178.909,175.163,1.79
K1091,S01,44.968,48.472,41.418,1.56
K1091,S01,44.115,48.472,41.418,1.56
K1091,S01,43.945,48.472,41.418,1.56
K1092,S01,52.123,58.363,49.269,0.62
K1092,S01,56.996,58.363,49.269,0.62
K1093,S02,124.926,126.925,119.757,0.91
K1093,S02,123.989,126.925,119.757,0.91
K1093,S02,123.988,126.925,119.757,0.91
K1093,S02,122.523,126.925,119.757,0.91
K1093,S02,122.924,126.925,119.757,0.91
K1094,S02,161.79,163.028,161.368,1.07
K1094,S02,162.264,163.028,161.368,1.07
K1094,S02,162.199,163.028,161.368,1.07
K1094,S02,162.337,163.028,161.368,1.07
K1094,S02,162.379,163.028,161.368,1.07
K1095,S03,127.981,132.772,125.411,1.75
K1095,S03,129.634,132.772,125.411,1.75
K1096,S03,69.158,74.47,64.996,1.46
K1096,S03,69.895,74.47,64.996,1.46
K1096,S03,69.375,74.47,64.996,1.46
K1097,S01,111.186,115.081,109.203,1.32
K1097,S01,112.136,115.081,109.203,1.32
K1097,S01,112.389,115.081,109.203,1.32
K1098,S01,128.823,131.437,124.363,0.74
K1098,S01,129.663,131.437,124.363,0.74
K1098,S01,129.848,131.437,124.363,0.74
K1098,S01,127.078,131.437,124.363,0.74
K1099,S02,94.204,97.986,88.971,2.02
K1099,S02,93.661,97.986,88.971,2.02
K1099,S02,93.908,97.986,88.971,2.02
K1099,S02,93.564,97.986,88.971,2.02
K1100,S02,118.435,120.879,115.643,2.18
K1100,S02,118.399,120.879,115.643,2.18
K1100,S02,118.214,120.879,115.643,2.18
K1100,S02,118.17,120.879,115.643,2.18
K1101,S02,175.56,176.475,168.376,0.61
K1101,S02,170.417,176.475,168.376,0.61
K1101,S02,171.121,176.475,168.376,0.61
K1102,S01,83.162,86.4,82.052,0.91
K1102,S01,84.796,86.4,82.052,0.91
K1103,S01,22.254,26.101,17.409,1.98
K1103,S01,21.22,26.101,17.409,1.98
K1103,S01,21.521,26.101,17.409,1.98
K1104,S01,44.795,49.361,42.473,1.88
K1104,S01,46.062,49.361,42.473,1.88
K1105,S02,39.644,42.279,37.787,1.76
K1105,S02,40.128,42.279,37.787,1.76
K1105,S02,40.134,42.279,37.787,1.76
K1106,S01,40.657,47.467,38.965,1.03
K1106,S01,42.621,47.467,38.965,1.03
K1106,S01,44.463,47.467,38.965,1.03
K1106,S01,43.874,47.467,38.965,1.03
K1107,S01,37.225,38.721,35.479,2.08
K1107,S01,36.815,38.721,35.479,2.08
K1107,S01,37.408,38.721,35.479,2.08
K1107,S01,37.125,38.721,35.479,2.08
K1107,S01,36.963,38.721,35.479,2.08
K1108,S02,152.494,155.388,147.058,1.87
K1108,S02,150.797,155.388,147.058,1.87
K1109,S03,93.305,94.608,89.216,0.88
K1109,S03,90.665,94.608,89.216,0.88
K1109,S03,93.03,94.608,89.216,0.88
K1110,S03,37.197,41.538,35.234,1.51
K1110,S03,39.211,41.538,35.234,1.51
K1110,S03,39.0,41.538,35.234,1.51
K1110,S03,39.67,41.538,35.234,1.51
K1110,S03,37.623,41.538,35.234,1.51
K1111,S03,74.413,78.781,69.419,1.33
K1111,S03,75.343,78.781,69.419,1.33
K1112,S01,22.098,23.852,21.046,0.86
K1112,S01,22.293,23.852,21.046,0.86
K1112,S01,21.934,23.852,21.046,0.86
K1112,S01,22.869,23.852,21.046,0.86
K1112,S01,21.892,23.852,21.046,0.86
K1113,S02,176.621,178.622,173.601,0.65
K1113,S02,176.812,178.622,173.601,0.65
K1113,S02,175.55,178.622,173.601,0.65
K1113,S02,174.696,178.622,173.601,0.65
K1114,S02,46.443,52.066,42.31,1.6
K1114,S02,48.4,52.066,42.31,1.6
K1114,S02,47.606,52.066,42.31,1.6
K1114,S02,45.849,52.066,42.31,1.6
K1114,S02,47.853,52.066,42.31,1.6
K1115,S03,153.176,155.247,151.37,1.89
K1115,S03,153.205,155.247,151.37,1.89
K1115,S03,152.69,155.247,151.37,1.89
K1115,S03,152.998,155.247,151.37,1.89
K1116,S03,35.1,39.381,32.435,1.47
K1116,S03,36.149,39.381,32.435,1.47
K1116,S03,35.149,39.381,32.435,1.47
K1117,S03,187.089,189.439,184.711,2.15
K1117,S03,186.895,189.439,184.711,2.15
K1117,S03,187.027,189.439,184.711,2.15
K1117,S03,187.289,189.439,184.711,2.15
K1118,S04,135.428,137.328,134.038,2.12
K1118,S04,135.732,137.328,134.038,2.12
K1118,S04,136.424,137.328,134.038,2.12
K1119,S01,176.359,178.343,175.828,1.27
K1119,S01,177.241,178.343,175.828,1.27
K1120,S01,39.373,42.08,39.181,0.67
K1120,S01,38.979,42.08,39.181,0.67
K1120,S01,40.054,42.08,39.181,0.67
K1120,S01,41.272,42.08,39.181,0.67
K1120,S01,40.999,42.08,39.181,0.67
K1121,S01,83.056,86.222,78.034,2.13
K1121,S01,82.042,86.222,78.034,2.13
K1121,S01,82.181,86.222,78.034,2.13
K1121,S01,81.842,86.222,78.034,2.13
K1122,S02,132.663,134.253,129.927,0.67
K1122,S02,130.171,134.253,129.927,0.67
K1122,S02,130.792,134.253,129.927,0.67
K1123,S02,14.643,17.724,8.682,1.28
K1123,S02,13.979,17.724,8.682,1.28
K1123,S02,15.095,17.724,8.682,1.28
K1123,S02,12.284,17.724,8.682,1.28
K1123,S02,14.633,17.724,8.682,1.28
K1124,S03,130.854,131.546,129.599,2.17
K1124,S03,130.491,131.546,129.599,2.17
K1124,S03,130.591,131.546,129.599,2.17
K1124,S03,130.605,131.546,129.599,2.17
K1124,S03,130.541,131.546,129.599,2.17
K1125,S01,96.807,97.89,95.147,1.69
K1125,S01,96.535,97.89,95.147,1.69
K1125,S01,96.401,97.89,95.147,1.69
K1126,S01,25.674,27.239,24.421,1.96
K1126,S01,25.93,27.239,24.421,1.96
K1127,S01,37.059,39.363,33.893,1.27
K1127,S01,36.946,39.363,33.893,1.27
K1127,S01,36.283,39.363,33.893,1.27
K1127,S01,36.494,39.363,33.893,1.27
K1127,S01,35.921,39.363,33.893,1.27
K1128,S02,69.218,72.764,64.84,0.96
K1128,S02,67.941,72.764,64.84,0.96
K1129,S02,120.911,122.249,118.346,1.25
K1129,S02,120.445,122.249,118.346,1.25
K1129,S02,119.925,122.249,118.346,1.25
K1130,S02,90.233,92.537,86.024,1.55
K1130,S02,88.738,92.537,86.024,1.55
K1130,S02,89.672,92.537,86.024,1.55
K1131,S01,9.916,13.966,6.984,1.95
K1131,S01,11.449,13.966,6.984,1.95
K1131,S01,10.553,13.966,6.984,1.95
K1131,S01,11.302,13.966,6.984,1.95
K1132,S01,62.41,63.757,60.933,1.46
K1132,S01,62.305,63.757,60.933,1.46
K1132,S01,62.392,63.757,60.933,1.46
K1132,S01,62.527,63.757,60.933,1.46
K1133,S01,114.077,116.05,112.848,1.83
K1133,S01,115.275,116.05,112.848,1.83
K1133,S01,114.569,116.05,112.848,1.83
K1134,S02,162.839,166.35,160.543,1.83
K1134,S02,163.04,166.35,160.543,1.83
K1135,S02,163.734,166.483,160.579,1.51
K1135,S02,163.716,166.483,160.579,1.51
K1135,S02,164.175,166.483,160.579,1.51
K1135,S02,163.453,166.483,160.579,1.51
K1136,S03,171.367,175.448,166.354,2.14
K1136,S03,171.249,175.448,166.354,2.14
K1136,S03,171.494,175.448,166.354,2.14
K1136,S03,170.374,175.448,166.354,2.14
K1136,S03,171.321,175.448,166.354,2.14
K1137,S03,194.995,200.477,191.887,0.64
K1137,S03,198.243,200.477,191.887,0.64
K1137,S03,194.311,200.477,191.887,0.64
K1137,S03,197.831,200.477,191.887,0.64
K1138,S04,176.44,177.34,174.949,1.08
K1138,S04,176.575,177.34,174.949,1.08
K1138,S04,176.365,177.34,174.949,1.08
K1138,S04,176.066,177.34,174.949,1.08
K1138,S04,176.155,177.34,174.949,1.08
K1139,S01,191.841,193.654,189.932,1.62
K1139,S01,191.872,193.654,189.932,1.62
K1139,S01,191.949,193.654,189.932,1.62
K1140,S02,126.572,128.539,124.587,1.45
K1140,S02,126.089,128.539,124.587,1.45
K1140,S02,126.281,128.539,124.587,1.45
K1140,S02,126.395,128.539,124.587,1.45
K1141,S02,121.332,126.392,117.356,1.31
K1141,S02,121.577,126.392,117.356,1.31
K1142,S03,187.359,191.462,183.274,1.77
K1142,S03,187.246,191.462,183.274,1.77
K1143,S03,87.128,88.331,85.766,1.89
K1143,S03,87.222,88.331,85.766,1.89
K1143,S03,86.993,88.331,85.766,1.89
K1143,S03,87.159,88.331,85.766,1.89
K1143,S03,87.041,88.331,85.766,1.89
K1144,S03,70.72,73.48,67.532,1.46
K1144,S03,69.335,73.48,67.532,1.46
K1145,S01,183.255,185.411,182.397,1.29
K1145,S01,183.578,185.411,182.397,1.29
K1146,S01,30.986,33.283,27.93,1.1
K1146,S01,31.282,33.283,27.93,1.1
K1146,S01,30.894,33.283,27.93,1.1
K1146,S01,30.622,33.283,27.93,1.1
K1147,S02,178.871,182.398,174.168,1.64
K1147,S02,178.03,182.398,174.168,1.64
K1147,S02,178.426,182.398,174.168,1.64
K1147,S02,177.387,182.398,174.168,1.64
K1148,S02,48.195,51.134,43.669,1.51
K1148,S02,46.959,51.134,43.669,1.51
K1148,S02,47.335,51.134,43.669,1.51
K1149,S02,139.405,143.49,135.943,1.76
K1149,S02,139.872,143.49,135.943,1.76
K1149,S02,138.608,143.49,135.943,1.76
K1149,S02,138.151,143.49,135.943,1.76
K1150,S03,97.985,101.26,94.419,1.24
K1150,S03,97.179,101.26,94.419,1.24
K1150,S03,98.693,101.26,94.419,1.24
K1151,S04,70.109,74.352,64.913,2.07
K1151,S04,70.483,74.352,64.913,2.07
K1151,S04,70.508,74.352,64.913,2.07
K1151,S04,70.075,74.352,64.913,2.07
K1151,S04,69.238,74.352,64.913,2.07
K1152,S04,39.699,40.872,38.918,1.19
K1152,S04,39.612,40.872,38.918,1.19
K1152,S04,39.942,40.872,38.918,1.19
K1153,S01,14.179,17.49,8.346,1.71
K1153,S01,12.195,17.49,8.346,1.71
K1153,S01,14.668,17.49,8.346,1.71
K1154,S01,96.511,106.585,96.716,0.69
K1154,S01,102.695,106.585,96.716,0.69
K1154,S01,104.696,106.585,96.716,0.69
K1155,S01,183.741,185.119,182.584,2.15
K1155,S01,183.772,185.119,182.584,2.15
K1155,S01,184.094,185.119,182.584,2.15
K1155,S01,183.691,185.119,182.584,2.15
K1155,S01,183.798,185.119,182.584,2.15
K1156,S02,133.34,136.617,132.139,0.95
K1156,S02,135.612,136.617,132.139,0.95
K1156,S02,135.187,136.617,132.139,0.95
K1157,S02,40.968,42.993,34.724,1.73
K1157,S02,39.063,42.993,34.724,1.73
K1157,S02,37.484,42.993,34.724,1.73
K1157,S02,37.966,42.993,34.724,1.73
K1158,S03,41.699,45.622,38.558,1.97
K1158,S03,40.459,45.622,38.558,1.97
K1158,S03,40.396,45.622,38.558,1.97
K1158,S03,41.568,45.622,38.558,1.97
K1159,S01,168.061,170.141,164.43,0.85
K1159,S01,167.179,170.141,164.43,0.85
K1160,S01,132.059,135.81,127.224,0.65
K1160,S01,130.844,135.81,127.224,0.65
K1160,S01,133.025,135.81,127.224,0.65
K1160,S01,133.785,135.81,127.224,0.65
K1160,S01,126.124,135.81,127.224,0.65
K1161,S02,180.044,184.43,174.805,1.84
K1161,S02,180.74,184.43,174.805,1.84
K1161,S02,180.58,184.43,174.805,1.84
K1161,S02,180.077,184.43,174.805,1.84
K1161,S02,180.898,184.43,174.805,1.84
K1162,S02,171.968,176.999,167.104,1.87
K1162,S02,171.625,176.999,167.104,1.87
K1163,S01,122.291,127.777,117.803,1.33
K1163,S01,122.582,127.777,117.803,1.33
K1163,S01,123.081,127.777,117.803,1.33
K1163,S01,122.982,127.777,117.803,1.33
K1164,S01,54.943,56.731,52.865,2.09
K1164,S01,55.137,56.731,52.865,2.09
K1164,S01,54.926,56.731,52.865,2.09
K1164,S01,54.795,56.731,52.865,2.09
K1165,S02,114.507,118.237,112.125,0.97
K1165,S02,115.091,118.237,112.125,0.97
K1165,S02,115.373,118.237,112.125,0.97
K1165,S02,114.718,118.237,112.125,0.97
K1166,S03,30.819,35.384,25.856,2.15
K1166,S03,30.513,35.384,25.856,2.15
K1166,S03,31.224,35.384,25.856,2.15
K1166,S03,30.418,35.384,25.856,2.15
K1166,S03,30.249,35.384,25.856,2.15
K1167,S04,116.935,118.037,116.335,1.05
K1167,S04,116.977,118.037,116.335,1.05
K1167,S04,117.72,118.037,116.335,1.05
K1167,S04,116.51,118.037,116.335,1.05
K1168,S04,159.008,161.192,156.029,1.88
K1168,S04,158.075,161.192,156.029,1.88
K1168,S04,158.239,161.192,156.029,1.88
K1168,S04,158.615,161.192,156.029,1.88
K1169,S01,193.746,195.239,192.027,2.06
K1169,S01,193.44,195.239,192.027,2.06
K1169,S01,193.148,195.239,192.027,2.06
K1169,S01,193.358,195.239,192.027,2.06
K1170,S01,34.08,35.164,32.568,1.59
K1170,S01,34.415,35.164,32.568,1.59
K1170,S01,33.56,35.164,32.568,1.59
K1171,S01,72.18,75.497,67.559,1.07
K1171,S01,70.343,75.497,67.559,1.07
K1171,S01,71.134,75.497,67.559,1.07
K1171,S01,69.734,75.497,67.559,1.07
K1172,S02,18.264,20.953,12.998,1.63
K1172,S02,16.747,20.953,12.998,1.63
K1172,S02,17.003,20.953,12.998,1.63
K1173,S02,142.18,142.896,141.228,1.77
K1173,S02,142.071,142.896,141.228,1.77
K1174,S02,42.518,44.922,39.911,1.83
K1174,S02,42.156,44.922,39.911,1.83
K1174,S02,43.093,44.922,39.911,1.83
K1174,S02,42.97,44.922,39.911,1.83
K1174,S02,42.606,44.922,39.911,1.83
K1175,S03,185.314,187.684,182.128,0.85
K1175,S03,184.453,187.684,182.128,0.85
K1176,S03,111.602,112.759,109.631,0.87
K1176,S03,111.377,112.759,109.631,0.87
K1176,S03,111.289,112.759,109.631,0.87
K1176,S03,110.707,112.759,109.631,0.87
K1177,S01,148.651,151.513,144.235,1.28
K1177,S01,148.878,151.513,144.235,1.28
K1177,S01,147.177,151.513,144.235,1.28
K1178,S02,135.765,137.657,133.303,1.37
K1178,S02,134.85,137.657,133.303,1.37
K1178,S02,135.158,137.657,133.303,1.37
K1178,S02,135.25,137.657,133.303,1.37
