CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1046,S02,126.281,127.387,125.571,1.02
K1047,S01,121.313,125.856,120.205,0.9
K1047,S01,121.933,125.856,120.205,0.9
K1048,S01,95.12,99.602,89.967,0.79
K1048,S01,95.215,99.602,89.967,0.79
K1049,S02,74.395,75.578,69.776,0.7
K1049,S02,68.031,75.578,69.776,0.7
K1049,S02,73.133,75.578,69.776,0.7
K1049,S02,73.687,75.578,69.776,0.7
K1050,S02,52.865,57.301,50.662,0.93
K1050,S02,53.895,57.301,50.662,0.93
K1051,S03,61.955,64.312,57.082,2.03
K1051,S03,61.294,64.312,57.082,2.03
K1052,S03,173.091,176.088,169.625,1.21
K1052,S03,172.58,176.088,169.625,1.21
K1052,S03,173.275,176.088,169.625,1.21
K1052,S03,174.705,176.088,169.625,1.21
K1053,S01,37.321,41.389,34.755,1.82
K1053,S01,38.035,41.389,34.755,1.82
K1054,S01,9.934,14.183,6.322,1.93
K1054,S01,10.421,14.183,6.322,1.93
K1054,S01,10.606,14.183,6.322,1.93
K1054,S01,10.679,14.183,6.322,1.93
K1054,S01,9.902,14.183,6.322,1.93
K1055,S01,152.756,154.377,151.728,1.34
K1055,S01,153.306,154.377,151.728,1.34
K1056,S02,136.902,140.106,133.335,0.78
K1056,S02,137.106,140.106,133.335,0.78
K1056,S02,139.339,140.106,133.335,0.78
K1056,S02,135.709,140.106,133.335,0.78
K1057,S02,66.011,67.351,65.178,1.06
K1057,S02,66.539,67.351,65.178,1.06
K1057,S02,66.718,67.351,65.178,1.06
K1057,S02,66.167,67.351,65.178,1.06
K1057,S02,65.683,67.351,65.178,1.06
K1058,S02,194.976,196.235,193.75,0.96
K1058,S02,194.431,196.235,193.75,0.96
K1058,S02,194.231,196.235,193.75,0.96
K1058,S02,195.276,196.235,193.75,0.96
K1059,S03,152.388,156.64,147.919,1.56
K1059,S03,153.679,156.64,147.919,1.56
K1059,S03,151.951,156.64,147.919,1.56
K1059,S03,151.99,156.64,147.919,1.56
K1059,S03,151.234,156.64,147.919,1.56
K1060,S03,79.153,80.503,76.803,1.63
K1060,S03,78.785,80.503,76.803,1.63
K1060,S03,78.876,80.503,76.803,1.63
K1061,S03,157.408,161.299,152.409,2.1
K1061,S03,156.288,161.299,152.409,2.1
K1061,S03,157.107,161.299,152.409,2.1
K1062,S01,72.141,75.158,70.416,2.15
K1062,S01,73.447,75.158,70.416,2.15
K1062,S01,72.884,75.158,70.416,2.15
K1062,S01,73.168,75.158,70.416,2.15
K1063,S01,116.738,119.935,112.82,1.65
K1063,S01,116.317,119.935,112.82,1.65
K1063,S01,117.326,119.935,112.82,1.65
K1064,S02,66.147,70.148,61.552,1.53
K1064,S02,65.989,70.148,61.552,1.53
K1064,S02,66.289,70.148,61.552,1.53
K1064,S02,66.759,70.148,61.552,1.53
K1064,S02,66.303,70.148,61.552,1.53
K1065,S01,97.066,97.831,94.146,1.24
K1065,S01,95.708,97.831,94.146,1.24
K1065,S01,97.14,97.831,94.146,1.24
K1066,S02,72.923,75.348,69.977,1.3
K1066,S02,72.792,75.348,69.977,1.3
K1066,S02,73.255,75.348,69.977,1.3
K1067,S03,159.885,164.383,157.131,1.83
K1067,S03,161.105,164.383,157.131,1.83
K1067,S03,161.633,164.383,157.131,1.83
K1067,S03,161.18,164.383,157.131,1.83
K1068,S04,50.398,51.687,48.779,0.84
K1068,S04,50.457,51.687,48.779,0.84
K1068,S04,50.964,51.687,48.779,0.84
K1068,S04,50.927,51.687,48.779,0.84
K1069,S01,173.815,177.866,169.794,2.17
K1069,S01,174.514,177.866,169.794,2.17
K1069,S01,175.077,177.866,169.794,2.17
K1070,S02,194.84,201.072,192.021,1.87
K1070,S02,196.668,201.072,192.021,1.87
K1070,S02,196.964,201.072,192.021,1.87
K1070,S02,197.274,201.072,192.021,1.87
K1071,S02,150.099,151.432,147.846,2.07
K1071,S02,149.451,151.432,147.846,2.07
K1072,S03,134.791,135.841,134.42,0.61
K1072,S03,135.063,135.841,134.42,0.61
K1073,S01,138.707,139.334,137.818,2.18
K1073,S01,138.576,139.334,137.818,2.18
K1073,S01,138.496,139.334,137.818,2.18
K1073,S01,138.664,139.334,137.818,2.18
K1074,S01,154.378,156.391,152.426,1.41
K1074,S01,153.986,156.391,152.426,1.41
K1074,S01,154.578,156.391,152.426,1.41
K1075,S01,153.357,157.701,151.508,1.34
K1075,S01,155.304,157.701,151.508,1.34
K1075,S01,154.395,157.701,151.508,1.34
K1076,S02,92.38,96.853,89.826,1.76
K1076,S02,94.43,96.853,89.826,1.76
K1076,S02,92.453,96.853,89.826,1.76
K1077,S02,54.812,56.291,51.78,1.1
K1077,S02,53.376,56.291,51.78,1.1
K1077,S02,54.634,56.291,51.78,1.1
K1078,S02,180.178,184.537,177.679,0.66
K1078,S02,181.126,184.537,177.679,0.66
K1078,S02,180.801,184.537,177.679,0.66
K1078,S02,178.964,184.537,177.679,0.66
K1079,S03,70.09,73.252,67.734,1.86
K1079,S03,69.39,73.252,67.734,1.86
K1080,S01,133.444,134.867,131.997,1.72
K1080,S01,133.514,134.867,131.997,1.72
K1080,S01,133.113,134.867,131.997,1.72
K1081,S01,125.168,128.081,123.094,1.17
K1081,S01,126.794,128.081,123.094,1.17
K1081,S01,125.671,128.081,123.094,1.17
K1081,S01,126.008,128.081,123.094,1.17
K1081,S01,126.408,128.081,123.094,1.17
K1082,S02,90.269,95.134,88.476,1.25
K1082,S02,91.299,95.134,88.476,1.25
K1082,S02,93.672,95.134,88.476,1.25
K1083,S02,162.568,166.157,159.02,1.17
K1083,S02,162.599,166.157,159.02,1.17
K1083,S02,161.814,166.157,159.02,1.17
K1084,S02,44.429,48.904,41.768,1.64
K1084,S02,44.154,48.904,41.768,1.64
K1084,S02,45.379,48.904,41.768,1.64
K1085,S03,81.379,82.02,80.038,1.04
K1085,S03,80.719,82.02,80.038,1.04
K1085,S03,80.995,82.02,80.038,1.04
K1085,S03,81.066,82.02,80.038,1.04
K1086,S03,24.723,25.522,24.333,1.62
K1086,S03,24.897,25.522,24.333,1.62
K1086,S03,24.953,25.522,24.333,1.62
K1086,S03,24.987,25.522,24.333,1.62
K1086,S03,24.67,25.522,24.333,1.62
K1087,S03,197.921,201.02,193.739,1.29
K1087,S03,198.359,201.02,193.739,1.29
K1087,S03,195.808,201.02,193.739,1.29
K1088,S01,158.644,159.659,157.855,2.19
K1088,S01,158.723,159.659,157.855,2.19
K1088,S01,158.722,159.659,157.855,2.19
K1088,S01,158.902,159.659,157.855,2.19
K1088,S01,158.818,159.659,157.855,2.19
K1089,S01,150.841,151.974,150.052,1.26
K1089,S01,151.217,151.974,150.052,1.26
K1090,S02,145.206,146.336,144.388,1.04
K1090,S02,144.847,146.336,144.388,1.04
K1090,S02,145.389,146.336,144.388,1.04
K1091,S03,48.736,51.486,46.822,0.8
K1091,S03,47.334,51.486,46.822,0.8
K1091,S03,48.564,51.486,46.822,0.8
K1092,S03,113.249,118.313,109.081,1.84
K1092,S03,114.461,118.313,109.081,1.84
K1092,S03,113.23,118.313,109.081,1.84
K1093,S03,157.791,161.365,156.619,0.7
K1093,S03,157.448,161.365,156.619,0.7
K1093,S03,160.909,161.365,156.619,0.7
K1094,S04,154.396,155.815,152.061,0.71
K1094,S04,153.077,155.815,152.061,0.71
K1094,S04,153.133,155.815,152.061,0.71
K1094,S04,153.191,155.815,152.061,0.71
K1094,S04,153.837,155.815,152.061,0.71
K1095,S04,126.904,129.08,124.976,0.86
K1095,S04,125.921,129.08,124.976,0.86
K1095,S04,127.841,129.08,124.976,0.86
K1095,S04,126.835,129.08,124.976,0.86
K1096,S01,140.081,141.12,138.747,2.11
K1096,S01,139.789,141.12,138.747,2.11
K1096,S01,140.007,141.12,138.747,2.11
K1096,S01,140.217,141.12,138.747,2.11
K1097,S01,54.501,55.968,53.789,0.73
K1097,S01,54.558,55.968,53.789,0.73
K1097,S01,55.232,55.968,53.789,0.73
K1097,S01,55.213,55.968,53.789,0.73
K1097,S01,56.01,55.968,53.789,0.73
K1098,S01,119.313,121.098,115.275,1.13
K1098,S01,119.367,121.098,115.275,1.13
K1098,S01,119.401,121.098,115.275,1.13
K1098,S01,119.178,121.098,115.275,1.13
K1098,S01,118.131,121.098,115.275,1.13
K1099,S02,123.352,124.324,122.622,1.4
K1099,S02,123.597,124.324,122.622,1.4
K1099,S02,123.524,124.324,122.622,1.4
K1099,S02,123.721,124.324,122.622,1.4
K1099,S02,123.47,124.324,122.622,1.4
K1100,S02,117.939,120.22,115.416,1.06
K1100,S02,118.956,120.22,115.416,1.06
K1101,S02,74.497,78.259,71.655,0.68
K1101,S02,73.644,78.259,71.655,0.68
K1102,S03,64.541,65.908,63.029,2.16
K1102,S03,64.334,65.908,63.029,2.16
K1102,S03,64.451,65.908,63.029,2.16
K1102,S03,64.615,65.908,63.029,2.16
K1102,S03,63.911,65.908,63.029,2.16
K1103,S04,90.816,91.843,89.989,1.74
K1103,S04,91.057,91.843,89.989,1.74
K1103,S04,90.814,91.843,89.989,1.74
K1103,S04,90.726,91.843,89.989,1.74
K1104,S04,36.102,37.07,35.082,1.7
K1104,S04,36.052,37.07,35.082,1.7
K1104,S04,35.938,37.07,35.082,1.7
K1105,S04,19.097,21.95,14.686,0.78
K1105,S04,18.71,21.95,14.686,0.78
K1105,S04,20.847,21.95,14.686,0.78
K1106,S01,185.247,188.584,181.892,0.96
K1106,S01,184.795,188.584,181.892,0.96
K1107,S01,148.107,152.146,145.114,1.43
K1107,S01,148.266,152.146,145.114,1.43
K1107,S01,149.849,152.146,145.114,1.43
K1108,S02,96.635,97.75,95.791,2.13
K1108,S02,96.868,97.75,95.791,2.13
K1108,S02,96.825,97.75,95.791,2.13
K1108,S02,96.651,97.75,95.791,2.13
K1109,S02,46.704,48.261,45.737,0.96
K1109,S02,46.225,48.261,45.737,0.96
K1110,S03,166.563,169.409,164.284,1.41
K1110,S03,166.965,169.409,164.284,1.41
K1110,S03,166.085,169.409,164.284,1.41
K1110,S03,167.088,169.409,164.284,1.41
K1111,S01,138.247,143.001,134.661,1.07
K1111,S01,138.046,143.001,134.661,1.07
K1111,S01,139.365,143.001,134.661,1.07
K1111,S01,138.813,143.001,134.661,1.07
K1111,S01,138.402,143.001,134.661,1.07
K1112,S01,76.671,81.86,73.921,2.17
K1112,S01,78.398,81.86,73.921,2.17
K1112,S01,77.971,81.86,73.921,2.17
K1112,S01,76.978,81.86,73.921,2.17
K1113,S02,77.778,81.643,72.002,0.81
K1113,S02,75.065,81.643,72.002,0.81
K1113,S02,77.506,81.643,72.002,0.81
K1113,S02,78.852,81.643,72.002,0.81
K1114,S02,105.275,110.128,101.008,2.01
K1114,S02,105.843,110.128,101.008,2.01
K1115,S02,75.916,77.381,75.127,1.32
K1115,S02,75.95,77.381,75.127,1.32
K1116,S03,74.153,75.657,73.163,1.44
K1116,S03,74.184,75.657,73.163,1.44
K1116,S03,74.792,75.657,73.163,1.44
K1116,S03,73.87,75.657,73.163,1.44
K1116,S03,74.188,75.657,73.163,1.44
K1117,S03,140.801,145.286,137.268,1.37
K1117,S03,141.449,145.286,137.268,1.37
K1118,S03,80.636,82.665,77.946,1.42
K1118,S03,80.875,82.665,77.946,1.42
K1118,S03,79.692,82.665,77.946,1.42
K1118,S03,79.865,82.665,77.946,1.42
K1118,S03,80.768,82.665,77.946,1.42
K1119,S01,93.708,93.7,88.894,0.66
K1119,S01,91.846,93.7,88.894,0.66
K1119,S01,93.348,93.7,88.894,0.66
K1119,S01,92.623,93.7,88.894,0.66
K1119,S01,90.224,93.7,88.894,0.66
K1120,S01,121.19,123.893,120.04,1.55
K1120,S01,122.214,123.893,120.04,1.55
K1120,S01,122.022,123.893,120.04,1.55
K1120,S01,122.437,123.893,120.04,1.55
K1120,S01,122.454,123.893,120.04,1.55
K1121,S01,104.06,108.571,98.943,0.65
K1121,S01,101.707,108.571,98.943,0.65
K1122,S02,121.941,123.912,120.998,2.16
K1122,S02,122.067,123.912,120.998,2.16
K1122,S02,122.318,123.912,120.998,2.16
K1123,S02,162.306,164.828,160.788,1.62
K1123,S02,163.093,164.828,160.788,1.62
K1123,S02,162.512,164.828,160.788,1.62
K1123,S02,162.469,164.828,160.788,1.62
K1124,S02,158.598,163.085,153.974,2.2
K1124,S02,158.128,163.085,153.974,2.2
K1124,S02,158.726,163.085,153.974,2.2
K1124,S02,159.665,163.085,153.974,2.2
K1125,S03,168.591,169.32,167.76,1.54
K1125,S03,168.396,169.32,167.76,1.54
K1125,S03,168.68,169.32,167.76,1.54
K1125,S03,168.698,169.32,167.76,1.54
K1125,S03,168.521,169.32,167.76,1.54
K1126,S01,54.385,58.865,49.322,1.72
K1126,S01,54.269,58.865,49.322,1.72
K1126,S01,54.432,58.865,49.322,1.72
K1126,S01,54.547,58.865,49.322,1.72
K1126,S01,54.039,58.865,49.322,1.72
K1127,S01,37.561,39.15,37.705,0.94
K1127,S01,38.311,39.15,37.705,0.94
K1127,S01,38.601,39.15,37.705,0.94
K1128,S01,191.508,195.2,186.177,1.26
K1128,S01,191.395,195.2,186.177,1.26
K1129,S02,97.755,100.001,94.421,1.4
K1129,S02,96.807,100.001,94.421,1.4
K1130,S02,194.861,200.007,191.736,0.69
K1130,S02,194.536,200.007,191.736,0.69
K1130,S02,195.31,200.007,191.736,0.69
K1130,S02,196.398,200.007,191.736,0.69
K1131,S03,66.966,70.249,60.363,1.48
K1131,S03,64.453,70.249,60.363,1.48
K1131,S03,64.614,70.249,60.363,1.48
K1131,S03,64.294,70.249,60.363,1.48
K1132,S03,192.537,193.209,191.385,0.88
K1132,S03,192.143,193.209,191.385,0.88
K1133,S04,33.214,34.503,31.343,1.77
K1133,S04,33.531,34.503,31.343,1.77
K1133,S04,32.939,34.503,31.343,1.77
K1134,S04,81.751,85.604,78.737,1.44
K1134,S04,82.69,85.604,78.737,1.44
K1134,S04,81.341,85.604,78.737,1.44
K1135,S04,50.077,53.41,46.274,1.25
K1135,S04,50.54,53.41,46.274,1.25
K1135,S04,49.4,53.41,46.274,1.25
K1135,S04,49.73,53.41,46.274,1.25
K1135,S04,50.41,53.41,46.274,1.25
K1136,S01,98.883,102.567,95.33,1.78
K1136,S01,98.276,102.567,95.33,1.78
K1136,S01,98.622,102.567,95.33,1.78
K1137,S02,90.677,91.463,89.768,1.34
K1137,S02,90.697,91.463,89.768,1.34
K1137,S02,90.834,91.463,89.768,1.34
K1137,S02,90.9,91.463,89.768,1.34
K1137,S02,90.673,91.463,89.768,1.34
K1138,S02,158.529,159.281,156.896,1.7
K1138,S02,158.439,159.281,156.896,1.7
K1139,S01,101.688,104.833,100.862,0.94
K1139,S01,103.294,104.833,100.862,0.94
K1139,S01,104.044,104.833,100.862,0.94
K1139,S01,101.404,104.833,100.862,0.94
K1139,S01,103.15,104.833,100.862,0.94
K1140,S01,55.093,57.715,53.917,1.93
K1140,S01,56.32,57.715,53.917,1.93
K1141,S01,47.389,48.582,46.291,1.35
K1141,S01,47.819,48.582,46.291,1.35
K1141,S01,47.277,48.582,46.291,1.35
K1141,S01,47.249,48.582,46.291,1.35
K1141,S01,47.58,48.582,46.291,1.35
K1142,S02,77.764,78.7,74.988,0.82
K1142,S02,76.625,78.7,74.988,0.82
K1142,S02,75.845,78.7,74.988,0.82
K1143,S02,73.599,75.963,71.776,1.78
K1143,S02,73.643,75.963,71.776,1.78
K1143,S02,74.182,75.963,71.776,1.78
K1144,S01,142.239,147.391,138.98,1.38
K1144,S01,143.541,147.391,138.98,1.38
K1145,S01,93.689,95.099,91.411,1.02
K1145,S01,93.75,95.099,91.411,1.02
K1145,S01,93.176,95.099,91.411,1.02
K1145,S01,93.688,95.099,91.411,1.02
K1146,S01,94.056,98.798,90.496,1.65
K1146,S01,93.97,98.798,90.496,1.65
K1146,S01,93.54,98.798,90.496,1.65
K1146,S01,93.622,98.798,90.496,1.65
K1147,S02,95.87,96.588,94.959,0.98
K1147,S02,95.995,96.588,94.959,0.98
K1148,S02,159.034,161.265,157.635,1.05
K1148,S02,160.251,161.265,157.635,1.05
K1149,S03,40.554,40.766,39.723,1.5
K1149,S03,40.092,40.766,39.723,1.5
K1149,S03,40.264,40.766,39.723,1.5
K1149,S03,40.103,40.766,39.723,1.5
K1150,S03,53.463,56.757,50.94,1.45
K1150,S03,53.602,56.757,50.94,1.45
K1150,S03,53.101,56.757,50.94,1.45
K1150,S03,53.891,56.757,50.94,1.45
K1151,S03,101.813,104.709,97.351,1.36
K1151,S03,99.978,104.709,97.351,1.36
K1151,S03,101.248,104.709,97.351,1.36
K1152,S01,190.402,191.344,189.721,1.51
K1152,S01,190.178,191.344,189.721,1.51
K1152,S01,190.222,191.344,189.721,1.51
K1152,S01,190.207,191.344,189.721,1.51
K1153,S01,59.046,64.753,54.888,1.62
K1153,S01,60.727,64.753,54.888,1.62
K1153,S01,58.432,64.753,54.888,1.62
K1153,S01,61.549,64.753,54.888,1.62
K1154,S02,83.928,83.87,82.419,0.64
K1154,S02,82.703,83.87,82.419,0.64
K1154,S02,83.254,83.87,82.419,0.64
K1155,S02,197.021,198.378,195.472,1.04
K1155,S02,197.131,198.378,195.472,1.04
K1155,S02,196.647,198.378,195.472,1.04
K1155,S02,196.919,198.378,195.472,1.04
K1155,S02,196.906,198.378,195.472,1.04
K1156,S03,195.052,195.914,194.259,1.17
K1156,S03,195.313,195.914,194.259,1.17
K1157,S03,66.85,69.307,64.681,1.55
K1157,S03,67.33,69.307,64.681,1.55
K1158,S03,15.098,20.117,11.779,1.73
K1158,S03,15.755,20.117,11.779,1.73
K1159,S01,171.329,172.336,168.46,1.34
K1159,S01,171.448,172.336,168.46,1.34
K1159,S01,170.558,172.336,168.46,1.34
K1159,S01,170.162,172.336,168.46,1.34
K1159,S01,170.678,172.336,168.46,1.34
K1160,S01,190.351,191.46,189.369,1.35
K1160,S01,190.304,191.46,189.369,1.35
K1161,S02,28.375,29.381,25.27,0.76
K1161,S02,26.861,29.381,25.27,0.76
K1161,S02,26.739,29.381,25.27,0.76
K1161,S02,28.692,29.381,25.27,0.76
K1162,S02,76.794,78.334,74.281,2.11
K1162,S02,75.74,78.334,74.281,2.11
K1162,S02,76.72,78.334,74.281,2.11
K1162,S02,76.741,78.334,74.281,2.11
K1163,S02,194.105,195.363,193.438,2.17
K1163,S02,194.23,195.363,193.438,2.17
K1163,S02,194.141,195.363,193.438,2.17
K1164,S03,58.995,62.794,54.533,1.69
K1164,S03,59.315,62.794,54.533,1.69
K1164,S03,57.448,62.794,54.533,1.69
K1164,S03,57.28,62.794,54.533,1.69
K1165,S01,180.006,182.884,175.874,1.95
K1165,S01,179.467,182.884,175.874,1.95
K1165,S01,180.258,182.884,175.874,1.95
K1165,S01,178.171,182.884,175.874,1.95
K1165,S01,179.401,182.884,175.874,1.95
K1166,S02,182.951,183.612,178.874,0.88
K1166,S02,181.087,183.612,178.874,0.88
K1166,S02,181.406,183.612,178.874,0.88
K1167,S03,28.342,30.422,26.526,1.81
K1167,S03,28.431,30.422,26.526,1.81
K1167,S03,27.812,30.422,26.526,1.81
K1167,S03,28.654,30.422,26.526,1.81
K1168,S03,172.076,176.212,169.532,2.0
K1168,S03,172.298,176.212,169.532,2.0
K1168,S03,172.922,176.212,169.532,2.0
K1168,S03,173.267,176.212,169.532,2.0
K1168,S03,172.703,176.212,169.532,2.0
K1169,S03,197.127,197.931,196.602,1.35
K1169,S03,197.311,197.931,196.602,1.35
K1169,S03,197.344,197.931,196.602,1.35
K1169,S03,197.065,197.931,196.602,1.35
K1170,S01,152.634,155.745,149.915,0.97
K1170,S01,153.615,155.745,149.915,0.97
K1171,S01,193.3,200.404,190.431,1.39
K1171,S01,196.362,200.404,190.431,1.39
K1171,S01,195.329,200.404,190.431,1.39
K1171,S01,195.154,200.404,190.431,1.39
K1171,S01,197.025,200.404,190.431,1.39
K1172,S02,169.45,172.755,163.066,0.75
K1172,S02,169.303,172.755,163.066,0.75
K1172,S02,169.221,172.755,163.066,0.75
K1172,S02,172.387,172.755,163.066,0.75
K1173,S02,143.57,146.916,139.18,1.61
K1173,S02,144.114,146.916,139.18,1.61
K1173,S02,143.965,146.916,139.18,1.61
K1174,S02,19.536,20.479,18.368,0.63
K1174,S02,18.417,20.479,18.368,0.63
K1174,S02,18.338,20.479,18.368,0.63
K1174,S02,19.231,20.479,18.368,0.63
K1174,S02,19.091,20.479,18.368,0.63
K1175,S01,157.276,161.041,151.421,1.22
K1175,S01,157.201,161.041,151.421,1.22
K1175,S01,157.64,161.041,151.421,1.22
K1175,S01,156.335,161.041,151.421,1.22
K1176,S01,31.655,32.857,30.893,0.64
K1176,S01,31.24,32.857,30.893,0.64
