PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1000,000010000071,Paint Application Robot,349805.54,Atlas Copco
P1000,000010000072,Battery Pack Assembly Cell,594642.93,ABB Robotics
P1000,000010000073,Adhesive Dispensing Unit,56810.11,ABB Robotics
P1000,000010000074,Conveyor System,75489.73,Comau
P1000,000010000075,Paint Application Robot,286886.79,ABB Robotics
P1000,000010000076,Riveting Station,25785.32,ABB Robotics
P1000,000010000077,Coil Winding Machine,129896.68,Haas
P1000,000010000078,Assembly Torque Wrench Station,28821.02,Haas
P1000,000010000079,Battery Pack Assembly Cell,589699.11,ABB
P1000,000010000080,Coil Winding Machine,171886.26,Lincoln
P1000,000010000081,Torque Application Unit,25958.48,ABB Robotics
P1000,000010000082,Vision Inspection Station,72557.73,DMG
P1000,000010000083,Battery Pack Assembly Cell,380896.10,Eisenmann Se
P1000,000010000084,Riveting Station,64027.26,KUKA AG
P1000,000010000085,Wheel Alignment Rig,43098.57,KUKA AG
P1000,000010000086,Screw Fastening Station,14699.73,Dematic
P1000,000010000087,Stamping Press,642514.74,Mazak
P1000,000010000088,Laser Welding Cell,362655.48,ABB
P1000,000010000089,Palletizing Robot,177360.43,Yaskawa Motoman
P1000,000010000090,,99283.26,KUKA AG
P1000,000010000091,Robotic Welding Cell,171993.23,KUKA
P1000,000010000092,Vision Inspection Station,69928.08,KUKA AG
P1000,000010000093,Induction Heating Unit,69640.07,KUKA
P1000,000010000094,Palletizing Robot,110800.80,ABB Robotics
P1000,000010000095,Vision Inspection Station,68776.84,ABB Robotics
P1000,000010000096,Battery Pack Assembly Cell,404548.41,ABB
P1000,000010000097,Hydraulic Press,372472.06,KUKA
P1000,000010000098,Leak Test Station,59692.00,kuka ag
P1000,000010000099,Adhesive Dispensing Unit,33371.33,Schneider Electric
P1000,000010000100,Ultrasonic Welding Station,26799.44,Yaskawa Motoman
P1000,000010000101,Ultrasonic Welding Station,45514.59,Yaskawa Motoman
P1000,000010000102,CNC Machining Center,392959.64,Abb Robotics
P1000,000010000103,Induction Heating Unit,83607.35,Schuler Group
P1000,000010000104,Paint Application Robot,294801.09,Eisenmann
P1000,000010000105,Overhead Gantry Loader,114714.37,Schuler
P1000,000010000106,Robotic Welding Cell,182305.93,Abb Robotics
P1000,000010000107,Wheel Alignment Rig,81720.69,kuka ag
P1000,000010000108,CNC Machining Center,225633.74,Schuler
P1000,000010000109,CNC Machining Center,418066.77,Schuler Group
P1000,000010000110,Stamping Press,403622.70,Haas
P1000,000010000111,Induction Heating Unit,58392.41,SCHULER GROUP
P1000,000010000112,Injection Molding Machine,351065.57,DMG MORI
P1000,000010000113,Induction Heating Unit,84889.79,KUKA
P1000,000010000114,Dimensional Measurement Arm,132070.93,FANUC
P1000,000010000115,Coil Winding Machine,135696.86,FANUC Corporation
P1000,000010000116,Paint Application Robot,268948.16,Durr AG
P1000,000010000117,,13614.19,Durr AG
P1000,000010000118,Induction Heating Unit,80826.52,ABB Robotics
P1000,000010000119,Coil Winding Machine,211167.88,FANUC Corporation
P1000,000010000120,Robotic Welding Cell,158116.68,Yaskawa Motoman
P1000,000010000121,Injection Molding Machine,278700.21,FANUC Corporation
P1000,000010000122,Automated Guided Vehicle,69101.97,KUKA AG
P1000,000010000123,Injection Molding Machine,404556.75,AIDA Engineering
P1000,000010000124,Laser Welding Cell,290768.27,Yaskawa Motoman
P1000,000010000125,Leak Test Station,31536.38,Dematic
P1000,000010000126,,208110.62,KUKA AG
P1000,000010000127,Adhesive Dispensing Unit,44871.59,KUKA AG
P1000,000010000128,Vision Inspection Station,38451.01,Miller Electric
P1000,000010000129,Paint Application Robot,177692.15,DMG MORI
P1000,000010000130,Injection Molding Machine,342701.51,KUKA AG
P1000,000010000131,Robotic Welding Cell,218887.24,KUKA
P1000,000010000132,Assembly Torque Wrench Station,28636.60,KUKA AG
P1000,000010000133,,74783.55,Durr AG
P1000,000010000134,Stamping Press,551575.46,ABB Robotics
P1000,000010000135,Injection Molding Machine,329693.94,Lincoln Electric
P1000,000010000136,Overhead Gantry Loader,120138.94,KUKA AG
P1000,000010000137,Ultrasonic Welding Station,44733.60,Schneider Electric
P1000,000010000138,Vision Inspection Station,65154.16,Ingersoll Rand
P1000,000010000139,,62576.93,Carl Zeiss Industrial Metrology
P1000,000010000140,Adhesive Dispensing Unit,35943.83,siemens ag
P1000,000010000141,Overhead Gantry Loader,179675.44,ABB Robotics
P1000,000010000142,Leak Test Station,32869.39,FANUC
P1000,000010000143,Dimensional Measurement Arm,77488.35,EISENMANN SE
P1000,000010000144,Hydraulic Press,187945.71,Lincoln Electric
P1000,000010000145,Torque Application Unit,16067.75,KUKA AG
P1000,000010000146,Ultrasonic Welding Station,64169.85,KUKA
P1000,000010000147,Battery Pack Assembly Cell,348423.85,Miller
P1000,000010000148,Dimensional Measurement Arm,102597.42,abb robotics
P1000,000010000149,,153144.54,ABB
P1000,000010000150,Laser Welding Cell,376276.45,ABB ROBOTICS
P1000,000010000151,Paint Application Robot,321301.61,ABB Robotics
P1000,000010000152,Leak Test Station,32119.48,KUKA AG
P1000,000010000153,Vision Inspection Station,78027.72,ABB Robotics
P1000,000010000154,Leak Test Station,53507.03,ABB Robotics
P1000,000010000155,Leak Test Station,62271.51,Comau
P1000,000010000156,Screw Fastening Station,19332.96,Eisenmann SE
P1000,000010000157,Overhead Gantry Loader,142678.07,Kuka Ag
P1000,000010000158,Laser Welding Cell,272148.98,Lincoln Electric
P1000,000010000159,CNC Machining Center,415073.07,FANUC
P1000,000010000160,CNC Machining Center,296103.87,DMG
P1000,000010000161,CNC Machining Center,421382.93,Schuler Group
P1000,000010000162,Palletizing Robot,137781.21,Miller Electric
P1000,000010000163,Riveting Station,38050.80,Schuler Group
P1000,000010000164,Robotic Welding Cell,212977.49,Ingersoll
P1000,000010000165,Overhead Gantry Loader,87441.41,DMG
P1000,000010000166,Induction Heating Unit,42296.59,Atlas Copco
P1000,000010000167,CNC Machining Center,227120.71,FANUC CORPORATION
P1000,000010000168,Overhead Gantry Loader,144125.77,ABB ROBOTICS
P1000,000010000169,Overhead Gantry Loader,88183.43,KUKA AG
P1000,000010000170,Overhead Gantry Loader,161505.82,Durr AG
P1000,000010000171,Vision Inspection Station,74284.52,KUKA AG
P1000,000010000172,Paint Application Robot,186478.75,Comau
P1000,000010000173,Conveyor System,122331.14,Mazak
P1000,000010000174,Overhead Gantry Loader,155161.38,ABB Robotics
P1000,000010000175,Hydraulic Press,207086.67,Miller Electric
P1000,000010000176,Wheel Alignment Rig,37946.41,KUKA AG
P1000,000010000177,Leak Test Station,68491.48,Siemens AG
P1000,000010000178,Vision Inspection Station,58610.41,FANUC Corporation
P1000,000010000179,Torque Application Unit,20772.13,FANUC
P1000,000010000180,Riveting Station,60902.47,Yaskawa Motoman
P1000,000010000181,Hydraulic Press,308814.59,dmg mori
P1000,000010000182,Palletizing Robot,111969.37,Schneider Electric
P1000,000010000183,CNC Machining Center,345297.49,ABB Robotics
P1000,000010000184,Stamping Press,759187.29,ABB Robotics
P1000,000010000185,Torque Application Unit,31850.25,KUKA AG
P1000,000010000186,Hydraulic Press,298986.98,Yaskawa Motoman
P1000,000010000187,Wheel Alignment Rig,49094.06,KUKA AG
P1000,000010000188,Induction Heating Unit,53227.91,FANUC CORPORATION
P1000,000010000189,Stamping Press,1137201.06,KUKA AG
P1000,000010000190,Battery Pack Assembly Cell,532722.05,DMG
P1000,000010000191,Battery Pack Assembly Cell,428302.08,DMG
P1000,000010000192,Stamping Press,958826.50,DMG MORI
P1000,000010000193,Stamping Press,893527.12,DMG
P1000,000010000194,Leak Test Station,48750.58,Bosch Rexroth
P1000,000010000195,Torque Application Unit,42604.36,FANUC Corporation
P1000,000010000196,Palletizing Robot,93530.83,Ingersoll Rand
P1000,000010000197,Wheel Alignment Rig,59476.69,Miller
P1000,000010000198,CNC Machining Center,338806.68,Miller Electric
P1000,000010000199,Overhead Gantry Loader,168231.84,Ingersoll Rand
P1000,000010000200,Leak Test Station,29458.49,KUKA AG
P1000,000010000201,Laser Welding Cell,216108.73,KUKA
P1000,000010000202,Coil Winding Machine,165740.95,kuka ag
P1000,000010000203,Leak Test Station,57843.80,FANUC
P1000,000010000204,CNC Machining Center,262413.00,Yaskawa
P1000,000010000205,Battery Pack Assembly Cell,555042.68,Schneider Electric
P1000,000010000206,Wheel Alignment Rig,51100.98,Bosch
P1000,000010000207,Torque Application Unit,19307.68,FANUC
P1000,000010000208,Screw Fastening Station,12279.98,Haas Automation
P1000,000010000209,Palletizing Robot,156917.94,KUKA AG
P1000,000010000210,Ultrasonic Welding Station,47182.93,ABB ROBOTICS
P1000,000010000211,Robotic Welding Cell,278175.27,ABB Robotics
P1000,000010000212,Conveyor System,135679.94,Ingersoll Rand
P1000,000010000213,Coil Winding Machine,196153.00,Kuka Ag
P1000,000010000214,Torque Application Unit,21636.09,Atlas
P1000,000010000215,Riveting Station,44785.97,KUKA AG
P1000,000010000216,Leak Test Station,49243.10,KUKA
P1000,000010000217,Vision Inspection Station,80650.03,Fives Group
P1000,000010000218,Torque Application Unit,30299.28,Miller Electric
P1000,000010000219,Adhesive Dispensing Unit,41110.38,DMG MORI
P1000,000010000220,Riveting Station,39193.68,ABB Robotics
P1000,000010000221,Paint Application Robot,154123.40,DMG MORI
P1000,000010000222,Assembly Torque Wrench Station,22276.54,Kuka Ag
P1000,000010000223,Assembly Torque Wrench Station,24688.58,KUKA AG
P1000,000010000224,Conveyor System,96326.52,DMG MORI
P1000,000010000225,Coil Winding Machine,110080.53,Schuler Group
P1000,000010000226,Conveyor System,149986.87,Dematic
P1000,000010000227,Induction Heating Unit,57683.67,DMG MORI
P1000,000010000228,Laser Welding Cell,316667.52,ABB Robotics
P1000,000010000229,Screw Fastening Station,35497.78,Haas
P1000,000010000230,Paint Application Robot,286547.01,FANUC Corporation
P1000,000010000231,Adhesive Dispensing Unit,45098.87,Yaskawa Motoman
P1000,000010000232,Final Functional Test Bench,88666.27,KUKA
P1000,000010000233,Dimensional Measurement Arm,129171.57,KUKA
P1000,000010000234,Torque Application Unit,33465.09,KUKA AG
P1000,000010000235,Palletizing Robot,171744.97,Schuler
P1000,000010000236,Wheel Alignment Rig,89740.50,Eisenmann SE
P1000,000010000237,Robotic Welding Cell,226910.25,KUKA AG
P1000,000010000238,Vision Inspection Station,33302.50,Mazak
P1000,000010000239,Screw Fastening Station,32353.22,Bosch Rexroth
P1000,000010000240,Coil Winding Machine,157785.81,DMG MORI
P1000,000010000241,Paint Application Robot,327992.72,Lincoln Electric
P1000,000010000242,Paint Application Robot,171832.95,DMG MORI
P1000,000010000243,Automated Guided Vehicle,83633.41,FANUC
P1000,000010000244,Injection Molding Machine,253990.39,schneider electric
P1000,000010000245,Overhead Gantry Loader,176958.27,KUKA AG
P1000,000010000246,Palletizing Robot,123560.48,FANUC Corporation
P1000,000010000247,Injection Molding Machine,177384.49,KUKA AG
P1000,000010000248,Induction Heating Unit,57952.79,DMG MORI
P1000,000010000249,Hydraulic Press,131530.95,Haas Automation
P1000,000010000250,Leak Test Station,33689.88,Mazak
P1000,000010000251,Wheel Alignment Rig,39606.11,Mazak
P1000,000010000252,Ultrasonic Welding Station,70741.02,Mazak Corporation
P1000,000010000253,Dimensional Measurement Arm,149212.61,ABB
P1000,000010000254,Laser Welding Cell,380901.23,Ingersoll Rand
P1000,000010000255,Assembly Torque Wrench Station,32587.74,KUKA AG
P1000,000010000256,CNC Machining Center,239076.70,KUKA
P1000,000010000257,Assembly Torque Wrench Station,26747.56,Bosch Rexroth
P1000,000010000258,Leak Test Station,33639.52,DMG
P1000,000010000259,Palletizing Robot,108573.10,FANUC Corporation
P1000,000010000260,Assembly Torque Wrench Station,20843.30,Miller Electric
P1000,000010000261,Adhesive Dispensing Unit,78571.09,ABB Robotics
P1000,000010000262,Assembly Torque Wrench Station,16783.52,KUKA AG
P1000,000010000263,Screw Fastening Station,15080.64,ABB Robotics
P1000,000010000264,Final Functional Test Bench,122133.81,Yaskawa Motoman
P1000,000010000265,,91872.75,KUKA
P1000,000010000266,Dimensional Measurement Arm,105754.62,Dematic
P1000,000010000267,Palletizing Robot,140806.09,Schuler Group
P1000,000010000268,Wheel Alignment Rig,78395.75,KUKA AG
P1000,000010000269,Paint Application Robot,256456.48,Rockwell Automation
P1000,000010000270,Final Functional Test Bench,175466.61,KUKA AG
P1000,000010000271,Automated Guided Vehicle,73942.68,Durr AG
P1000,000010000272,Automated Guided Vehicle,70807.80,DMG MORI
P1000,000010000273,Automated Guided Vehicle,75131.92,DEMATIC
P1000,000010000274,Hydraulic Press,286454.27,KUKA AG
P1000,000010000275,Injection Molding Machine,190898.74,Siemens AG
P1000,000010000276,Dimensional Measurement Arm,135901.43,ABB ROBOTICS
P1000,000010000277,Automated Guided Vehicle,109488.69,Siemens
P1000,000010000278,Ultrasonic Welding Station,33828.15,YASKAWA MOTOMAN
P1000,000010000279,Overhead Gantry Loader,88095.77,FANUC Corporation
P1000,000010000280,Vision Inspection Station,68326.79,KUKA
P1000,000010000281,Leak Test Station,22945.61,KUKA AG
P1000,000010000282,CNC Machining Center,308080.38,kuka ag
P1000,000010000283,Final Functional Test Bench,131089.72,YASKAWA MOTOMAN
P1000,000010000284,Assembly Torque Wrench Station,12808.38,KUKA AG
P1000,000010000285,Ultrasonic Welding Station,79332.80,ABB
P1000,000010000286,Battery Pack Assembly Cell,261939.86,Carl Zeiss Industrial Metrology
P1000,000010000287,Robotic Welding Cell,149497.66,Carl Zeiss Industrial Metrology
P1000,000010000288,Vision Inspection Station,35063.16,Bosch Rexroth
P1000,000010000289,Hydraulic Press,245202.92,Mazak Corporation
P1000,000010000290,Laser Welding Cell,220254.24,Lincoln Electric
P1000,000010000291,Screw Fastening Station,32930.94,Rockwell Automation
P1000,000010000292,Stamping Press,1197389.06,AIDA Engineering
P1000,000010000293,Palletizing Robot,118434.15,Kuka Ag
P1000,000010000294,CNC Machining Center,329993.78,Yaskawa
P1000,000010000295,Palletizing Robot,123176.23,ABB Robotics
P1000,000010000296,Screw Fastening Station,39998.75,Yaskawa Motoman
P1000,000010000297,Coil Winding Machine,121068.86,Comau
P1000,000010000298,Wheel Alignment Rig,33537.56,ABB Robotics
P1000,000010000299,Vision Inspection Station,88092.00,Yaskawa Motoman
P1000,000010000300,Induction Heating Unit,34864.27,MAZAK CORPORATION
P1000,000010000301,Laser Welding Cell,396659.46,ABB Robotics
P1000,000010000302,Conveyor System,135088.48,KUKA
P1000,000010000303,Dimensional Measurement Arm,59647.08,FANUC Corporation
P1000,000010000304,Hydraulic Press,254691.57,Mazak
P1000,000010000305,Vision Inspection Station,56466.67,miller electric
P1000,000010000306,Adhesive Dispensing Unit,88109.99,DMG
P1000,000010000307,Induction Heating Unit,44932.09,KUKA AG
P1000,000010000308,Torque Application Unit,18803.97,Haas Automation
P1000,000010000309,Automated Guided Vehicle,115976.61,KUKA AG
P1000,000010000310,Coil Winding Machine,89895.64,Schuler Group
P1000,000010000311,Stamping Press,1112045.92,yaskawa motoman
P1000,000010000312,Palletizing Robot,90985.75,Lincoln Electric
P1000,000010000313,Stamping Press,971993.83,kuka ag
P1000,000010000314,Leak Test Station,20833.73,KUKA AG
P1000,000010000315,Induction Heating Unit,89260.36,KUKA AG
P1000,000010000316,Hydraulic Press,195900.48,KUKA
P1000,000010000317,Conveyor System,149075.37,ABB Robotics
P1000,000010000318,Torque Application Unit,30466.91,FANUC Corporation
P1000,000010000319,Hydraulic Press,376091.51,Schuler
P1000,000010000320,Dimensional Measurement Arm,106791.02,Haas Automation
P1000,000010000321,Induction Heating Unit,44596.89,ABB Robotics
P1000,000010000322,Assembly Torque Wrench Station,11015.35,KUKA AG
P1000,000010000323,Riveting Station,36398.95,Siemens AG
P1000,000010000324,Palletizing Robot,154113.86,FANUC Corporation
P1000,000010000325,Overhead Gantry Loader,80526.69,FANUC Corporation
P1000,000010000326,Torque Application Unit,41991.67,KUKA
P1000,000010000327,Palletizing Robot,166063.53,Mazak Corporation
P1000,000010000328,Robotic Welding Cell,159998.27,haas automation
P1000,000010000329,Wheel Alignment Rig,40200.10,Durr AG
P1000,000010000330,Leak Test Station,49358.31,Yaskawa Motoman
P1000,000010000331,Stamping Press,770077.54,ABB
P1000,000010000332,Assembly Torque Wrench Station,31998.78,KUKA AG
P1000,000010000333,Screw Fastening Station,15737.97,Bosch Rexroth
P1000,000010000334,Screw Fastening Station,15139.70,Ingersoll Rand
P1000,000010000335,Riveting Station,57309.92,KUKA AG
P1000,000010000336,Stamping Press,603619.46,DMG MORI
P1000,000010000337,Adhesive Dispensing Unit,80362.08,DMG MORI
P1000,000010000338,Automated Guided Vehicle,67323.87,ABB Robotics
P1000,000010000339,Riveting Station,48322.32,KUKA AG
P1000,000010000340,Laser Welding Cell,192736.03,durr ag
P1000,000010000341,Laser Welding Cell,367373.42,Durr AG
P1000,000010000342,Paint Application Robot,331894.14,Yaskawa Motoman
P1000,000010000343,Hydraulic Press,106280.15,FANUC Corporation
P1000,000010000344,Assembly Torque Wrench Station,16956.60,Bosch Rexroth
P1000,000010000345,Palletizing Robot,118329.27,Lincoln Electric
P1000,000010000346,Leak Test Station,50838.57,DMG MORI
P1000,000010000347,Palletizing Robot,157519.68,ABB
P1000,000010000348,Wheel Alignment Rig,41658.75,Miller
P1000,000010000349,,206987.42,Haas Automation
P1000,000010000350,Paint Application Robot,304978.60,Schneider Electric
P1000,000010000351,Assembly Torque Wrench Station,18396.99,dematic
P1000,000010000352,Screw Fastening Station,24437.54,FANUC
P1000,000010000353,Battery Pack Assembly Cell,577511.70,ABB Robotics
P1000,000010000354,Ultrasonic Welding Station,39040.29,KUKA AG
P1000,000010000355,Overhead Gantry Loader,117074.05,Bosch Rexroth
P1000,000010000356,Riveting Station,63510.71,ABB Robotics
P1000,000010000357,Riveting Station,44407.63,Yaskawa Motoman
P1000,000010000358,Hydraulic Press,103863.74,Durr
P1000,000010000359,Assembly Torque Wrench Station,31673.16,DMG
P1000,000010000360,Riveting Station,66393.90,Mazak
P1000,000010000361,Injection Molding Machine,424323.17,FANUC
P1000,000010000362,Conveyor System,117708.22,DMG MORI
P1000,000010000363,Ultrasonic Welding Station,42397.26,FANUC Corporation
P1000,000010000364,Robotic Welding Cell,139209.40,Miller Electric
P1000,000010000365,Riveting Station,44369.15,Dematic
P1000,000010000366,Torque Application Unit,15507.37,KUKA
P1000,000010000367,Ultrasonic Welding Station,36782.59,Abb Robotics
P1000,000010000368,Induction Heating Unit,71453.50,KUKA AG
P1000,000010000369,Injection Molding Machine,449045.62,KUKA
P1000,000010000370,Assembly Torque Wrench Station,22258.98,Siemens
P1000,000010000371,Conveyor System,44524.92,Ingersoll Rand
P1000,000010000372,Paint Application Robot,295073.84,Ingersoll Rand
P1000,000010000373,Laser Welding Cell,267695.16,dematic
P1000,000010000374,Wheel Alignment Rig,56695.00,ABB
P1000,000010000375,Automated Guided Vehicle,69313.55,Lincoln Electric
P1000,000010000376,Induction Heating Unit,57093.58,ABB
P1000,000010000377,CNC Machining Center,429618.58,Lincoln Electric
P1000,000010000378,Leak Test Station,38345.20,Durr AG
P1000,000010000379,Laser Welding Cell,199786.16,KUKA AG
P1000,000010000380,Robotic Welding Cell,148363.54,COMAU
P1000,000010000381,Palletizing Robot,163601.86,KUKA
P1000,000010000382,Final Functional Test Bench,134581.58,Atlas Copco
P1000,000010000383,Laser Welding Cell,305032.57,Yaskawa Motoman
P1000,000010000384,Battery Pack Assembly Cell,324326.83,KUKA AG
P1000,000010000385,Wheel Alignment Rig,40153.39,Yaskawa Motoman
P1000,000010000386,Automated Guided Vehicle,105618.05,ABB Robotics
P1000,000010000387,Vision Inspection Station,62283.62,KUKA
P1000,000010000388,Leak Test Station,35055.79,AIDA
P1000,000010000389,Injection Molding Machine,313847.97,ABB Robotics
P1000,000010000390,Overhead Gantry Loader,158023.85,KUKA AG
P1000,000010000391,CNC Machining Center,429572.16,DMG MORI
P1000,000010000392,Riveting Station,36463.69,ABB Robotics
P1000,000010000393,Robotic Welding Cell,224827.69,KUKA AG
P1000,000010000394,Torque Application Unit,36513.95,Lincoln
P1000,000010000395,Leak Test Station,41984.55,KUKA AG
P1000,000010000396,Conveyor System,135393.67,Kuka Ag
P1000,000010000397,Coil Winding Machine,187982.44,ABB Robotics
P1000,000010000398,Ultrasonic Welding Station,65914.96,KUKA AG
P1000,000010000399,Final Functional Test Bench,85640.33,Yaskawa
P1000,000010000400,CNC Machining Center,283869.88,KUKA AG
P1000,000010000401,Torque Application Unit,20771.36,Bosch Rexroth
P1000,000010000402,Battery Pack Assembly Cell,517550.02,Durr AG
P1000,000010000403,Injection Molding Machine,176711.56,Ingersoll Rand
P1000,000010000404,Riveting Station,28604.39,Haas Automation
P1000,000010000405,Induction Heating Unit,37112.31,Haas
P1000,000010000406,Riveting Station,49215.36,KUKA
P1000,000010000407,Riveting Station,46181.23,KUKA AG
P1000,000010000408,,17894.21,FANUC Corporation
P1000,000010000409,Palletizing Robot,91591.41,Bosch Rexroth
P1000,000010000410,Leak Test Station,26730.24,KUKA AG
P1000,000010000411,Stamping Press,735324.23,Durr AG
P1000,000010000412,Hydraulic Press,279081.13,Schuler Group
P1000,000010000413,Laser Welding Cell,199198.40,Mazak
P1000,000010000414,Laser Welding Cell,390875.78,KUKA AG
P1000,000010000415,Ultrasonic Welding Station,69249.03,KUKA AG
P1000,000010000416,Conveyor System,65985.11,Mazak Corporation
P1000,000010000417,Ultrasonic Welding Station,64042.93,KUKA AG
P1000,000010000418,Overhead Gantry Loader,117399.91,Lincoln Electric
P1000,000010000419,Coil Winding Machine,118088.09,hexagon ab
P1000,000010000420,Overhead Gantry Loader,172232.49,Bosch
P1000,000010000421,,133370.84,Miller Electric
P1000,000010000422,Torque Application Unit,32369.71,Atlas Copco
P1000,000010000423,Dimensional Measurement Arm,97148.93,Mazak Corporation
P1000,000010000424,Induction Heating Unit,80691.43,Haas Automation
P1000,000010000425,CNC Machining Center,247388.65,Schneider Electric
P1000,000010000426,Coil Winding Machine,84619.58,KUKA
P1000,000010000427,Vision Inspection Station,67218.36,KUKA AG
P1000,000010000428,Riveting Station,39606.84,ABB Robotics
P1000,000010000429,Screw Fastening Station,36403.24,KUKA
P1000,000010000430,Conveyor System,129340.85,KUKA AG
P1000,000010000431,Battery Pack Assembly Cell,504640.24,Lincoln
P1000,000010000432,,178521.68,KUKA
P1000,000010000433,Ultrasonic Welding Station,41767.92,ABB Robotics
P1000,000010000434,Torque Application Unit,25820.86,FANUC Corporation
P1000,000010000435,Automated Guided Vehicle,88884.12,ABB Robotics
P1000,000010000436,Dimensional Measurement Arm,129243.87,KUKA AG
P1000,000010000437,Wheel Alignment Rig,89235.13,Fives Group
P1000,000010000438,Vision Inspection Station,64824.95,fanuc corporation
P1000,000010000439,Laser Welding Cell,327213.28,Dematic
P1000,000010000440,Dimensional Measurement Arm,54569.40,KUKA
P1000,000010000441,Conveyor System,145431.18,FANUC Corporation
P1000,000010000442,Adhesive Dispensing Unit,78049.24,Haas Automation
P1000,000010000443,Injection Molding Machine,457955.07,Haas
P1000,000010000444,Hydraulic Press,255984.29,ABB Robotics
P1000,000010000445,Assembly Torque Wrench Station,29922.23,AIDA
P1000,000010000446,Induction Heating Unit,44983.90,FANUC
P1000,000010000447,Assembly Torque Wrench Station,29490.24,KUKA AG
