LineID,ProcessNo,ProcessName,WorkCenterID,StationID,AssetRef,ProductRef,MaterialRef
L09,PR-0041,Finishing - Body Panel,WU56,S01,000010000056,,
L09,PR-0001,Dispensing Sealing Compound,WU57,S02,000010000057,,
L09,PR-0135,Securing - Door Module,WU58,S03,000010000058,,
L09,PR-0001,Dispensing Sealing Compound,WU59,S03,000010000059,,
L09,PR-0003,Torque Fastening,WU60,S03,000010000060,,
L10,PR-0175,Radiator Core Sealing,WU61,S01,000010000061,,
L10,PR-0029,Connector Fitment,WU62,S02,000010000062,,
L10,PR-0002,RSW Operation,WU63,S02,000010000063,,
L10,PR-0059,Drilling - Trunk Lid,WU64,S03,000010000064,,
L10,PR-0110,Cutting - Exhaust Manifold,WU65,S04,000010000065,,
L10,PR-0010,Cable Routing,WU66,S04,000010000066,,
L10,PR-0001,Dispensing Sealing Compound,WU67,S04,000010000067,,
L11,PR-0003,Torque Fastening,WU68,S01,000010000068,,
L11,PR-0144,Welding - Floor Pan,WU69,S01,,,
L11,PR-0001,Dispensing Sealing Compound,WU70,S02,000010000069,,
L11,PR-0004,AOI Check,WU71,S03,,,
L11,PR-0001,Dispensing Sealing Compound,WU72,S03,000010000070,,
L11,PR-0001,Dispensing Sealing Compound,WU73,S03,000010000071,,
L11,PR-0012,Chassis Sealing,WU74,S04,000010000072,,
L11,PR-0006,Cathodic Dip Coating,WU75,S04,000010000073,,
L12,PR-0001,Dispensing Sealing Compound,WU76,S01,000010000074,,
L12,PR-0001,Dispensing Sealing Compound,WU77,S01,000010000075,,
L12,PR-0001,Dispensing Sealing Compound,WU78,S01,000010000076,,
L12,PR-0001,Dispensing Sealing Compound,WU79,S02,000010000077,,
L12,PR-0002,RSW Operation,WU80,S02,000010000078,,
L12,PR-0044,Milling - Wheel Hub,WU81,S02,000010000079,,
L12,PR-0001,Dispensing Sealing Compound,WU82,S03,000010000080,,
L12,PR-0003,Torque Fastening,WU83,S03,000010000081,,
L12,PR-0016,Sheet Metal Forming,WU84,S03,000010000082,,
L12,PR-0044,Milling - Wheel Hub,WU85,S04,000010000083,,
L13,PR-0030,Cylinder Boring,WU86,S01,000010000084,,
L13,PR-0187,Molding - Bumper Fascia,WU87,S01,000010000085,,
L13,PR-0003,Torque Fastening,WU88,S02,,,
L13,PR-0001,Dispensing Sealing Compound,WU89,S02,000010000086,,
L13,PR-0001,Dispensing Sealing Compound,WU90,S03,000010000087,,
L14,PR-0001,Dispensing Sealing Compound,WU91,S01,,,
L14,PR-0173,Fastening - Transmission Housing,WU92,S02,000010000088,,
L14,PR-0016,Sheet Metal Forming,WU93,S02,000010000089,,
L14,PR-0062,Trimming - Wheel Hub,WU94,S02,000010000090,,
L14,PR-0184,Alignment - Door Module,WU95,S03,000010000091,,
L14,PR-0080,Sealing - Dashboard Assembly,WU96,S03,000010000092,,
L14,PR-0006,Cathodic Dip Coating,WU97,S03,000010000093,,
L15,PR-0097,Die Stamping - Rear Axle,WU98,S01,000010000094,,
L15,PR-0007,Base Coat Spray,WU99,S01,000010000095,,
L15,PR-0001,Dispensing Sealing Compound,WU100,S01,000010000096,,
L15,PR-0014,Alignment Check,WU101,S02,,,
L15,PR-0122,Hood Panel Fastening,WU102,S02,000010000097,,
L15,PR-0057,Deflashing - Transmission Housing,WU103,S03,000010000098,,
L15,PR-0006,Cathodic Dip Coating,WU104,S03,000010000099,,
L15,PR-0085,Deflashing - Brake Caliper,WU105,S03,000010000100,,
L15,PR-0009,Cell Stack Assembly,WU106,S04,000010000102,,
L15,PR-0031,Die Stamping - Transmission Housing,WU107,S04,000010000103,,
L16,PR-0004,AOI Check,WU108,S01,000010000104,,
L16,PR-0002,RSW Operation,WU109,S01,000010000105,,
L16,PR-0004,AOI Check,WU110,S01,000010000106,,
L16,PR-0096,Setting - Steering Column,WU111,S02,000010000107,,
L16,PR-0189,Packaging - Hood Panel,WU112,S02,000010000108,,
L17,PR-0003,Torque Fastening,WU113,S01,000010000110,,
L17,PR-0001,Dispensing Sealing Compound,WU114,S01,000010000111,,
L17,PR-0001,Dispensing Sealing Compound,WU115,S02,000010000112,,
L17,PR-0047,Sealing - Engine Block,WU116,S02,000010000113,,
L17,PR-0013,Door Fitment,WU117,S02,000010000114,,
L18,PR-0015,Motor Coil Winding,WU118,S01,000010000115,,
L18,PR-0001,Dispensing Sealing Compound,WU119,S01,,,
L18,PR-0001,Dispensing Sealing Compound,WU120,S02,000010000116,,
L19,PR-0121,Fastening - Fuel Rail,WU121,S01,000010000117,,
L19,PR-0017,Blanking Operation,WU122,S01,000010000118,,
L19,PR-0002,RSW Operation,WU123,S02,000010000119,,
L19,PR-0002,RSW Operation,WU124,S03,000010000120,,
L19,PR-0002,RSW Operation,WU125,S04,,,
L19,PR-0001,Dispensing Sealing Compound,WU126,S04,000010000121,,
L20,PR-0001,Dispensing Sealing Compound,WU127,S01,000010000122,,
L20,PR-0039,Coating - Hood Panel,WU128,S01,000010000123,,
L20,PR-0003,Torque Fastening,WU129,S01,,,
L20,PR-0005,Pressure Decay Test,WU130,S02,000010000124,,
L20,PR-0013,Door Fitment,WU131,S02,000010000125,,
L20,PR-0004,AOI Check,WU132,S03,000010000126,,
L20,PR-0009,Cell Stack Assembly,WU133,S04,000010000127,,
L20,PR-0091,Finishing - Battery Module,WU134,S04,000010000128,,
L20,PR-0002,RSW Operation,WU135,S04,000010000129,,
L21,PR-0059,Drilling - Trunk Lid,WU136,S01,000010000130,,
L21,PR-0003,Torque Fastening,WU137,S01,000010000131,,
L21,PR-0002,RSW Operation,WU138,S01,000010000132,,
L21,PR-0001,Dispensing Sealing Compound,WU139,S02,000010000133,,
L21,PR-0031,Die Stamping - Transmission Housing,WU140,S03,000010000134,,
L22,PR-0006,Cathodic Dip Coating,WU141,S01,000010000135,,
L22,PR-0052,Fitting - Engine Block,WU142,S01,000010000136,,
L22,PR-0001,Dispensing Sealing Compound,WU143,S01,000010000137,,
L22,PR-0019,Piercing Station,WU144,S02,000010000138,,
L22,PR-0001,Dispensing Sealing Compound,WU145,S02,000010000139,,
L22,PR-0002,RSW Operation,WU146,S03,,,
L22,PR-0020,Wire Crimping,WU147,S03,000010000140,,
L22,PR-0001,Dispensing Sealing Compound,WU148,S03,000010000141,,
L22,PR-0005,Pressure Decay Test,WU149,S04,000010000142,,
L22,PR-0015,Motor Coil Winding,WU150,S04,000010000143,,
L22,PR-0040,Glass Panel Forming,WU151,S04,000010000144,,
L23,PR-0036,Molding - Hood Panel,WU152,S01,000010000145,,
L23,PR-0001,Dispensing Sealing Compound,WU153,S01,,,
L23,PR-0001,Dispensing Sealing Compound,WU154,S01,000010000146,,
L23,PR-0005,Pressure Decay Test,WU155,S02,000010000147,,
L23,PR-0002,RSW Operation,WU156,S03,,,
L24,PR-0003,Torque Fastening,WU157,S01,000010000148,,
L24,PR-0004,AOI Check,WU158,S01,000010000149,,
L24,PR-0006,Cathodic Dip Coating,WU159,S02,000010000150,,
L24,PR-0012,Chassis Sealing,WU160,S03,000010000151,,
L24,PR-0001,Dispensing Sealing Compound,WU161,S03,000010000152,,
L24,PR-0003,Torque Fastening,WU162,S03,000010000153,,
L24,PR-0003,Torque Fastening,WU163,S04,,,
L25,PR-0002,RSW Operation,WU164,S01,000010000154,,
L25,PR-0058,Transmission Housing Molding,WU165,S02,000010000155,,
L25,PR-0002,RSW Operation,WU166,S02,000010000156,,
L25,PR-0001,Dispensing Sealing Compound,WU167,S02,000010000157,,
L25,PR-0084,Application - Engine Block,WU168,S03,000010000158,,
L25,PR-0005,Pressure Decay Test,WU169,S03,000010000159,,
L25,PR-0002,RSW Operation,WU170,S03,000010000160,,
L25,PR-0046,Radiator Core Packaging,WU171,S04,000010000161,,
L25,PR-0027,Crankshaft Machining,WU172,S04,000010000162,,
L25,PR-0145,Wheel Hub Molding,WU173,S04,,,
L26,PR-0098,Drilling - Battery Module,WU174,S01,000010000163,,
L26,PR-0033,Glass Panel Machining,WU175,S01,000010000164,,
L26,PR-0001,Dispensing Sealing Compound,WU176,S02,000010000165,,
L26,PR-0010,Cable Routing,WU177,S02,000010000166,,
L26,PR-0001,Dispensing Sealing Compound,WU178,S02,000010000167,,
L26,PR-0014,Alignment Check,WU179,S03,000010000168,,
L27,PR-0123,Trimming - Door Module,WU180,S01,000010000169,,
L27,PR-0001,Dispensing Sealing Compound,WU181,S01,000010000170,,
L27,PR-0097,Die Stamping - Rear Axle,WU182,S02,000010000171,,
L27,PR-0013,Door Fitment,WU183,S02,000010000172,,
L27,PR-0001,Dispensing Sealing Compound,WU184,S03,000010000173,,
L27,PR-0086,Boring - Steering Column,WU185,S03,000010000174,,
L27,PR-0013,Door Fitment,WU186,S04,000010000175,,
L27,PR-0008,Clear Coat Spray,WU187,S04,000010000176,,
L28,PR-0011,EOL Functional Check,WU188,S01,000010000177,,
L28,PR-0001,Dispensing Sealing Compound,WU189,S02,000010000178,,
L29,PR-0001,Dispensing Sealing Compound,WU190,S01,000010000179,,
L29,PR-0027,Crankshaft Machining,WU191,S01,000010000180,,
L29,PR-0099,Check - Bumper Fascia,WU192,S02,000010000181,,
L29,PR-0033,Glass Panel Machining,WU193,S02,000010000182,,
L29,PR-0079,Build - Trunk Lid,WU194,S02,000010000183,,
L30,PR-0081,Dispensing - Steering Column,WU195,S01,000010000184,,
L30,PR-0001,Dispensing Sealing Compound,WU196,S01,000010000185,,
L30,PR-0052,Fitting - Engine Block,WU197,S02,000010000186,,
L30,PR-0053,Press Forming - Door Module,WU198,S02,000010000187,,
L30,PR-0004,AOI Check,WU199,S02,000010000188,,
L30,PR-0006,Cathodic Dip Coating,WU200,S03,,,
L30,PR-0045,Stamping - Center Console,WU201,S03,000010000189,,
L31,PR-0185,Battery Module Cutting,WU202,S01,000010000190,,
L31,PR-0187,Molding - Bumper Fascia,WU203,S01,000010000192,,
L31,PR-0009,Cell Stack Assembly,WU204,S01,000010000194,,
L31,PR-0058,Transmission Housing Molding,WU205,S02,000010000195,,
L31,PR-0009,Cell Stack Assembly,WU206,S02,000010000196,,
L32,PR-0091,Finishing - Battery Module,WU207,S01,,,
L32,PR-0026,Camshaft Fitting,WU208,S01,,,
L32,PR-0138,Center Console Coating,WU209,S02,000010000197,,
L32,PR-0197,Stamping - Roof Rail,WU210,S02,000010000198,,
L32,PR-0004,AOI Check,WU211,S03,000010000199,,
L33,PR-0178,Baking - Engine Block,WU212,S01,000010000200,,
L33,PR-0033,Glass Panel Machining,WU213,S01,000010000201,,
L33,PR-0002,RSW Operation,WU214,S01,000010000202,,
L33,PR-0001,Dispensing Sealing Compound,WU215,S02,000010000203,,
L33,PR-0031,Die Stamping - Transmission Housing,WU216,S03,000010000204,,
L33,PR-0002,RSW Operation,WU217,S03,000010000205,,
L34,PR-0002,RSW Operation,WU218,S01,000010000206,,
L34,PR-0014,Alignment Check,WU219,S01,000010000207,,
L34,PR-0001,Dispensing Sealing Compound,WU220,S02,000010000208,,
L34,PR-0006,Cathodic Dip Coating,WU221,S02,000010000209,,
L35,PR-0062,Trimming - Wheel Hub,WU222,S01,,,
L35,PR-0001,Dispensing Sealing Compound,WU223,S02,,,
L35,PR-0022,Cover Stitching,WU224,S03,000010000210,,
L35,PR-0001,Dispensing Sealing Compound,WU225,S03,000010000211,,
L35,PR-0090,Testing - Wire Harness,WU226,S04,000010000212,,
L35,PR-0006,Cathodic Dip Coating,WU227,S04,000010000213,,
L35,PR-0066,Milling - Radiator Core,WU228,S04,000010000214,,
