CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1043,S01,11.594,12.07,10.764,2.13
K1044,S01,193.042,195.216,190.541,1.67
K1044,S01,193.767,195.216,190.541,1.67
K1044,S01,192.515,195.216,190.541,1.67
K1044,S01,192.773,195.216,190.541,1.67
K1044,S01,193.49,195.216,190.541,1.67
K1045,S02,38.068,41.475,33.026,1.33
K1045,S02,38.139,41.475,33.026,1.33
K1046,S02,35.305,38.15,32.519,1.35
K1046,S02,35.352,38.15,32.519,1.35
K1046,S02,34.502,38.15,32.519,1.35
K1046,S02,35.044,38.15,32.519,1.35
K1046,S02,36.334,38.15,32.519,1.35
K1047,S02,101.43,105.645,96.943,1.53
K1047,S02,101.137,105.645,96.943,1.53
K1047,S02,102.545,105.645,96.943,1.53
K1048,S01,133.601,137.122,128.007,0.92
K1048,S01,129.767,137.122,128.007,0.92
K1049,S01,39.42,40.147,38.92,2.03
K1049,S01,39.562,40.147,38.92,2.03
K1050,S02,116.885,121.75,114.032,0.63
K1050,S02,118.598,121.75,114.032,0.63
K1050,S02,115.448,121.75,114.032,0.63
K1051,S02,130.896,131.402,130.213,0.78
K1051,S02,130.66,131.402,130.213,0.78
K1051,S02,130.691,131.402,130.213,0.78
K1051,S02,130.634,131.402,130.213,0.78
K1051,S02,130.795,131.402,130.213,0.78
K1052,S03,95.801,98.248,91.117,2.15
K1052,S03,93.886,98.248,91.117,2.15
K1053,S03,42.114,47.304,39.54,0.92
K1053,S03,42.234,47.304,39.54,0.92
K1053,S03,41.399,47.304,39.54,0.92
K1053,S03,43.302,47.304,39.54,0.92
K1053,S03,44.788,47.304,39.54,0.92
K1054,S03,46.544,51.218,42.271,1.38
K1054,S03,47.165,51.218,42.271,1.38
K1054,S03,46.342,51.218,42.271,1.38
K1054,S03,44.832,51.218,42.271,1.38
K1055,S04,139.57,144.014,137.661,1.84
K1055,S04,140.741,144.014,137.661,1.84
K1056,S04,143.873,145.491,142.257,1.7
K1056,S04,144.092,145.491,142.257,1.7
K1056,S04,143.78,145.491,142.257,1.7
K1056,S04,143.557,145.491,142.257,1.7
K1056,S04,144.058,145.491,142.257,1.7
K1057,S04,155.267,156.068,154.294,1.65
K1057,S04,155.243,156.068,154.294,1.65
K1057,S04,155.075,156.068,154.294,1.65
K1057,S04,154.899,156.068,154.294,1.65
K1057,S04,155.101,156.068,154.294,1.65
K1058,S01,158.685,163.706,154.153,1.42
K1058,S01,158.861,163.706,154.153,1.42
K1059,S01,102.253,103.823,101.086,0.63
K1059,S01,102.292,103.823,101.086,0.63
K1060,S01,151.853,153.792,150.378,1.76
K1060,S01,151.808,153.792,150.378,1.76
K1060,S01,152.228,153.792,150.378,1.76
K1060,S01,151.418,153.792,150.378,1.76
K1060,S01,151.904,153.792,150.378,1.76
K1061,S02,60.025,65.623,56.497,1.1
K1061,S02,62.565,65.623,56.497,1.1
K1061,S02,59.404,65.623,56.497,1.1
K1061,S02,62.769,65.623,56.497,1.1
K1062,S03,138.392,139.6,131.366,0.83
K1062,S03,136.576,139.6,131.366,0.83
K1062,S03,136.02,139.6,131.366,0.83
K1063,S03,156.608,159.437,153.019,1.69
K1063,S03,155.228,159.437,153.019,1.69
K1063,S03,156.323,159.437,153.019,1.69
K1064,S04,46.852,47.809,45.665,1.01
K1064,S04,47.224,47.809,45.665,1.01
K1064,S04,46.611,47.809,45.665,1.01
K1064,S04,46.367,47.809,45.665,1.01
K1064,S04,46.765,47.809,45.665,1.01
K1065,S04,88.281,89.434,85.023,0.99
K1065,S04,87.823,89.434,85.023,0.99
K1065,S04,86.723,89.434,85.023,0.99
K1065,S04,86.871,89.434,85.023,0.99
K1065,S04,84.81,89.434,85.023,0.99
K1066,S04,169.789,171.924,167.994,1.99
K1066,S04,170.168,171.924,167.994,1.99
K1066,S04,169.912,171.924,167.994,1.99
K1066,S04,170.182,171.924,167.994,1.99
K1067,S01,132.009,132.589,131.236,1.0
K1067,S01,131.879,132.589,131.236,1.0
K1067,S01,132.04,132.589,131.236,1.0
K1067,S01,131.566,132.589,131.236,1.0
K1068,S01,97.376,100.951,95.355,0.73
K1068,S01,96.395,100.951,95.355,0.73
K1068,S01,97.706,100.951,95.355,0.73
K1068,S01,101.218,100.951,95.355,0.73
K1068,S01,96.754,100.951,95.355,0.73
K1069,S01,28.897,32.386,25.114,2.03
K1069,S01,28.978,32.386,25.114,2.03
K1069,S01,28.437,32.386,25.114,2.03
K1069,S01,29.684,32.386,25.114,2.03
K1070,S02,113.399,113.883,112.697,0.63
K1070,S02,113.495,113.883,112.697,0.63
K1070,S02,113.525,113.883,112.697,0.63
K1070,S02,113.158,113.883,112.697,0.63
K1070,S02,113.115,113.883,112.697,0.63
K1071,S02,141.913,143.391,140.864,2.04
K1071,S02,142.066,143.391,140.864,2.04
K1071,S02,142.42,143.391,140.864,2.04
K1071,S02,142.086,143.391,140.864,2.04
K1072,S01,24.714,26.37,23.533,1.74
K1072,S01,25.092,26.37,23.533,1.74
K1073,S02,174.412,178.273,171.485,1.44
K1073,S02,175.517,178.273,171.485,1.44
K1073,S02,175.32,178.273,171.485,1.44
K1073,S02,175.797,178.273,171.485,1.44
K1074,S02,164.416,168.065,161.186,2.09
K1074,S02,164.77,168.065,161.186,2.09
K1074,S02,166.131,168.065,161.186,2.09
K1074,S02,164.662,168.065,161.186,2.09
K1074,S02,165.32,168.065,161.186,2.09
K1075,S02,161.493,165.785,158.23,2.16
K1075,S02,161.416,165.785,158.23,2.16
K1075,S02,161.626,165.785,158.23,2.16
K1076,S01,78.002,82.885,74.104,1.22
K1076,S01,76.864,82.885,74.104,1.22
K1077,S02,190.616,191.249,189.847,1.69
K1077,S02,190.477,191.249,189.847,1.69
K1077,S02,190.727,191.249,189.847,1.69
K1078,S02,137.316,140.144,134.066,1.61
K1078,S02,136.799,140.144,134.066,1.61
K1078,S02,138.111,140.144,134.066,1.61
K1079,S03,158.3,160.5,155.259,1.14
K1079,S03,157.602,160.5,155.259,1.14
K1080,S03,56.31,58.061,54.572,1.95
K1080,S03,56.052,58.061,54.572,1.95
K1080,S03,56.045,58.061,54.572,1.95
K1080,S03,56.815,58.061,54.572,1.95
K1081,S04,55.699,56.744,53.567,0.86
K1081,S04,55.425,56.744,53.567,0.86
K1081,S04,54.437,56.744,53.567,0.86
K1081,S04,54.763,56.744,53.567,0.86
K1081,S04,55.107,56.744,53.567,0.86
K1082,S04,175.945,180.802,170.911,1.34
K1082,S04,175.239,180.802,170.911,1.34
K1082,S04,178.662,180.802,170.911,1.34
K1082,S04,177.455,180.802,170.911,1.34
K1083,S04,99.142,99.443,96.856,0.88
K1083,S04,97.755,99.443,96.856,0.88
K1083,S04,97.715,99.443,96.856,0.88
K1083,S04,97.788,99.443,96.856,0.88
K1083,S04,98.11,99.443,96.856,0.88
K1084,S01,145.809,152.192,143.696,1.18
K1084,S01,148.197,152.192,143.696,1.18
K1084,S01,148.375,152.192,143.696,1.18
K1084,S01,146.777,152.192,143.696,1.18
K1084,S01,147.83,152.192,143.696,1.18
K1085,S02,127.087,127.794,126.575,1.06
K1085,S02,127.424,127.794,126.575,1.06
K1085,S02,127.235,127.794,126.575,1.06
K1085,S02,127.065,127.794,126.575,1.06
K1085,S02,127.028,127.794,126.575,1.06
K1086,S02,155.713,160.283,151.948,1.2
K1086,S02,156.211,160.283,151.948,1.2
K1086,S02,157.245,160.283,151.948,1.2
K1086,S02,156.085,160.283,151.948,1.2
K1087,S03,126.045,127.304,125.312,2.06
K1087,S03,126.349,127.304,125.312,2.06
K1087,S03,126.165,127.304,125.312,2.06
K1087,S03,126.209,127.304,125.312,2.06
K1087,S03,126.427,127.304,125.312,2.06
K1088,S03,10.159,15.183,6.775,0.92
K1088,S03,8.714,15.183,6.775,0.92
K1088,S03,10.446,15.183,6.775,0.92
K1088,S03,9.912,15.183,6.775,0.92
K1088,S03,9.246,15.183,6.775,0.92
K1089,S01,49.057,50.909,46.926,1.85
K1089,S01,48.392,50.909,46.926,1.85
K1089,S01,49.202,50.909,46.926,1.85
K1089,S01,49.003,50.909,46.926,1.85
K1089,S01,48.186,50.909,46.926,1.85
K1090,S02,191.989,192.42,191.285,1.19
K1090,S02,191.896,192.42,191.285,1.19
K1090,S02,191.751,192.42,191.285,1.19
K1091,S03,172.741,176.188,169.989,0.87
K1091,S03,176.315,176.188,169.989,0.87
K1091,S03,172.644,176.188,169.989,0.87
K1091,S03,172.88,176.188,169.989,0.87
K1092,S03,14.565,16.549,11.894,1.51
K1092,S03,14.611,16.549,11.894,1.51
K1093,S04,168.346,170.2,166.197,1.34
K1093,S04,168.034,170.2,166.197,1.34
K1093,S04,167.944,170.2,166.197,1.34
K1093,S04,168.273,170.2,166.197,1.34
K1094,S04,119.223,122.359,115.624,1.11
K1094,S04,116.821,122.359,115.624,1.11
K1094,S04,118.807,122.359,115.624,1.11
K1095,S04,196.678,199.611,194.769,1.59
K1095,S04,197.035,199.611,194.769,1.59
K1096,S01,117.614,118.891,116.495,1.92
K1096,S01,117.681,118.891,116.495,1.92
K1096,S01,117.44,118.891,116.495,1.92
K1096,S01,117.626,118.891,116.495,1.92
K1097,S01,68.38,69.141,68.042,1.57
K1097,S01,68.568,69.141,68.042,1.57
K1097,S01,68.621,69.141,68.042,1.57
K1098,S01,136.109,137.696,135.416,1.91
K1098,S01,136.567,137.696,135.416,1.91
K1098,S01,136.334,137.696,135.416,1.91
K1099,S02,153.995,156.933,152.349,1.02
K1099,S02,155.113,156.933,152.349,1.02
K1099,S02,154.737,156.933,152.349,1.02
K1100,S02,151.167,155.925,146.628,1.38
K1100,S02,150.215,155.925,146.628,1.38
K1100,S02,152.862,155.925,146.628,1.38
K1100,S02,152.46,155.925,146.628,1.38
K1101,S01,160.586,162.614,156.652,0.66
K1101,S01,161.217,162.614,156.652,0.66
K1101,S01,160.338,162.614,156.652,0.66
K1101,S01,160.363,162.614,156.652,0.66
K1102,S01,148.332,151.295,143.559,1.55
K1102,S01,146.075,151.295,143.559,1.55
K1102,S01,147.771,151.295,143.559,1.55
K1103,S01,17.885,19.591,16.195,0.86
K1103,S01,18.57,19.591,16.195,0.86
K1103,S01,18.469,19.591,16.195,0.86
K1104,S02,55.334,59.183,49.754,2.08
K1104,S02,55.004,59.183,49.754,2.08
K1104,S02,54.505,59.183,49.754,2.08
K1104,S02,54.541,59.183,49.754,2.08
K1104,S02,55.244,59.183,49.754,2.08
K1105,S02,180.47,181.965,179.143,1.63
K1105,S02,180.117,181.965,179.143,1.63
K1105,S02,180.831,181.965,179.143,1.63
K1106,S01,89.966,90.981,88.799,1.63
K1106,S01,89.977,90.981,88.799,1.63
K1106,S01,89.921,90.981,88.799,1.63
K1107,S02,130.082,132.246,127.449,2.08
K1107,S02,129.618,132.246,127.449,2.08
K1107,S02,130.418,132.246,127.449,2.08
K1107,S02,130.458,132.246,127.449,2.08
K1108,S02,196.771,199.892,195.389,1.2
K1108,S02,197.742,199.892,195.389,1.2
K1108,S02,198.788,199.892,195.389,1.2
K1109,S02,197.27,200.569,194.593,1.16
K1109,S02,198.626,200.569,194.593,1.16
K1110,S03,58.499,59.14,57.181,1.08
K1110,S03,57.801,59.14,57.181,1.08
K1111,S04,18.292,20.202,16.818,2.19
K1111,S04,18.332,20.202,16.818,2.19
K1111,S04,17.955,20.202,16.818,2.19
K1112,S04,188.806,191.752,185.265,1.87
K1112,S04,188.243,191.752,185.265,1.87
K1112,S04,188.629,191.752,185.265,1.87
K1113,S01,138.33,140.525,135.05,2.09
K1113,S01,137.708,140.525,135.05,2.09
K1113,S01,137.194,140.525,135.05,2.09
K1113,S01,138.048,140.525,135.05,2.09
K1113,S01,138.362,140.525,135.05,2.09
K1114,S02,133.566,137.824,132.484,0.7
K1114,S02,134.878,137.824,132.484,0.7
K1115,S02,184.417,185.182,183.964,0.89
K1115,S02,184.697,185.182,183.964,0.89
K1115,S02,184.154,185.182,183.964,0.89
K1116,S02,128.294,131.648,125.556,1.21
K1116,S02,129.396,131.648,125.556,1.21
K1117,S03,183.383,184.859,182.101,1.75
K1117,S03,183.416,184.859,182.101,1.75
K1117,S03,182.995,184.859,182.101,1.75
K1117,S03,183.321,184.859,182.101,1.75
K1118,S03,73.756,82.754,73.629,0.79
K1118,S03,79.271,82.754,73.629,0.79
K1119,S03,41.212,42.534,39.238,1.28
K1119,S03,40.372,42.534,39.238,1.28
K1119,S03,41.396,42.534,39.238,1.28
K1119,S03,41.101,42.534,39.238,1.28
K1120,S04,32.777,33.854,32.055,0.95
K1120,S04,33.128,33.854,32.055,0.95
K1120,S04,32.478,33.854,32.055,0.95
K1121,S04,152.625,154.684,149.72,1.86
K1121,S04,152.404,154.684,149.72,1.86
K1122,S01,128.182,130.988,125.749,2.19
K1122,S01,128.562,130.988,125.749,2.19
K1122,S01,128.541,130.988,125.749,2.19
K1122,S01,128.831,130.988,125.749,2.19
K1122,S01,127.529,130.988,125.749,2.19
K1123,S01,184.857,190.553,181.46,1.15
K1123,S01,188.361,190.553,181.46,1.15
K1123,S01,187.682,190.553,181.46,1.15
K1124,S01,177.036,183.775,173.954,0.62
K1124,S01,178.827,183.775,173.954,0.62
K1125,S02,60.367,67.441,58.389,0.72
K1125,S02,64.789,67.441,58.389,0.72
K1126,S02,149.994,153.089,147.04,1.5
K1126,S02,149.907,153.089,147.04,1.5
K1126,S02,149.585,153.089,147.04,1.5
K1126,S02,149.419,153.089,147.04,1.5
K1127,S01,76.654,81.489,71.624,1.59
K1127,S01,75.015,81.489,71.624,1.59
K1127,S01,76.711,81.489,71.624,1.59
K1127,S01,76.123,81.489,71.624,1.59
K1127,S01,75.699,81.489,71.624,1.59
K1128,S01,108.742,114.492,104.966,1.52
K1128,S01,112.162,114.492,104.966,1.52
K1128,S01,110.943,114.492,104.966,1.52
K1128,S01,109.734,114.492,104.966,1.52
K1129,S01,76.473,80.647,73.284,1.83
K1129,S01,77.085,80.647,73.284,1.83
K1129,S01,77.054,80.647,73.284,1.83
K1129,S01,77.078,80.647,73.284,1.83
K1129,S01,77.26,80.647,73.284,1.83
K1130,S02,141.716,145.286,138.69,2.06
K1130,S02,142.444,145.286,138.69,2.06
K1130,S02,142.145,145.286,138.69,2.06
K1130,S02,141.602,145.286,138.69,2.06
K1131,S02,48.705,53.051,44.129,0.79
K1131,S02,47.842,53.051,44.129,0.79
K1131,S02,49.389,53.051,44.129,0.79
K1131,S02,48.071,53.051,44.129,0.79
K1132,S02,147.603,149.183,140.792,1.08
K1132,S02,145.815,149.183,140.792,1.08
K1132,S02,146.474,149.183,140.792,1.08
K1133,S01,68.771,71.892,65.961,0.8
K1133,S01,69.346,71.892,65.961,0.8
K1133,S01,67.839,71.892,65.961,0.8
K1133,S01,70.601,71.892,65.961,0.8
K1133,S01,67.684,71.892,65.961,0.8
K1134,S01,155.708,162.362,153.036,1.03
K1134,S01,154.909,162.362,153.036,1.03
K1135,S02,65.298,65.652,64.145,1.08
K1135,S02,64.947,65.652,64.145,1.08
K1135,S02,65.001,65.652,64.145,1.08
K1135,S02,64.972,65.652,64.145,1.08
K1136,S02,15.686,21.0,11.577,1.67
K1136,S02,16.553,21.0,11.577,1.67
K1137,S02,48.502,49.286,47.847,0.61
K1137,S02,49.42,49.286,47.847,0.61
K1137,S02,48.24,49.286,47.847,0.61
K1137,S02,48.358,49.286,47.847,0.61
K1137,S02,48.323,49.286,47.847,0.61
K1138,S01,72.862,73.958,71.289,1.46
K1138,S01,72.991,73.958,71.289,1.46
K1138,S01,73.029,73.958,71.289,1.46
K1138,S01,72.399,73.958,71.289,1.46
K1139,S01,94.825,97.17,89.674,1.37
K1139,S01,93.418,97.17,89.674,1.37
K1139,S01,93.278,97.17,89.674,1.37
K1139,S01,94.657,97.17,89.674,1.37
K1140,S02,22.668,23.171,22.094,1.55
K1140,S02,22.592,23.171,22.094,1.55
K1140,S02,22.55,23.171,22.094,1.55
K1140,S02,22.443,23.171,22.094,1.55
K1140,S02,22.62,23.171,22.094,1.55
K1141,S02,125.712,129.353,121.448,1.4
K1141,S02,126.111,129.353,121.448,1.4
K1141,S02,124.831,129.353,121.448,1.4
K1141,S02,124.851,129.353,121.448,1.4
K1141,S02,124.984,129.353,121.448,1.4
K1142,S02,32.032,36.767,27.914,1.91
K1142,S02,33.143,36.767,27.914,1.91
K1143,S01,38.938,43.005,34.412,2.03
K1143,S01,39.308,43.005,34.412,2.03
K1144,S02,77.804,81.389,75.355,1.89
K1144,S02,78.65,81.389,75.355,1.89
K1144,S02,79.074,81.389,75.355,1.89
K1144,S02,78.755,81.389,75.355,1.89
K1144,S02,78.091,81.389,75.355,1.89
K1145,S02,12.3,13.516,10.554,0.76
K1145,S02,11.412,13.516,10.554,0.76
K1145,S02,11.66,13.516,10.554,0.76
K1145,S02,12.43,13.516,10.554,0.76
K1146,S02,154.433,156.941,152.646,1.46
K1146,S02,155.627,156.941,152.646,1.46
K1146,S02,155.463,156.941,152.646,1.46
K1147,S03,42.158,46.135,38.688,1.92
K1147,S03,42.869,46.135,38.688,1.92
K1147,S03,42.56,46.135,38.688,1.92
K1147,S03,41.678,46.135,38.688,1.92
K1147,S03,42.388,46.135,38.688,1.92
K1148,S03,51.716,54.735,48.862,1.04
K1148,S03,51.207,54.735,48.862,1.04
K1148,S03,52.204,54.735,48.862,1.04
K1149,S03,156.284,158.006,154.788,2.13
K1149,S03,156.17,158.006,154.788,2.13
K1149,S03,156.231,158.006,154.788,2.13
K1149,S03,156.546,158.006,154.788,2.13
K1150,S01,16.63,22.538,12.933,1.02
K1150,S01,19.227,22.538,12.933,1.02
K1150,S01,19.112,22.538,12.933,1.02
K1150,S01,19.935,22.538,12.933,1.02
K1151,S02,144.624,147.869,138.458,1.09
K1151,S02,141.481,147.869,138.458,1.09
K1151,S02,142.976,147.869,138.458,1.09
K1152,S02,37.925,40.768,34.808,2.18
K1152,S02,38.079,40.768,34.808,2.18
K1152,S02,38.344,40.768,34.808,2.18
K1152,S02,37.088,40.768,34.808,2.18
K1152,S02,38.175,40.768,34.808,2.18
K1153,S01,162.503,164.348,161.021,1.67
K1153,S01,162.91,164.348,161.021,1.67
K1153,S01,162.681,164.348,161.021,1.67
K1154,S01,198.983,202.219,195.11,1.86
K1154,S01,197.957,202.219,195.11,1.86
K1155,S02,94.126,100.353,91.907,1.36
K1155,S02,96.463,100.353,91.907,1.36
K1155,S02,94.121,100.353,91.907,1.36
K1155,S02,96.006,100.353,91.907,1.36
K1155,S02,96.147,100.353,91.907,1.36
K1156,S02,104.442,106.586,102.074,1.56
K1156,S02,103.916,106.586,102.074,1.56
K1156,S02,104.585,106.586,102.074,1.56
K1156,S02,104.132,106.586,102.074,1.56
K1157,S01,48.558,50.295,44.374,0.85
K1157,S01,46.184,50.295,44.374,0.85
K1157,S01,48.243,50.295,44.374,0.85
K1157,S01,48.679,50.295,44.374,0.85
K1158,S02,176.781,182.927,173.178,1.22
K1158,S02,177.905,182.927,173.178,1.22
K1158,S02,177.254,182.927,173.178,1.22
K1158,S02,178.107,182.927,173.178,1.22
K1158,S02,179.216,182.927,173.178,1.22
K1159,S03,57.298,59.426,54.116,1.0
K1159,S03,56.762,59.426,54.116,1.0
K1159,S03,55.636,59.426,54.116,1.0
K1160,S03,178.253,179.584,177.112,1.95
K1160,S03,178.53,179.584,177.112,1.95
K1160,S03,178.237,179.584,177.112,1.95
K1161,S04,167.249,171.775,162.432,1.14
K1161,S04,166.158,171.775,162.432,1.14
K1161,S04,166.729,171.775,162.432,1.14
K1161,S04,166.529,171.775,162.432,1.14
K1162,S04,20.264,23.041,17.225,1.88
K1162,S04,19.976,23.041,17.225,1.88
K1162,S04,20.321,23.041,17.225,1.88
K1162,S04,20.749,23.041,17.225,1.88
K1162,S04,21.102,23.041,17.225,1.88
K1163,S04,196.52,199.975,192.761,1.77
K1163,S04,197.057,199.975,192.761,1.77
K1163,S04,195.737,199.975,192.761,1.77
K1164,S01,196.297,198.397,189.017,1.44
K1164,S01,192.375,198.397,189.017,1.44
K1164,S01,193.431,198.397,189.017,1.44
K1165,S01,103.893,108.094,98.823,1.91
K1165,S01,104.358,108.094,98.823,1.91
K1165,S01,103.993,108.094,98.823,1.91
K1165,S01,102.928,108.094,98.823,1.91
