PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1120,000130000325,Conveyor System,106424.05,DMG MORI
P1120,000130000326,Palletizing Robot,164403.16,Durr AG
P1120,000130000327,Stamping Press,995253.67,KUKA AG
P1120,000130000328,Torque Application Unit,34543.59,Durr
P1120,000130000329,Battery Pack Assembly Cell,385943.98,Haas
P1120,000130000330,Laser Welding Cell,369085.51,KUKA
P1120,000130000331,Induction Heating Unit,84458.37,KUKA AG
P1120,000130000332,Battery Pack Assembly Cell,322257.00,Schuler Group
P1120,000130000333,Palletizing Robot,116575.55,ABB Robotics
P1120,000130000334,Laser Welding Cell,358099.67,KUKA AG
P1120,000130000335,Injection Molding Machine,209070.76,ABB Robotics
P1120,000130000336,Hydraulic Press,103946.35,Ingersoll
P1120,000130000337,Robotic Welding Cell,211438.60,Atlas Copco
P1120,000130000338,Ultrasonic Welding Station,68406.14,FANUC CORPORATION
P1120,000130000339,Paint Application Robot,245017.31,Bosch Rexroth
P1120,000130000340,Paint Application Robot,254001.43,KUKA
P1120,000130000341,Coil Winding Machine,99046.14,Dmg Mori
P1120,000130000342,Stamping Press,934041.06,dmg mori
P1120,000130000343,CNC Machining Center,446464.46,ABB Robotics
P1120,000130000344,Injection Molding Machine,449502.38,Miller Electric
P1120,000130000345,Ultrasonic Welding Station,37699.59,Rockwell
P1120,000130000346,Vision Inspection Station,28024.14,Lincoln Electric
P1120,000130000347,Leak Test Station,47017.66,KUKA AG
P1120,000130000348,Final Functional Test Bench,141340.94,ABB Robotics
P1120,000130000349,CNC Machining Center,195612.31,Hexagon AB
P1120,000130000350,Screw Fastening Station,16483.38,Bosch Rexroth
P1120,000130000351,Final Functional Test Bench,196025.63,Mazak Corporation
P1120,000130000352,Injection Molding Machine,349002.26,Carl Zeiss Industrial Metrology
P1120,000130000353,Induction Heating Unit,54681.05,KUKA AG
P1120,000130000354,Screw Fastening Station,16223.71,KUKA
P1120,000130000355,Final Functional Test Bench,136707.78,KUKA AG
P1120,000130000356,Injection Molding Machine,497586.74,DMG MORI
P1120,000130000357,Assembly Torque Wrench Station,10126.01,DMG MORI
P1120,000130000358,Adhesive Dispensing Unit,63707.21,ABB ROBOTICS
P1120,000130000359,Battery Pack Assembly Cell,315388.56,ABB Robotics
P1120,000130000360,Vision Inspection Station,68945.06,ABB Robotics
P1120,000130000361,Conveyor System,91834.99,FANUC Corporation
P1120,000130000362,Coil Winding Machine,92459.23,FANUC Corporation
P1120,000130000363,Conveyor System,94892.05,Yaskawa Motoman
P1120,000130000364,Final Functional Test Bench,112258.22,Atlas
P1120,000130000365,Laser Welding Cell,379529.25,kuka ag
P1120,000130000366,Laser Welding Cell,255717.17,KUKA AG
P1120,000130000367,,136559.30,Yaskawa Motoman
P1120,000130000368,Stamping Press,1048971.89,ABB Robotics
P1120,000130000369,Palletizing Robot,167773.35,FANUC Corporation
P1120,000130000370,Stamping Press,560673.87,Atlas
P1120,000130000371,Conveyor System,114673.08,MAZAK CORPORATION
P1120,000130000372,Screw Fastening Station,29394.62,Schuler
P1120,000130000373,Screw Fastening Station,36917.04,Miller Electric
P1120,000130000374,Adhesive Dispensing Unit,58331.91,KUKA AG
P1120,000130000375,Overhead Gantry Loader,124325.70,ABB Robotics
P1120,000130000376,Torque Application Unit,16110.16,ABB Robotics
P1120,000130000377,Dimensional Measurement Arm,57879.73,KUKA AG
P1120,000130000378,Laser Welding Cell,304744.99,Dematic
P1120,000130000379,Vision Inspection Station,37613.30,KUKA
P1120,000130000380,Final Functional Test Bench,86784.18,Mazak
P1120,000130000381,Stamping Press,342045.17,Lincoln Electric
P1120,000130000382,Paint Application Robot,232339.33,KUKA AG
P1120,000130000383,Coil Winding Machine,153560.24,fanuc corporation
P1120,000130000384,Paint Application Robot,253545.38,KUKA AG
P1120,000130000385,Dimensional Measurement Arm,113042.86,ABB Robotics
P1120,000130000386,Battery Pack Assembly Cell,312034.26,ABB Robotics
P1120,000130000387,Conveyor System,61180.72,Yaskawa Motoman
P1120,000130000388,Screw Fastening Station,12941.46,Lincoln Electric
P1120,000130000389,Injection Molding Machine,456169.98,DMG MORI
P1120,000130000390,,42864.06,FANUC Corporation
P1120,000130000391,Palletizing Robot,72963.12,FANUC
P1120,000130000392,Screw Fastening Station,28960.73,Mazak
P1120,000130000393,Palletizing Robot,124135.20,KUKA AG
P1120,000130000394,Dimensional Measurement Arm,81737.72,KUKA
P1120,000130000395,,291912.93,fanuc corporation
P1120,000130000396,Stamping Press,1013026.10,KUKA AG
P1120,000130000397,Palletizing Robot,110642.19,FANUC Corporation
P1120,000130000398,Laser Welding Cell,268003.44,KUKA
P1120,000130000399,Injection Molding Machine,324259.82,KUKA AG
P1120,000130000400,Conveyor System,99921.96,FANUC Corporation
P1120,000130000401,Battery Pack Assembly Cell,388183.57,ABB Robotics
P1120,000130000402,Overhead Gantry Loader,73500.89,ABB Robotics
P1120,000130000403,Automated Guided Vehicle,112809.97,KUKA AG
P1120,000130000404,Palletizing Robot,105104.67,Lincoln Electric
P1120,000130000405,Palletizing Robot,138054.02,Mazak Corporation
P1120,000130000406,Assembly Torque Wrench Station,31515.95,SCHNEIDER ELECTRIC
P1120,000130000407,Leak Test Station,44645.92,FANUC Corporation
P1120,000130000408,Battery Pack Assembly Cell,473090.70,miller electric
P1120,000130000409,Coil Winding Machine,217224.22,AIDA
P1120,000130000410,Automated Guided Vehicle,84811.43,Mazak Corporation
P1120,000130000411,Robotic Welding Cell,231743.03,KUKA AG
P1120,000130000412,Paint Application Robot,212296.34,Bosch Rexroth
P1120,000130000413,Hydraulic Press,374258.35,ABB Robotics
P1120,000130000414,Palletizing Robot,91412.07,KUKA
P1120,000130000415,Dimensional Measurement Arm,135396.80,DMG MORI
P1120,000130000416,Vision Inspection Station,71543.14,Yaskawa
P1120,000130000417,Vision Inspection Station,28765.01,Siemens AG
P1120,000130000418,Wheel Alignment Rig,38199.59,Rockwell Automation
P1120,000130000419,CNC Machining Center,243502.14,KUKA
P1120,000130000420,Stamping Press,989850.15,Bosch Rexroth
P1120,000130000421,CNC Machining Center,368061.71,mazak corporation
P1120,000130000422,Induction Heating Unit,78623.03,KUKA AG
P1120,000130000423,Conveyor System,130090.36,KUKA
P1120,000130000424,,336440.28,Ingersoll
P1120,000130000425,Wheel Alignment Rig,77968.13,AIDA Engineering
P1120,000130000426,Wheel Alignment Rig,37283.13,Schneider Electric
P1120,000130000427,Wheel Alignment Rig,72485.89,FANUC
P1120,000130000428,Robotic Welding Cell,149384.29,Mazak Corporation
P1120,000130000429,Coil Winding Machine,168145.81,Miller Electric
P1120,000130000430,Laser Welding Cell,257104.98,Bosch Rexroth
P1120,000130000431,Screw Fastening Station,39913.71,LINCOLN ELECTRIC
P1120,000130000432,Laser Welding Cell,288155.80,Schuler Group
P1120,000130000433,Stamping Press,1117544.03,Yaskawa Motoman
P1120,000130000434,Laser Welding Cell,338890.41,KUKA AG
P1120,000130000435,Screw Fastening Station,22608.11,KUKA AG
P1120,000130000436,Stamping Press,591509.04,Lincoln
P1120,000130000437,Battery Pack Assembly Cell,282452.53,Miller
P1120,000130000438,Adhesive Dispensing Unit,64261.83,ABB Robotics
P1120,000130000439,Induction Heating Unit,79760.43,KUKA AG
P1120,000130000440,Final Functional Test Bench,95603.92,KUKA AG
