CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1056,S04,77.26,80.485,72.584,1.25
K1056,S04,76.116,80.485,72.584,1.25
K1057,S01,110.782,112.749,109.192,1.9
K1057,S01,111.932,112.749,109.192,1.9
K1058,S01,152.292,155.654,149.793,1.67
K1058,S01,153.111,155.654,149.793,1.67
K1058,S01,153.298,155.654,149.793,1.67
K1059,S01,21.445,23.093,20.476,0.82
K1059,S01,21.492,23.093,20.476,0.82
K1060,S02,67.169,71.291,62.076,2.12
K1060,S02,66.781,71.291,62.076,2.12
K1061,S03,48.828,49.661,47.651,0.72
K1061,S03,49.063,49.661,47.651,0.72
K1061,S03,47.839,49.661,47.651,0.72
K1061,S03,49.282,49.661,47.651,0.72
K1061,S03,48.581,49.661,47.651,0.72
K1062,S03,197.021,201.618,192.359,2.15
K1062,S03,196.409,201.618,192.359,2.15
K1062,S03,196.657,201.618,192.359,2.15
K1062,S03,197.68,201.618,192.359,2.15
K1063,S03,10.083,10.963,9.62,0.63
K1063,S03,9.834,10.963,9.62,0.63
K1063,S03,10.996,10.963,9.62,0.63
K1063,S03,9.517,10.963,9.62,0.63
K1064,S04,106.849,110.306,105.552,1.89
K1064,S04,107.924,110.306,105.552,1.89
K1065,S04,26.653,33.021,23.365,1.79
K1065,S04,28.087,33.021,23.365,1.79
K1065,S04,29.142,33.021,23.365,1.79
K1065,S04,28.004,33.021,23.365,1.79
K1066,S01,110.955,112.208,108.412,1.06
K1066,S01,110.287,112.208,108.412,1.06
K1066,S01,110.307,112.208,108.412,1.06
K1066,S01,111.217,112.208,108.412,1.06
K1067,S01,112.334,112.984,111.051,1.43
K1067,S01,112.489,112.984,111.051,1.43
K1068,S01,27.354,31.611,23.614,1.67
K1068,S01,27.135,31.611,23.614,1.67
K1068,S01,26.789,31.611,23.614,1.67
K1068,S01,27.696,31.611,23.614,1.67
K1068,S01,29.052,31.611,23.614,1.67
K1069,S02,61.659,63.775,60.066,1.45
K1069,S02,62.005,63.775,60.066,1.45
K1069,S02,62.239,63.775,60.066,1.45
K1070,S02,105.079,109.471,102.176,2.15
K1070,S02,106.737,109.471,102.176,2.15
K1071,S02,167.786,170.455,162.888,1.37
K1071,S02,165.989,170.455,162.888,1.37
K1071,S02,166.342,170.455,162.888,1.37
K1072,S03,16.849,18.417,16.043,1.27
K1072,S03,17.074,18.417,16.043,1.27
K1072,S03,16.782,18.417,16.043,1.27
K1072,S03,16.738,18.417,16.043,1.27
K1073,S03,31.667,36.738,30.417,0.77
K1073,S03,34.909,36.738,30.417,0.77
K1073,S03,33.176,36.738,30.417,0.77
K1074,S01,106.896,116.688,107.346,0.64
K1074,S01,109.038,116.688,107.346,0.64
K1074,S01,115.544,116.688,107.346,0.64
K1074,S01,114.31,116.688,107.346,0.64
K1074,S01,108.268,116.688,107.346,0.64
K1075,S02,40.588,43.986,37.232,0.94
K1075,S02,40.483,43.986,37.232,0.94
K1075,S02,41.298,43.986,37.232,0.94
K1075,S02,39.405,43.986,37.232,0.94
K1076,S02,82.457,87.698,78.434,1.15
K1076,S02,83.47,87.698,78.434,1.15
K1077,S02,46.414,47.55,44.012,1.17
K1077,S02,45.704,47.55,44.012,1.17
K1077,S02,45.77,47.55,44.012,1.17
K1077,S02,45.493,47.55,44.012,1.17
K1077,S02,45.284,47.55,44.012,1.17
K1078,S03,45.459,47.249,43.004,2.13
K1078,S03,44.516,47.249,43.004,2.13
K1078,S03,45.72,47.249,43.004,2.13
K1079,S04,169.044,172.622,164.738,1.85
K1079,S04,169.256,172.622,164.738,1.85
K1079,S04,169.617,172.622,164.738,1.85
K1079,S04,168.822,172.622,164.738,1.85
K1080,S04,83.363,84.295,82.391,1.33
K1080,S04,83.412,84.295,82.391,1.33
K1081,S01,125.292,129.774,121.623,1.74
K1081,S01,125.564,129.774,121.623,1.74
K1082,S01,123.449,125.218,122.066,1.61
K1082,S01,123.782,125.218,122.066,1.61
K1082,S01,124.028,125.218,122.066,1.61
K1082,S01,123.771,125.218,122.066,1.61
K1082,S01,124.173,125.218,122.066,1.61
K1083,S02,141.526,149.181,139.749,0.74
K1083,S02,144.36,149.181,139.749,0.74
K1083,S02,145.088,149.181,139.749,0.74
K1084,S02,171.106,172.126,170.157,1.96
K1084,S02,171.014,172.126,170.157,1.96
K1085,S03,152.807,153.702,152.253,2.04
K1085,S03,152.916,153.702,152.253,2.04
K1085,S03,152.973,153.702,152.253,2.04
K1086,S03,46.833,47.892,43.354,1.07
K1086,S03,45.832,47.892,43.354,1.07
K1086,S03,46.928,47.892,43.354,1.07
K1086,S03,46.572,47.892,43.354,1.07
K1086,S03,45.046,47.892,43.354,1.07
K1087,S04,117.785,122.168,116.466,0.77
K1087,S04,119.583,122.168,116.466,0.77
K1087,S04,118.441,122.168,116.466,0.77
K1088,S01,120.857,121.71,118.622,0.94
K1088,S01,120.271,121.71,118.622,0.94
K1088,S01,120.129,121.71,118.622,0.94
K1088,S01,119.516,121.71,118.622,0.94
K1089,S01,18.867,22.482,16.426,1.24
K1089,S01,18.927,22.482,16.426,1.24
K1089,S01,19.034,22.482,16.426,1.24
K1089,S01,19.583,22.482,16.426,1.24
K1089,S01,17.825,22.482,16.426,1.24
K1090,S02,81.642,84.765,76.224,1.23
K1090,S02,81.429,84.765,76.224,1.23
K1090,S02,80.425,84.765,76.224,1.23
K1091,S02,119.289,124.146,115.613,1.52
K1091,S02,120.476,124.146,115.613,1.52
K1091,S02,119.535,124.146,115.613,1.52
K1092,S01,71.255,71.757,70.023,1.07
K1092,S01,71.141,71.757,70.023,1.07
K1092,S01,70.525,71.757,70.023,1.07
K1092,S01,71.519,71.757,70.023,1.07
K1093,S01,124.027,125.296,123.004,1.03
K1093,S01,124.211,125.296,123.004,1.03
K1094,S02,155.093,156.616,150.831,0.9
K1094,S02,154.801,156.616,150.831,0.9
K1094,S02,154.533,156.616,150.831,0.9
K1095,S03,56.381,59.314,54.764,0.89
K1095,S03,57.133,59.314,54.764,0.89
K1096,S03,179.512,185.441,176.759,1.12
K1096,S03,182.04,185.441,176.759,1.12
K1097,S04,41.754,45.364,40.851,1.01
K1097,S04,43.107,45.364,40.851,1.01
K1098,S04,40.304,40.864,39.64,2.12
K1098,S04,40.21,40.864,39.64,2.12
K1099,S04,15.371,19.699,10.707,2.03
K1099,S04,14.461,19.699,10.707,2.03
K1099,S04,14.992,19.699,10.707,2.03
K1100,S01,147.342,147.941,146.592,0.98
K1100,S01,147.927,147.941,146.592,0.98
K1100,S01,147.024,147.941,146.592,0.98
K1101,S01,121.7,124.585,118.041,1.07
K1101,S01,121.281,124.585,118.041,1.07
K1101,S01,119.147,124.585,118.041,1.07
K1102,S02,94.021,95.908,91.145,1.75
K1102,S02,93.867,95.908,91.145,1.75
K1102,S02,93.632,95.908,91.145,1.75
K1102,S02,93.29,95.908,91.145,1.75
K1103,S03,11.458,16.146,9.769,0.92
K1103,S03,13.38,16.146,9.769,0.92
K1103,S03,13.119,16.146,9.769,0.92
K1104,S03,181.81,185.311,178.489,1.9
K1104,S03,182.049,185.311,178.489,1.9
K1104,S03,183.137,185.311,178.489,1.9
K1105,S04,52.317,53.651,50.733,1.41
K1105,S04,52.079,53.651,50.733,1.41
K1105,S04,52.003,53.651,50.733,1.41
K1106,S01,58.781,59.766,56.696,1.16
K1106,S01,58.14,59.766,56.696,1.16
K1107,S02,158.96,168.278,158.342,0.89
K1107,S02,165.743,168.278,158.342,0.89
K1108,S03,56.277,60.486,51.832,0.9
K1108,S03,55.082,60.486,51.832,0.9
K1109,S03,198.455,201.306,195.571,1.56
K1109,S03,198.124,201.306,195.571,1.56
K1109,S03,198.076,201.306,195.571,1.56
K1110,S03,106.161,107.315,104.208,1.83
K1110,S03,105.435,107.315,104.208,1.83
K1110,S03,106.031,107.315,104.208,1.83
K1110,S03,105.709,107.315,104.208,1.83
K1110,S03,105.123,107.315,104.208,1.83
K1111,S01,79.928,82.135,77.296,0.72
K1111,S01,79.795,82.135,77.296,0.72
K1112,S01,22.597,25.036,21.087,1.13
K1112,S01,24.128,25.036,21.087,1.13
K1112,S01,23.71,25.036,21.087,1.13
K1112,S01,22.926,25.036,21.087,1.13
K1112,S01,22.447,25.036,21.087,1.13
K1113,S02,52.236,53.178,51.118,1.01
K1113,S02,52.787,53.178,51.118,1.01
K1113,S02,52.34,53.178,51.118,1.01
K1113,S02,51.811,53.178,51.118,1.01
K1114,S02,67.949,72.192,65.293,1.74
K1114,S02,69.775,72.192,65.293,1.74
K1115,S01,177.063,180.427,170.996,2.07
K1115,S01,177.216,180.427,170.996,2.07
K1115,S01,175.134,180.427,170.996,2.07
K1115,S01,175.222,180.427,170.996,2.07
K1115,S01,175.737,180.427,170.996,2.07
K1116,S01,61.104,63.236,56.964,0.92
K1116,S01,56.858,63.236,56.964,0.92
K1116,S01,62.239,63.236,56.964,0.92
K1116,S01,61.068,63.236,56.964,0.92
K1117,S02,172.974,176.38,170.928,0.83
K1117,S02,174.328,176.38,170.928,0.83
K1118,S02,146.184,149.776,142.815,1.89
K1118,S02,146.429,149.776,142.815,1.89
K1118,S02,145.643,149.776,142.815,1.89
K1119,S02,101.005,101.709,100.538,2.02
K1119,S02,101.134,101.709,100.538,2.02
K1119,S02,101.016,101.709,100.538,2.02
K1120,S01,105.68,109.004,103.818,1.25
K1120,S01,105.425,109.004,103.818,1.25
K1120,S01,106.397,109.004,103.818,1.25
K1120,S01,106.358,109.004,103.818,1.25
K1121,S02,47.73,52.027,44.82,1.98
K1121,S02,48.714,52.027,44.82,1.98
K1121,S02,48.214,52.027,44.82,1.98
K1121,S02,48.714,52.027,44.82,1.98
K1121,S02,47.876,52.027,44.82,1.98
K1122,S02,64.498,67.446,60.942,1.95
K1122,S02,63.73,67.446,60.942,1.95
K1123,S01,169.789,172.363,166.805,2.03
K1123,S01,169.36,172.363,166.805,2.03
K1123,S01,169.277,172.363,166.805,2.03
K1123,S01,169.599,172.363,166.805,2.03
K1123,S01,169.61,172.363,166.805,2.03
K1124,S01,121.698,125.033,118.572,1.51
K1124,S01,121.065,125.033,118.572,1.51
K1124,S01,121.914,125.033,118.572,1.51
K1125,S02,108.599,109.478,103.359,0.98
K1125,S02,105.931,109.478,103.359,0.98
K1125,S02,106.287,109.478,103.359,0.98
K1126,S02,187.598,191.294,185.301,2.15
K1126,S02,188.482,191.294,185.301,2.15
K1126,S02,187.937,191.294,185.301,2.15
K1126,S02,187.681,191.294,185.301,2.15
K1127,S02,101.86,102.69,100.957,2.15
K1127,S02,101.868,102.69,100.957,2.15
K1128,S03,32.751,35.662,30.172,1.96
K1128,S03,32.595,35.662,30.172,1.96
K1128,S03,33.221,35.662,30.172,1.96
K1128,S03,34.078,35.662,30.172,1.96
K1128,S03,32.256,35.662,30.172,1.96
K1129,S03,141.719,142.648,141.324,1.66
K1129,S03,142.087,142.648,141.324,1.66
K1130,S01,104.022,105.191,97.878,0.75
K1130,S01,102.587,105.191,97.878,0.75
K1131,S01,61.847,64.59,59.541,1.97
K1131,S01,62.529,64.59,59.541,1.97
K1131,S01,61.89,64.59,59.541,1.97
K1131,S01,61.633,64.59,59.541,1.97
K1131,S01,61.6,64.59,59.541,1.97
K1132,S02,121.175,124.404,118.126,1.68
K1132,S02,121.222,124.404,118.126,1.68
K1132,S02,121.184,124.404,118.126,1.68
K1133,S02,125.48,126.732,122.976,0.79
K1133,S02,124.495,126.732,122.976,0.79
K1134,S02,12.432,13.337,11.117,1.32
K1134,S02,11.51,13.337,11.117,1.32
K1134,S02,12.234,13.337,11.117,1.32
K1134,S02,12.162,13.337,11.117,1.32
K1135,S01,102.973,105.583,102.745,0.66
K1135,S01,104.277,105.583,102.745,0.66
K1135,S01,103.885,105.583,102.745,0.66
K1135,S01,104.869,105.583,102.745,0.66
K1135,S01,103.285,105.583,102.745,0.66
K1136,S02,133.062,136.67,127.744,1.06
K1136,S02,133.171,136.67,127.744,1.06
K1136,S02,131.614,136.67,127.744,1.06
K1136,S02,133.812,136.67,127.744,1.06
K1137,S01,182.487,187.021,177.201,2.18
K1137,S01,182.386,187.021,177.201,2.18
K1137,S01,182.14,187.021,177.201,2.18
K1137,S01,182.586,187.021,177.201,2.18
K1138,S01,93.749,96.38,89.593,1.57
K1138,S01,93.498,96.38,89.593,1.57
K1139,S01,151.074,158.063,149.571,0.79
K1139,S01,154.746,158.063,149.571,0.79
K1139,S01,157.555,158.063,149.571,0.79
K1139,S01,154.414,158.063,149.571,0.79
K1140,S02,45.893,47.617,44.376,2.02
K1140,S02,45.992,47.617,44.376,2.02
K1141,S02,181.744,185.101,179.59,1.47
K1141,S02,182.421,185.101,179.59,1.47
K1142,S02,105.695,108.338,103.387,1.04
K1142,S02,105.319,108.338,103.387,1.04
K1142,S02,105.388,108.338,103.387,1.04
K1142,S02,105.549,108.338,103.387,1.04
K1142,S02,105.985,108.338,103.387,1.04
K1143,S03,152.962,157.617,149.065,1.09
K1143,S03,152.443,157.617,149.065,1.09
K1143,S03,154.623,157.617,149.065,1.09
K1144,S03,194.26,196.558,191.956,1.72
K1144,S03,194.744,196.558,191.956,1.72
K1144,S03,193.915,196.558,191.956,1.72
K1144,S03,195.003,196.558,191.956,1.72
K1145,S03,29.267,30.554,27.151,0.89
K1145,S03,28.509,30.554,27.151,0.89
K1145,S03,30.118,30.554,27.151,0.89
K1146,S04,29.467,31.464,27.915,1.55
K1146,S04,30.135,31.464,27.915,1.55
K1147,S01,98.92,101.628,94.938,0.95
K1147,S01,98.328,101.628,94.938,0.95
K1148,S02,14.789,17.067,8.554,0.73
K1148,S02,14.167,17.067,8.554,0.73
K1148,S02,13.797,17.067,8.554,0.73
K1149,S02,158.549,160.55,156.483,0.86
K1149,S02,158.729,160.55,156.483,0.86
K1149,S02,157.531,160.55,156.483,0.86
K1149,S02,158.342,160.55,156.483,0.86
K1150,S02,194.93,196.518,192.677,1.98
K1150,S02,194.281,196.518,192.677,1.98
K1150,S02,194.722,196.518,192.677,1.98
K1150,S02,194.951,196.518,192.677,1.98
K1150,S02,194.708,196.518,192.677,1.98
K1151,S03,146.539,147.701,145.288,2.0
K1151,S03,146.381,147.701,145.288,2.0
K1151,S03,146.502,147.701,145.288,2.0
K1151,S03,146.293,147.701,145.288,2.0
K1152,S04,186.631,187.512,186.094,1.44
K1152,S04,186.574,187.512,186.094,1.44
K1152,S04,186.69,187.512,186.094,1.44
K1153,S04,148.426,153.929,144.124,0.69
K1153,S04,147.148,153.929,144.124,0.69
K1153,S04,151.571,153.929,144.124,0.69
K1154,S01,116.019,116.55,115.27,0.81
K1154,S01,115.774,116.55,115.27,0.81
K1154,S01,115.983,116.55,115.27,0.81
K1154,S01,115.671,116.55,115.27,0.81
K1154,S01,115.75,116.55,115.27,0.81
K1155,S01,134.635,139.277,130.649,0.89
K1155,S01,132.171,139.277,130.649,0.89
K1156,S01,84.753,86.631,79.881,1.27
K1156,S01,82.514,86.631,79.881,1.27
K1156,S01,83.714,86.631,79.881,1.27
K1156,S01,83.278,86.631,79.881,1.27
K1157,S02,109.863,115.559,106.332,1.69
K1157,S02,110.41,115.559,106.332,1.69
K1158,S01,148.244,148.973,147.563,1.44
K1158,S01,148.481,148.973,147.563,1.44
K1158,S01,148.456,148.973,147.563,1.44
K1158,S01,148.386,148.973,147.563,1.44
K1158,S01,148.438,148.973,147.563,1.44
K1159,S01,131.554,133.51,129.432,0.73
K1159,S01,132.076,133.51,129.432,0.73
K1160,S01,141.27,147.013,138.131,2.05
K1160,S01,144.764,147.013,138.131,2.05
K1161,S02,118.275,121.526,117.302,1.33
K1161,S02,118.814,121.526,117.302,1.33
K1162,S01,71.911,75.29,67.453,1.52
K1162,S01,72.462,75.29,67.453,1.52
K1162,S01,71.701,75.29,67.453,1.52
K1162,S01,70.706,75.29,67.453,1.52
K1163,S01,120.959,121.609,120.18,2.14
K1163,S01,120.958,121.609,120.18,2.14
K1163,S01,120.808,121.609,120.18,2.14
K1164,S01,47.178,50.032,44.659,0.9
K1164,S01,47.566,50.032,44.659,0.9
K1164,S01,47.415,50.032,44.659,0.9
K1164,S01,48.998,50.032,44.659,0.9
K1165,S02,63.642,65.533,61.529,1.96
K1165,S02,64.195,65.533,61.529,1.96
K1165,S02,63.691,65.533,61.529,1.96
K1165,S02,63.46,65.533,61.529,1.96
K1165,S02,63.142,65.533,61.529,1.96
K1166,S03,74.014,74.577,73.536,1.78
K1166,S03,74.145,74.577,73.536,1.78
K1166,S03,73.962,74.577,73.536,1.78
K1166,S03,73.988,74.577,73.536,1.78
K1166,S03,73.998,74.577,73.536,1.78
K1167,S03,140.034,141.657,138.49,1.78
K1167,S03,140.118,141.657,138.49,1.78
K1167,S03,140.31,141.657,138.49,1.78
K1167,S03,139.887,141.657,138.49,1.78
K1167,S03,140.14,141.657,138.49,1.78
K1168,S03,89.28,89.855,88.635,1.58
K1168,S03,89.03,89.855,88.635,1.58
K1168,S03,89.121,89.855,88.635,1.58
K1169,S04,28.324,32.159,24.72,1.32
K1169,S04,28.295,32.159,24.72,1.32
K1170,S04,30.459,31.056,29.753,2.07
K1170,S04,30.503,31.056,29.753,2.07
K1170,S04,30.388,31.056,29.753,2.07
K1171,S01,127.145,129.078,123.427,1.03
K1171,S01,125.891,129.078,123.427,1.03
K1171,S01,126.195,129.078,123.427,1.03
K1171,S01,126.218,129.078,123.427,1.03
K1172,S01,107.353,108.257,102.81,0.81
K1172,S01,105.692,108.257,102.81,0.81
K1173,S01,119.94,123.003,114.018,2.12
K1173,S01,118.774,123.003,114.018,2.12
K1173,S01,117.826,123.003,114.018,2.12
K1174,S02,82.329,88.286,78.831,0.73
K1174,S02,85.877,88.286,78.831,0.73
K1175,S02,160.248,161.149,159.267,1.87
K1175,S02,159.99,161.149,159.267,1.87
K1175,S02,160.072,161.149,159.267,1.87
K1176,S03,110.046,113.936,105.611,1.59
K1176,S03,107.595,113.936,105.611,1.59
K1176,S03,110.215,113.936,105.611,1.59
K1176,S03,109.23,113.936,105.611,1.59
K1176,S03,110.75,113.936,105.611,1.59
K1177,S03,120.497,124.779,118.284,2.14
K1177,S03,121.174,124.779,118.284,2.14
K1177,S03,121.181,124.779,118.284,2.14
K1177,S03,121.972,124.779,118.284,2.14
K1178,S01,71.901,75.847,67.029,1.36
K1178,S01,71.145,75.847,67.029,1.36
K1178,S01,72.407,75.847,67.029,1.36
K1178,S01,71.19,75.847,67.029,1.36
K1178,S01,71.928,75.847,67.029,1.36
K1179,S01,168.855,170.252,167.004,1.89
K1179,S01,168.119,170.252,167.004,1.89
K1179,S01,168.544,170.252,167.004,1.89
K1179,S01,168.498,170.252,167.004,1.89
K1179,S01,168.146,170.252,167.004,1.89
K1180,S01,174.104,178.941,172.034,1.81
K1180,S01,176.202,178.941,172.034,1.81
K1181,S02,62.602,66.245,59.308,1.71
K1181,S02,63.484,66.245,59.308,1.71
K1181,S02,61.984,66.245,59.308,1.71
K1182,S02,187.206,188.159,185.815,1.88
K1182,S02,187.383,188.159,185.815,1.88
K1182,S02,187.072,188.159,185.815,1.88
K1182,S02,187.13,188.159,185.815,1.88
K1182,S02,187.017,188.159,185.815,1.88
K1183,S03,30.721,32.1,29.138,2.06
K1183,S03,30.602,32.1,29.138,2.06
