CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1024,S01,198.039,201.959,194.57,2.19
K1024,S01,197.618,201.959,194.57,2.19
K1025,S01,141.478,143.303,139.763,0.99
K1025,S01,140.536,143.303,139.763,0.99
K1025,S01,141.952,143.303,139.763,0.99
K1025,S01,141.951,143.303,139.763,0.99
K1026,S02,115.312,116.039,114.756,0.83
K1026,S02,115.375,116.039,114.756,0.83
K1026,S02,115.514,116.039,114.756,0.83
K1027,S02,62.717,65.124,60.003,1.59
K1027,S02,62.181,65.124,60.003,1.59
K1027,S02,62.394,65.124,60.003,1.59
K1028,S02,18.943,21.15,16.448,1.03
K1028,S02,18.429,21.15,16.448,1.03
K1028,S02,19.353,21.15,16.448,1.03
K1029,S03,145.25,148.268,141.94,0.8
K1029,S03,145.542,148.268,141.94,0.8
K1029,S03,145.272,148.268,141.94,0.8
K1029,S03,144.727,148.268,141.94,0.8
K1030,S03,138.98,139.662,138.134,1.98
K1030,S03,138.896,139.662,138.134,1.98
K1030,S03,138.687,139.662,138.134,1.98
K1030,S03,138.842,139.662,138.134,1.98
K1030,S03,138.913,139.662,138.134,1.98
K1031,S01,166.301,171.462,164.176,0.69
K1031,S01,170.355,171.462,164.176,0.69
K1031,S01,165.937,171.462,164.176,0.69
K1031,S01,167.788,171.462,164.176,0.69
K1031,S01,170.412,171.462,164.176,0.69
K1032,S01,61.368,65.526,58.862,1.38
K1032,S01,62.586,65.526,58.862,1.38
K1033,S01,177.354,181.143,173.663,0.8
K1033,S01,176.871,181.143,173.663,0.8
K1033,S01,174.733,181.143,173.663,0.8
K1033,S01,178.431,181.143,173.663,0.8
K1033,S01,177.332,181.143,173.663,0.8
K1034,S02,197.746,201.657,196.468,0.85
K1034,S02,199.411,201.657,196.468,0.85
K1035,S02,158.323,160.571,154.96,1.68
K1035,S02,157.616,160.571,154.96,1.68
K1035,S02,157.692,160.571,154.96,1.68
K1035,S02,157.462,160.571,154.96,1.68
K1035,S02,157.685,160.571,154.96,1.68
K1036,S02,179.623,180.329,178.211,1.32
K1036,S02,179.45,180.329,178.211,1.32
K1036,S02,179.409,180.329,178.211,1.32
K1036,S02,179.312,180.329,178.211,1.32
K1036,S02,178.956,180.329,178.211,1.32
K1037,S03,36.271,38.611,33.691,1.51
K1037,S03,35.683,38.611,33.691,1.51
K1038,S03,170.352,171.038,167.171,0.85
K1038,S03,169.062,171.038,167.171,0.85
K1039,S01,198.719,202.224,197.075,1.86
K1039,S01,199.35,202.224,197.075,1.86
K1039,S01,199.097,202.224,197.075,1.86
K1039,S01,199.094,202.224,197.075,1.86
K1039,S01,199.346,202.224,197.075,1.86
K1040,S01,85.969,87.447,84.304,2.15
K1040,S01,85.818,87.447,84.304,2.15
K1041,S01,177.916,178.83,177.632,1.64
K1041,S01,178.175,178.83,177.632,1.64
K1042,S02,145.34,149.492,140.752,1.25
K1042,S02,145.643,149.492,140.752,1.25
K1042,S02,147.43,149.492,140.752,1.25
K1042,S02,143.577,149.492,140.752,1.25
K1042,S02,144.389,149.492,140.752,1.25
K1043,S02,64.914,69.008,63.317,0.76
K1043,S02,65.421,69.008,63.317,0.76
K1043,S02,65.844,69.008,63.317,0.76
K1043,S02,66.059,69.008,63.317,0.76
K1043,S02,64.52,69.008,63.317,0.76
K1044,S02,191.216,192.12,190.358,1.72
K1044,S02,191.255,192.12,190.358,1.72
K1044,S02,191.177,192.12,190.358,1.72
K1045,S03,42.517,44.579,41.311,1.87
K1045,S03,43.091,44.579,41.311,1.87
K1045,S03,43.588,44.579,41.311,1.87
K1045,S03,42.9,44.579,41.311,1.87
K1046,S01,25.514,27.859,24.749,1.21
K1046,S01,26.174,27.859,24.749,1.21
K1046,S01,26.133,27.859,24.749,1.21
K1046,S01,26.14,27.859,24.749,1.21
K1047,S01,68.4,73.704,63.907,2.16
K1047,S01,69.176,73.704,63.907,2.16
K1048,S02,26.097,29.918,20.721,1.5
K1048,S02,27.546,29.918,20.721,1.5
K1048,S02,23.841,29.918,20.721,1.5
K1048,S02,26.057,29.918,20.721,1.5
K1048,S02,24.408,29.918,20.721,1.5
K1049,S02,77.241,78.729,75.504,1.53
K1049,S02,77.263,78.729,75.504,1.53
K1049,S02,76.799,78.729,75.504,1.53
K1049,S02,77.601,78.729,75.504,1.53
K1049,S02,76.937,78.729,75.504,1.53
K1050,S02,155.496,159.815,152.123,1.22
K1050,S02,156.353,159.815,152.123,1.22
K1050,S02,155.34,159.815,152.123,1.22
K1050,S02,156.007,159.815,152.123,1.22
K1050,S02,156.044,159.815,152.123,1.22
K1051,S01,133.13,137.721,128.907,0.82
K1051,S01,131.24,137.721,128.907,0.82
K1052,S02,193.649,195.53,192.778,1.96
K1052,S02,194.176,195.53,192.778,1.96
K1052,S02,194.155,195.53,192.778,1.96
K1052,S02,194.361,195.53,192.778,1.96
K1053,S03,44.409,49.059,44.994,0.6
K1053,S03,44.478,49.059,44.994,0.6
K1053,S03,47.049,49.059,44.994,0.6
K1054,S03,189.81,190.169,188.784,0.91
K1054,S03,189.173,190.169,188.784,0.91
K1054,S03,189.756,190.169,188.784,0.91
K1054,S03,189.479,190.169,188.784,0.91
K1054,S03,189.253,190.169,188.784,0.91
K1055,S04,98.19,100.314,96.738,1.46
K1055,S04,98.945,100.314,96.738,1.46
K1055,S04,98.616,100.314,96.738,1.46
K1055,S04,98.165,100.314,96.738,1.46
K1056,S04,41.564,42.859,40.875,1.86
K1056,S04,41.81,42.859,40.875,1.86
K1056,S04,41.713,42.859,40.875,1.86
K1057,S04,30.959,33.945,28.3,1.27
K1057,S04,30.028,33.945,28.3,1.27
K1057,S04,31.016,33.945,28.3,1.27
K1057,S04,31.807,33.945,28.3,1.27
K1058,S01,52.025,52.692,51.561,1.69
K1058,S01,52.14,52.692,51.561,1.69
K1058,S01,52.066,52.692,51.561,1.69
K1058,S01,52.205,52.692,51.561,1.69
K1059,S01,16.556,20.94,11.564,1.89
K1059,S01,15.464,20.94,11.564,1.89
K1059,S01,17.184,20.94,11.564,1.89
K1060,S02,176.753,179.027,174.412,1.07
K1060,S02,176.686,179.027,174.412,1.07
K1061,S03,120.223,121.551,118.957,1.49
K1061,S03,119.797,121.551,118.957,1.49
K1061,S03,120.678,121.551,118.957,1.49
K1061,S03,120.367,121.551,118.957,1.49
K1061,S03,120.577,121.551,118.957,1.49
K1062,S03,91.166,91.809,90.253,1.74
K1062,S03,91.092,91.809,90.253,1.74
K1062,S03,90.855,91.809,90.253,1.74
K1062,S03,90.923,91.809,90.253,1.74
K1063,S03,178.055,179.462,176.586,1.51
K1063,S03,178.297,179.462,176.586,1.51
K1064,S01,88.294,90.302,85.758,1.23
K1064,S01,87.836,90.302,85.758,1.23
K1064,S01,88.812,90.302,85.758,1.23
K1064,S01,87.842,90.302,85.758,1.23
K1064,S01,87.964,90.302,85.758,1.23
K1065,S02,41.958,45.778,40.093,1.47
K1065,S02,42.895,45.778,40.093,1.47
K1065,S02,40.99,45.778,40.093,1.47
K1065,S02,42.229,45.778,40.093,1.47
K1066,S02,115.295,116.414,113.109,1.47
K1066,S02,115.451,116.414,113.109,1.47
K1066,S02,115.071,116.414,113.109,1.47
K1066,S02,115.199,116.414,113.109,1.47
K1067,S01,89.045,91.671,84.981,1.29
K1067,S01,89.064,91.671,84.981,1.29
K1067,S01,87.986,91.671,84.981,1.29
K1067,S01,88.846,91.671,84.981,1.29
K1067,S01,86.564,91.671,84.981,1.29
K1068,S01,111.882,117.071,107.865,1.55
K1068,S01,112.064,117.071,107.865,1.55
K1068,S01,111.681,117.071,107.865,1.55
K1068,S01,113.323,117.071,107.865,1.55
K1068,S01,113.85,117.071,107.865,1.55
K1069,S01,96.435,99.077,94.126,1.45
K1069,S01,96.698,99.077,94.126,1.45
K1069,S01,96.925,99.077,94.126,1.45
K1069,S01,97.117,99.077,94.126,1.45
K1069,S01,96.717,99.077,94.126,1.45
K1070,S02,190.377,192.965,186.115,1.19
K1070,S02,189.04,192.965,186.115,1.19
K1070,S02,188.969,192.965,186.115,1.19
K1070,S02,189.25,192.965,186.115,1.19
K1071,S03,67.757,69.596,67.308,0.98
K1071,S03,68.161,69.596,67.308,0.98
K1071,S03,68.036,69.596,67.308,0.98
K1071,S03,67.839,69.596,67.308,0.98
K1072,S01,159.171,162.826,156.103,2.19
K1072,S01,159.465,162.826,156.103,2.19
K1072,S01,159.497,162.826,156.103,2.19
K1072,S01,158.592,162.826,156.103,2.19
K1072,S01,159.273,162.826,156.103,2.19
K1073,S01,187.37,191.39,183.896,1.97
K1073,S01,187.685,191.39,183.896,1.97
K1073,S01,187.99,191.39,183.896,1.97
K1073,S01,187.601,191.39,183.896,1.97
K1074,S01,41.146,41.96,39.898,1.29
K1074,S01,41.086,41.96,39.898,1.29
K1074,S01,40.63,41.96,39.898,1.29
K1075,S02,109.732,110.845,108.96,2.12
K1075,S02,109.646,110.845,108.96,2.12
K1076,S02,106.852,111.188,101.931,1.4
K1076,S02,104.936,111.188,101.931,1.4
K1076,S02,105.631,111.188,101.931,1.4
K1076,S02,106.995,111.188,101.931,1.4
K1076,S02,108.549,111.188,101.931,1.4
K1077,S03,45.353,46.427,37.349,0.95
K1077,S03,40.963,46.427,37.349,0.95
K1077,S03,41.693,46.427,37.349,0.95
K1077,S03,41.725,46.427,37.349,0.95
K1078,S03,172.747,174.523,170.476,0.89
K1078,S03,174.822,174.523,170.476,0.89
K1078,S03,170.966,174.523,170.476,0.89
K1079,S03,51.096,58.326,48.349,1.0
K1079,S03,56.498,58.326,48.349,1.0
K1079,S03,55.103,58.326,48.349,1.0
K1079,S03,56.503,58.326,48.349,1.0
K1079,S03,54.274,58.326,48.349,1.0
K1080,S04,78.54,81.033,72.768,0.62
K1080,S04,76.875,81.033,72.768,0.62
K1080,S04,79.316,81.033,72.768,0.62
K1080,S04,79.057,81.033,72.768,0.62
K1080,S04,79.518,81.033,72.768,0.62
K1081,S01,56.657,57.641,55.495,1.96
K1081,S01,56.386,57.641,55.495,1.96
K1081,S01,56.499,57.641,55.495,1.96
K1081,S01,56.343,57.641,55.495,1.96
K1082,S01,68.606,71.036,65.518,1.96
K1082,S01,67.532,71.036,65.518,1.96
K1083,S01,31.823,34.171,30.001,2.03
K1083,S01,31.853,34.171,30.001,2.03
K1083,S01,31.994,34.171,30.001,2.03
K1083,S01,32.261,34.171,30.001,2.03
K1083,S01,32.285,34.171,30.001,2.03
K1084,S02,62.14,64.409,59.777,0.97
K1084,S02,63.322,64.409,59.777,0.97
K1084,S02,63.07,64.409,59.777,0.97
K1084,S02,60.96,64.409,59.777,0.97
K1084,S02,61.972,64.409,59.777,0.97
K1085,S03,84.671,85.807,83.936,1.34
K1085,S03,85.122,85.807,83.936,1.34
K1085,S03,84.731,85.807,83.936,1.34
K1085,S03,84.771,85.807,83.936,1.34
K1085,S03,85.037,85.807,83.936,1.34
K1086,S03,57.904,59.217,56.464,1.56
K1086,S03,57.473,59.217,56.464,1.56
K1087,S04,141.678,141.987,140.756,0.86
K1087,S04,141.2,141.987,140.756,0.86
K1087,S04,141.329,141.987,140.756,0.86
K1088,S01,50.017,52.141,48.69,1.38
K1088,S01,50.251,52.141,48.69,1.38
K1088,S01,50.4,52.141,48.69,1.38
K1088,S01,50.349,52.141,48.69,1.38
K1089,S01,60.529,61.952,59.183,1.28
K1089,S01,60.22,61.952,59.183,1.28
K1089,S01,61.095,61.952,59.183,1.28
K1089,S01,60.59,61.952,59.183,1.28
K1090,S01,131.803,136.116,127.785,1.8
K1090,S01,132.362,136.116,127.785,1.8
K1090,S01,132.457,136.116,127.785,1.8
K1091,S02,134.361,136.031,133.532,2.11
K1091,S02,134.959,136.031,133.532,2.11
K1091,S02,134.39,136.031,133.532,2.11
K1091,S02,134.544,136.031,133.532,2.11
K1091,S02,134.864,136.031,133.532,2.11
K1092,S02,120.653,122.775,118.772,1.81
K1092,S02,120.387,122.775,118.772,1.81
K1092,S02,120.929,122.775,118.772,1.81
K1093,S02,79.819,82.626,77.526,1.34
K1093,S02,81.41,82.626,77.526,1.34
K1093,S02,80.867,82.626,77.526,1.34
K1094,S01,166.721,168.57,162.484,0.6
K1094,S01,163.747,168.57,162.484,0.6
K1094,S01,162.86,168.57,162.484,0.6
K1094,S01,167.287,168.57,162.484,0.6
K1094,S01,168.037,168.57,162.484,0.6
K1095,S01,141.857,145.197,139.313,1.21
K1095,S01,140.758,145.197,139.313,1.21
K1095,S01,141.836,145.197,139.313,1.21
K1096,S01,61.097,62.306,53.766,0.76
K1096,S01,58.976,62.306,53.766,0.76
K1096,S01,58.057,62.306,53.766,0.76
K1097,S02,37.373,40.922,35.323,1.87
K1097,S02,38.526,40.922,35.323,1.87
K1097,S02,37.675,40.922,35.323,1.87
K1097,S02,38.262,40.922,35.323,1.87
K1097,S02,38.451,40.922,35.323,1.87
K1098,S02,143.806,146.946,143.815,0.61
K1098,S02,146.133,146.946,143.815,0.61
K1098,S02,146.793,146.946,143.815,0.61
K1098,S02,144.414,146.946,143.815,0.61
K1098,S02,144.358,146.946,143.815,0.61
K1099,S03,157.717,158.986,156.572,2.18
K1099,S03,157.851,158.986,156.572,2.18
K1099,S03,157.616,158.986,156.572,2.18
K1100,S03,156.784,158.898,155.822,1.15
K1100,S03,157.756,158.898,155.822,1.15
K1100,S03,156.75,158.898,155.822,1.15
K1100,S03,157.031,158.898,155.822,1.15
K1100,S03,156.301,158.898,155.822,1.15
K1101,S03,154.97,156.301,153.655,0.91
K1101,S03,154.804,156.301,153.655,0.91
K1101,S03,154.502,156.301,153.655,0.91
K1101,S03,154.529,156.301,153.655,0.91
K1102,S04,32.001,35.453,28.452,2.05
K1102,S04,32.277,35.453,28.452,2.05
K1102,S04,31.565,35.453,28.452,2.05
K1102,S04,32.136,35.453,28.452,2.05
K1103,S04,22.941,26.409,19.885,1.44
K1103,S04,24.404,26.409,19.885,1.44
K1103,S04,22.716,26.409,19.885,1.44
K1104,S04,125.679,127.108,122.885,1.58
K1104,S04,126.45,127.108,122.885,1.58
K1104,S04,125.22,127.108,122.885,1.58
K1104,S04,124.612,127.108,122.885,1.58
K1105,S01,178.87,184.275,178.498,1.17
K1105,S01,181.781,184.275,178.498,1.17
K1106,S01,57.731,58.365,57.352,1.25
K1106,S01,57.78,58.365,57.352,1.25
K1106,S01,57.947,58.365,57.352,1.25
K1106,S01,57.967,58.365,57.352,1.25
K1107,S01,124.031,129.282,121.521,1.44
K1107,S01,125.057,129.282,121.521,1.44
K1107,S01,126.63,129.282,121.521,1.44
K1107,S01,126.795,129.282,121.521,1.44
K1108,S02,125.324,126.949,122.831,1.1
K1108,S02,124.527,126.949,122.831,1.1
K1108,S02,124.046,126.949,122.831,1.1
K1108,S02,124.017,126.949,122.831,1.1
K1108,S02,125.864,126.949,122.831,1.1
K1109,S02,184.866,188.416,180.948,2.05
K1109,S02,184.925,188.416,180.948,2.05
K1110,S02,68.115,71.739,64.464,1.31
K1110,S02,67.629,71.739,64.464,1.31
K1110,S02,66.683,71.739,64.464,1.31
K1110,S02,68.448,71.739,64.464,1.31
K1111,S03,52.533,56.31,48.893,1.78
K1111,S03,52.822,56.31,48.893,1.78
K1111,S03,51.846,56.31,48.893,1.78
K1111,S03,53.135,56.31,48.893,1.78
K1111,S03,53.852,56.31,48.893,1.78
K1112,S03,49.78,51.643,48.99,1.76
K1112,S03,50.535,51.643,48.99,1.76
K1113,S03,89.664,94.947,85.396,1.03
K1113,S03,89.616,94.947,85.396,1.03
K1113,S03,87.726,94.947,85.396,1.03
K1114,S01,197.329,198.96,196.422,1.37
K1114,S01,198.181,198.96,196.422,1.37
K1114,S01,197.842,198.96,196.422,1.37
K1114,S01,197.805,198.96,196.422,1.37
K1115,S02,11.428,15.341,7.317,1.13
K1115,S02,13.224,15.341,7.317,1.13
K1115,S02,12.29,15.341,7.317,1.13
K1115,S02,11.554,15.341,7.317,1.13
K1115,S02,13.065,15.341,7.317,1.13
K1116,S02,88.872,92.228,84.797,0.77
K1116,S02,89.429,92.228,84.797,0.77
K1116,S02,87.406,92.228,84.797,0.77
K1116,S02,91.73,92.228,84.797,0.77
K1116,S02,87.1,92.228,84.797,0.77
K1117,S02,46.03,49.557,42.051,1.75
K1117,S02,47.169,49.557,42.051,1.75
K1118,S03,88.747,90.419,87.371,1.29
K1118,S03,88.304,90.419,87.371,1.29
K1118,S03,88.572,90.419,87.371,1.29
K1119,S03,66.691,67.15,64.943,0.71
K1119,S03,67.274,67.15,64.943,0.71
K1119,S03,65.954,67.15,64.943,0.71
K1119,S03,65.776,67.15,64.943,0.71
K1120,S01,161.979,164.464,158.04,1.45
K1120,S01,160.63,164.464,158.04,1.45
K1120,S01,160.399,164.464,158.04,1.45
K1120,S01,161.965,164.464,158.04,1.45
K1120,S01,161.783,164.464,158.04,1.45
K1121,S01,84.615,88.364,79.406,1.79
K1121,S01,82.551,88.364,79.406,1.79
K1122,S01,198.01,200.077,195.853,1.84
K1122,S01,197.767,200.077,195.853,1.84
K1122,S01,198.231,200.077,195.853,1.84
K1122,S01,197.482,200.077,195.853,1.84
K1123,S02,37.712,40.543,34.396,1.56
K1123,S02,36.98,40.543,34.396,1.56
K1123,S02,38.053,40.543,34.396,1.56
K1124,S03,156.364,161.167,153.577,0.86
K1124,S03,156.963,161.167,153.577,0.86
K1125,S01,81.778,87.295,78.364,1.11
K1125,S01,84.422,87.295,78.364,1.11
K1125,S01,84.16,87.295,78.364,1.11
K1125,S01,82.734,87.295,78.364,1.11
K1125,S01,83.144,87.295,78.364,1.11
K1126,S01,119.065,128.374,118.387,0.75
K1126,S01,123.944,128.374,118.387,0.75
K1126,S01,122.286,128.374,118.387,0.75
K1126,S01,117.601,128.374,118.387,0.75
K1126,S01,123.751,128.374,118.387,0.75
K1127,S01,19.765,23.524,15.819,2.13
K1127,S01,19.403,23.524,15.819,2.13
K1128,S02,99.526,104.174,95.809,2.07
K1128,S02,101.053,104.174,95.809,2.07
K1128,S02,99.682,104.174,95.809,2.07
K1128,S02,100.022,104.174,95.809,2.07
K1128,S02,99.465,104.174,95.809,2.07
K1129,S02,20.383,24.146,15.842,1.63
K1129,S02,20.026,24.146,15.842,1.63
K1130,S01,127.92,130.12,125.216,1.93
K1130,S01,128.372,130.12,125.216,1.93
K1130,S01,127.466,130.12,125.216,1.93
K1131,S01,64.801,68.739,62.376,1.29
K1131,S01,64.911,68.739,62.376,1.29
K1132,S02,103.556,107.888,99.233,1.47
K1132,S02,102.809,107.888,99.233,1.47
K1132,S02,103.827,107.888,99.233,1.47
K1132,S02,103.692,107.888,99.233,1.47
K1132,S02,102.903,107.888,99.233,1.47
K1133,S02,137.174,137.922,135.781,1.96
K1133,S02,136.725,137.922,135.781,1.96
K1134,S03,148.173,151.477,142.814,0.81
K1134,S03,150.268,151.477,142.814,0.81
K1134,S03,146.742,151.477,142.814,0.81
K1134,S03,147.154,151.477,142.814,0.81
K1135,S03,37.057,40.887,33.065,0.94
K1135,S03,37.07,40.887,33.065,0.94
K1135,S03,35.866,40.887,33.065,0.94
K1135,S03,34.927,40.887,33.065,0.94
K1135,S03,36.124,40.887,33.065,0.94
K1136,S04,30.082,34.625,27.021,1.38
K1136,S04,29.414,34.625,27.021,1.38
K1136,S04,31.35,34.625,27.021,1.38
K1137,S04,126.126,127.756,124.056,1.99
K1137,S04,125.869,127.756,124.056,1.99
K1137,S04,125.907,127.756,124.056,1.99
K1137,S04,125.579,127.756,124.056,1.99
K1137,S04,125.895,127.756,124.056,1.99
K1138,S04,143.834,144.49,143.301,1.68
K1138,S04,143.86,144.49,143.301,1.68
K1138,S04,143.871,144.49,143.301,1.68
K1138,S04,143.922,144.49,143.301,1.68
K1138,S04,143.902,144.49,143.301,1.68
K1139,S01,31.531,36.181,28.119,2.01
K1139,S01,31.382,36.181,28.119,2.01
K1139,S01,32.629,36.181,28.119,2.01
K1139,S01,31.664,36.181,28.119,2.01
K1140,S01,144.885,145.383,144.173,0.66
K1140,S01,144.566,145.383,144.173,0.66
K1141,S01,165.921,169.418,161.549,1.89
K1141,S01,164.354,169.418,161.549,1.89
K1141,S01,165.245,169.418,161.549,1.89
K1141,S01,165.578,169.418,161.549,1.89
K1141,S01,166.15,169.418,161.549,1.89
K1142,S02,57.737,58.773,50.334,0.99
K1142,S02,53.993,58.773,50.334,0.99
K1142,S02,55.046,58.773,50.334,0.99
K1142,S02,53.999,58.773,50.334,0.99
K1142,S02,53.949,58.773,50.334,0.99
K1143,S01,36.13,39.673,32.717,0.96
K1143,S01,38.553,39.673,32.717,0.96
K1143,S01,33.482,39.673,32.717,0.96
K1144,S01,166.419,168.233,163.393,1.36
K1144,S01,165.826,168.233,163.393,1.36
K1144,S01,165.897,168.233,163.393,1.36
K1144,S01,166.211,168.233,163.393,1.36
K1144,S01,165.854,168.233,163.393,1.36
K1145,S01,20.169,21.453,18.837,1.74
K1145,S01,20.141,21.453,18.837,1.74
K1145,S01,20.261,21.453,18.837,1.74
K1145,S01,20.289,21.453,18.837,1.74
K1145,S01,19.9,21.453,18.837,1.74
K1146,S02,127.13,128.795,125.98,2.15
K1146,S02,127.163,128.795,125.98,2.15
K1146,S02,127.174,128.795,125.98,2.15
K1146,S02,127.322,128.795,125.98,2.15
K1146,S02,126.874,128.795,125.98,2.15
K1147,S01,153.318,154.817,150.758,1.08
K1147,S01,153.274,154.817,150.758,1.08
K1148,S02,45.465,51.104,43.047,0.99
K1148,S02,46.376,51.104,43.047,0.99
K1148,S02,46.033,51.104,43.047,0.99
K1148,S02,47.01,51.104,43.047,0.99
K1149,S03,112.824,117.709,109.503,2.1
K1149,S03,114.24,117.709,109.503,2.1
K1149,S03,113.991,117.709,109.503,2.1
K1150,S03,145.211,148.266,142.058,1.39
K1150,S03,144.472,148.266,142.058,1.39
K1150,S03,146.713,148.266,142.058,1.39
K1150,S03,145.48,148.266,142.058,1.39
K1150,S03,144.938,148.266,142.058,1.39
K1151,S03,10.075,13.403,8.95,1.0
K1151,S03,11.448,13.403,8.95,1.0
K1152,S04,192.679,194.032,189.714,0.83
K1152,S04,193.012,194.032,189.714,0.83
K1152,S04,191.989,194.032,189.714,0.83
K1153,S04,103.716,105.269,102.403,1.42
K1153,S04,103.89,105.269,102.403,1.42
K1154,S01,28.164,31.412,26.165,1.5
K1154,S01,29.149,31.412,26.165,1.5
K1155,S02,117.855,120.347,114.99,2.06
K1155,S02,117.485,120.347,114.99,2.06
K1156,S03,167.719,170.377,162.589,1.72
K1156,S03,165.728,170.377,162.589,1.72
K1156,S03,166.844,170.377,162.589,1.72
K1156,S03,165.238,170.377,162.589,1.72
K1157,S01,70.154,71.97,67.967,1.83
K1157,S01,69.204,71.97,67.967,1.83
K1158,S01,130.785,132.823,125.421,0.91
K1158,S01,129.159,132.823,125.421,0.91
K1158,S01,128.916,132.823,125.421,0.91
K1158,S01,130.574,132.823,125.421,0.91
K1159,S02,79.771,83.315,74.122,1.37
K1159,S02,79.516,83.315,74.122,1.37
K1159,S02,79.382,83.315,74.122,1.37
K1159,S02,79.014,83.315,74.122,1.37
K1160,S03,63.504,65.044,61.997,1.27
K1160,S03,63.215,65.044,61.997,1.27
K1160,S03,63.265,65.044,61.997,1.27
K1161,S03,184.702,186.048,182.2,1.62
K1161,S03,183.645,186.048,182.2,1.62
K1161,S03,183.734,186.048,182.2,1.62
K1161,S03,185.165,186.048,182.2,1.62
K1161,S03,183.832,186.048,182.2,1.62
K1162,S03,186.745,187.809,184.682,0.83
K1162,S03,186.877,187.809,184.682,0.83
K1162,S03,187.398,187.809,184.682,0.83
K1163,S01,44.766,46.713,43.629,2.13
K1163,S01,45.368,46.713,43.629,2.13
K1163,S01,44.93,46.713,43.629,2.13
K1163,S01,45.654,46.713,43.629,2.13
K1164,S01,143.75,146.969,142.402,0.63
K1164,S01,144.231,146.969,142.402,0.63
